Tensao [V];Corrente [A]
-5;-0,0001075752
-4,95;-9,437115E-05
-4,9;-8,89414E-05
-4,85;-8,592143E-05
-4,8;-8,260111E-05
-4,75;-8,078711E-05
-4,7;-7,865817E-05
-4,65;-7,647157E-05
-4,6;-7,470907E-05
-4,55;-7,421883E-05
-4,5;-7,105048E-05
-4,45;-6,932967E-05
-4,4;-6,934688E-05
-4,35;-6,849497E-05
-4,3;-6,788217E-05
-4,25;-6,696531E-05
-4,2;-6,599463E-05
-4,15;-6,380189E-05
-4,1;-6,263019E-05
-4,05;-6,084319E-05
-4;-5,939078E-05
-3,95;-5,849604E-05
-3,9;-5,722627E-05
-3,85;-5,484722E-05
-3,8;-5,366819E-05
-3,75;-5,432757E-05
-3,7;-5,354436E-05
-3,65;-5,191301E-05
-3,6;-5,089206E-05
-3,55;-4,99973E-05
-3,5;-4,941022E-05
-3,45;-4,822623E-05
-3,4;-4,705327E-05
-3,35;-4,611442E-05
-3,3;-4,502359E-05
-3,25;-4,175594E-05
-3,2;-4,002046E-05
-3,15;-4,113701E-05
-3,1;-4,137235E-05
-3,05;-4,056218E-05
-3;-3,920288E-05
-2,95;-3,792457E-05
-2,9;-3,726637E-05
-2,85;-3,646357E-05
-2,8;-3,475989E-05
-2,75;-3,386884E-05
-2,7;-3,297777E-05
-2,65;-3,201318E-05
-2,6;-2,868552E-05
-2,55;-2,692791E-05
-2,5;-2,789128E-05
-2,45;-2,749663E-05
-2,4;-2,617169E-05
-2,35;-2,481979E-05
-2,3;-2,519729E-05
-2,25;-2,432461E-05
-2,2;-2,319211E-05
-2,15;-2,169189E-05
-2,1;-2,001887E-05
-2,05;-2,015002E-05
-2;-1,871355E-05
-1,95;-1,757123E-05
-1,9;-1,712142E-05
-1,85;-1,541651E-05
-1,8;-1,380846E-05
-1,75;-1,407074E-05
-1,7;-1,28745E-05
-1,65;-1,124682E-05
-1,6;-1,031041E-05
-1,55;-9,649786E-06
-1,5;-9,329892E-06
-1,45;-7,750014E-06
-1,4;-6,476553E-06
-1,35;-3,433235E-06
-1,3;-1,670735E-06
-1,25;-1,674411E-06
-1,2;-1,428053E-06
-1,15;-3,016719E-07
-1,1;2,085962E-06
-1,05;4,031126E-06
-1;5,55343E-06
-0,95;8,162918E-06
-0,9;9,593292E-06
-0,85;1,131539E-05
-0,8;1,345054E-05
-0,75;1,681383E-05
-0,7;2,121648E-05
-0,65;2,441552E-05
-0,6;2,660583E-05
-0,55;3,08026E-05
-0,5;3,768973E-05
-0,45;4,915482E-05
-0,4;6,943627E-05
-0,35;0,0001083518
-0,3;0,0001783582
-0,25;0,0003019748
-0,2;0,0005100589
-0,15;0,0008564391
-0,1;0,001411747
-0,05;0,002485821
0;0,003325983
0,05;0,004113136
0,1;0,005104161
0,15;0,006100957
0,2;0,007120988
0,25;0,008147325
0,3;0,009164016
0,35;0,01016121
0,4;0,01113212
0,45;0,01207329
0,5;0,01298263
0,55;0,01386634
0,6;0,0147263
0,65;0,01556692
0,7;0,01638804
0,75;0,01718773
0,8;0,01797317
0,85;0,01873673
0,9;0,01948719
0,95;0,02022114
1;0,02094632
1,05;0,02196723
1,1;0,02263244
1,15;0,02325865
1,2;0,02387595
1,25;0,02447207
1,3;0,02503608
1,35;0,02556361
1,4;0,02607045
1,45;0,02656598
1,5;0,02704837
1,55;0,027489
1,6;0,02790318
1,65;0,02831735
1,7;0,02870608
1,75;0,02907347
1,8;0,02942645
1,85;0,02977853
1,9;0,03011235
1,95;0,03041154
2;0,03071497
2,05;0,03100038
2,1;0,03129441
2,15;0,03156313
2,2;0,03180965
2,25;0,03206132
2,3;0,03230518
2,35;0,03254056
2,4;0,032753
2,45;0,03297243
2,5;0,03318886
2,55;0,03339386
2,6;0,03358397
2,65;0,03377544
2,7;0,0339649
2,75;0,03415126
2,8;0,0343091
2,85;0,03446483
2,9;0,03462808
2,95;0,03478098
3;0,03491686
3,05;0,03505869
3,1;0,03520215
3,15;0,03533043
3,2;0,03544305
3,25;0,03555425
3,3;0,03567575
3,35;0,03579363
3,4;0,0358962
3,45;0,03599825
3,5;0,03610108
3,55;0,03619765
3,6;0,03629506
3,65;0,03638472
3,7;0,03648552
3,75;0,03658846
3,8;0,03668125
3,85;0,03677244
3,9;0,03686858
3,95;0,03697732
4;0,03707353
4,05;0,03716515
4,1;0,03726299
4,15;0,0373678
4,2;0,03747191
4,25;0,0375609
4,3;0,03765657
4,35;0,03776052
4,4;0,03786213
4,45;0,03795064
4,5;0,03804579
4,55;0,03815262
4,6;0,03825469
4,65;0,03833708
4,7;0,03842613
4,75;0,03852793
4,8;0,03862106
4,85;0,03870886
4,9;0,03879164
4,95;0,03889207
5;0,03898062
