Tensao [V];Corrente [A]
-5;-0,000371408
-4,95;-0,0003554717
-4,9;-0,0003480563
-4,85;-0,0003447715
-4,8;-0,0003442908
-4,75;-0,0003423332
-4,7;-0,0003403479
-4,65;-0,0003375654
-4,6;-0,000335564
-4,55;-0,0003331235
-4,5;-0,0003302087
-4,45;-0,0003289524
-4,4;-0,0003294489
-4,35;-0,0003291056
-4,3;-0,0003262386
-4,25;-0,000325197
-4,2;-0,0003247009
-4,15;-0,0003231486
-4,1;-0,0003220003
-4,05;-0,0003217271
-4;-0,0003206336
-3,95;-0,000319403
-3,9;-0,0003178022
-3,85;-0,0003160961
-3,8;-0,0003147539
-3,75;-0,0003144156
-3,7;-0,0003138054
-3,65;-0,0003121689
-3,6;-0,0003110562
-3,55;-0,0003092397
-3,5;-0,0003077847
-3,45;-0,0003059646
-3,4;-0,0003053665
-3,35;-0,0003045156
-3,3;-0,000303415
-3,25;-0,0003011437
-3,2;-0,0003000443
-3,15;-0,0002988272
-3,1;-0,0002964656
-3,05;-0,0002944515
-3;-0,0002928299
-2,95;-0,0002916346
-2,9;-0,0002893601
-2,85;-0,0002862431
-2,8;-0,0002839168
-2,75;-0,0002821507
-2,7;-0,0002796302
-2,65;-0,0002757461
-2,6;-0,0002721403
-2,55;-0,0002696973
-2,5;-0,0002665511
-2,45;-0,0002613208
-2,4;-0,0002568483
-2,35;-0,0002527643
-2,3;-0,00024725
-2,25;-0,0002406214
-2,2;-0,0002327866
-2,15;-0,000225391
-2,1;-0,0002150558
-2,05;-0,0002048606
-2;-0,0001927115
-1,95;-0,0001787899
-1,9;-0,0001624931
-1,85;-0,0001439557
-1,8;-0,0001221445
-1,75;-9,886351E-05
-1,7;-7,202325E-05
-1,65;-4,077907E-05
-1,6;-5,597912E-06
-1,55;3,471108E-05
-1,5;8,233284E-05
-1,45;0,0001418183
-1,4;0,0002153079
-1,35;0,0003094421
-1,3;0,0004340653
-1,25;0,0005966241
-1,2;0,000810612
-1,15;0,001087477
-1,1;0,001441505
-1,05;0,001889775
-1;0,002652163
-0,95;0,003136223
-0,9;0,003921595
-0,85;0,004861911
-0,8;0,00595033
-0,75;0,007192046
-0,7;0,008595117
-0,65;0,01017347
-0,6;0,01195095
-0,55;0,01396134
-0,5;0,01625212
-0,45;0,0188546
-0,4;0,02326432
-0,35;0,02665378
-0,3;0,03032676
-0,25;0,03428011
-0,2;0,03851673
-0,15;0,04311601
-0,1;0,04807218
-0,05;0,0533525
0;0,05898139
0,05;0,06480756
0,1;0,07086565
0,15;0,07707855
0,2;0,08336765
0,25;0,0896968
0,3;0,09606802
0,35;0,1025219
0,4;0,1090281
0,45;0,1155815
0,5;0,1221959
0,55;0,1288926
0,6;0,1356434
0,65;0,1424384
0,7;0,1492724
0,75;0,1561433
0,8;0,1630279
0,85;0,1698859
0,9;0,1767134
0,95;0,1834924
1;0,1902061
1,05;0,1967956
1,1;0,2032669
1,15;0,2096312
1,2;0,2158261
1,25;0,2219208
1,3;0,2278731
1,35;0,2336905
1,4;0,239341
1,45;0,2448387
1,5;0,2502082
1,55;0,255459
1,6;0,2605832
1,65;0,2655958
1,7;0,2705135
1,75;0,2753527
1,8;0,2801155
1,85;0,2847884
1,9;0,2894179
1,95;0,2939892
2;0,2985068
2,05;0,3029666
2,1;0,3073743
2,15;0,3117462
2,2;0,3160669
2,25;0,3203162
2,3;0,3244938
2,35;0,3286386
2,4;0,3327195
2,45;0,336752
2,5;0,3407101
2,55;0,3446149
2,6;0,3485063
2,65;0,3520785
2,7;0,3558542
2,75;0,3595437
2,8;0,3631736
2,85;0,3667194
2,9;0,3701951
2,95;0,3736131
3;0,3769702
3,05;0,3802602
3,1;0,3834742
3,15;0,386634
3,2;0,3897656
3,25;0,3928433
3,3;0,3958566
3,35;0,398843
3,4;0,4018128
3,45;0,4047508
3,5;0,4076344
3,55;0,4105082
3,6;0,4133661
3,65;0,4161851
3,7;0,4189796
3,75;0,4217511
3,8;0,4245204
3,85;0,427256
3,9;0,4299479
3,95;0,4326128
4;0,4352696
4,05;0,437902
4,1;0,4404784
4,15;0,4430383
4,2;0,4455702
4,25;0,4480846
4,3;0,4505483
4,35;0,4529749
4,4;0,455384
4,45;0,4577703
4,5;0,4601274
4,55;0,4624256
4,6;0,4647012
4,65;0,4663943
4,7;0,4690219
4,75;0,4713417
4,8;0,473484
4,85;0,47561
4,9;0,4777092
4,95;0,479754
5;0,481759
