Tensao [V];Corrente [A]
-5;-0,000369952
-4,95;-0,000353379
-4,9;-0,000347253
-4,85;-0,0003432552
-4,8;-0,0003405953
-4,75;-0,0003378889
-4,7;-0,000337108
-4,65;-0,0003344397
-4,6;-0,0003319077
-4,55;-0,0003300567
-4,5;-0,0003295725
-4,45;-0,0003284007
-4,4;-0,000326176
-4,35;-0,0003252225
-4,3;-0,0003243375
-4,25;-0,0003235139
-4,2;-0,0003219278
-4,15;-0,0003197398
-4,1;-0,0003197522
-4,05;-0,0003187768
-4;-0,0003169857
-3,95;-0,0003160323
-3,9;-0,0003156006
-3,85;-0,0003145148
-3,8;-0,0003125134
-3,75;-0,0003105813
-3,7;-0,0003103658
-3,65;-0,0003089462
-3,6;-0,0003075468
-3,55;-0,0003061298
-3,5;-0,0003060196
-3,45;-0,0003054982
-3,4;-0,0003034822
-3,35;-0,0003012612
-3,3;-0,0003014035
-3,25;-0,0003016021
-3,2;-0,0002994055
-3,15;-0,0002967888
-3,1;-0,000295612
-3,05;-0,0002947012
-3;-0,000291788
-2,95;-0,000289209
-2,9;-0,0002878141
-2,85;-0,0002876449
-2,8;-0,0002852817
-2,75;-0,0002815436
-2,7;-0,0002791446
-2,65;-0,0002767962
-2,6;-0,0002740985
-2,55;-0,0002696027
-2,5;-0,0002660837
-2,45;-0,0002624274
-2,4;-0,0002586191
-2,35;-0,0002522945
-2,3;-0,0002466673
-2,25;-0,0002412326
-2,2;-0,0002355466
-2,15;-0,000226339
-2,1;-0,0002169601
-2,05;-0,0002068788
-2;-0,0001950667
-1,95;-0,0001802651
-1,9;-0,0001636373
-1,85;-0,0001459553
-1,8;-0,0001256025
-1,75;-0,0001014918
-1,7;-7,346371E-05
-1,65;-4,282613E-05
-1,6;-9,489532E-06
-1,55;3,164933E-05
-1,5;8,001901E-05
-1,45;0,0001377238
-1,4;0,0002106581
-1,35;0,0003052844
-1,3;0,0004304054
-1,25;0,0005935926
-1,2;0,00080581
-1,15;0,001083006
-1,1;0,001437616
-1,05;0,001882997
-1;0,002597625
-0,95;0,003119192
-0,9;0,003905808
-0,85;0,004846882
-0,8;0,005932436
-0,75;0,007169129
-0,7;0,00856725
-0,65;0,01014315
-0,6;0,01191701
-0,55;0,01392197
-0,5;0,01620413
-0,45;0,01879891
-0,4;0,02320859
-0,35;0,02658265
-0,3;0,03023231
-0,25;0,03417417
-0,2;0,03842182
-0,15;0,04298814
-0,1;0,047926
-0,05;0,05318924
0;0,05879772
0,05;0,06462978
0,1;0,07068127
0,15;0,07685843
0,2;0,08312728
0,25;0,08945371
0,3;0,0958225
0,35;0,1022357
0,4;0,1087177
0,45;0,1152658
0,5;0,1218735
0,55;0,1285426
0,6;0,1352688
0,65;0,1420606
0,7;0,1488912
0,75;0,1557392
0,8;0,1625819
0,85;0,1694374
0,9;0,176265
0,95;0,1830211
1;0,1896966
1,05;0,1962767
1,1;0,2027462
1,15;0,2090848
1,2;0,2152609
1,25;0,2213664
1,3;0,2272989
1,35;0,2330811
1,4;0,2387157
1,45;0,2442245
1,5;0,2495867
1,55;0,2548085
1,6;0,2599182
1,65;0,2649284
1,7;0,269837
1,75;0,2746599
1,8;0,279401
1,85;0,2840866
1,9;0,2886987
1,95;0,2932527
2;0,2977586
2,05;0,3022142
2,1;0,3066274
2,15;0,310967
2,2;0,3152633
2,25;0,3195215
2,3;0,3236965
2,35;0,3278193
2,4;0,331888
2,45;0,3358948
2,5;0,3398609
2,55;0,3437558
2,6;0,3475967
2,65;0,3513835
2,7;0,3551316
2,75;0,3587969
2,8;0,3623968
2,85;0,3659404
2,9;0,3694188
2,95;0,3728311
3;0,3761677
3,05;0,3794372
3,1;0,382663
3,15;0,385827
3,2;0,3889363
3,25;0,3919958
3,3;0,3950199
3,35;0,3979988
3,4;0,4009482
3,45;0,4038687
3,5;0,4067576
3,55;0,4096327
3,6;0,4124723
3,65;0,4152716
3,7;0,418074
3,75;0,4208491
3,8;0,4236022
3,85;0,4263238
3,9;0,4290229
3,95;0,4316921
4;0,4343273
4,05;0,4369266
4,1;0,4395233
4,15;0,4420783
4,2;0,4446002
4,25;0,4470866
4,3;0,4495475
4,35;0,4519833
4,4;0,4543866
4,45;0,456751
4,5;0,4590806
4,55;0,4613963
4,6;0,4636623
4,65;0,4659036
4,7;0,4681104
4,75;0,4702876
4,8;0,4724345
4,85;0,474538
4,9;0,4766067
4,95;0,4786539
5;0,4806724
