Tensao [V];Corrente [A]
-5;-0,0003711081
-4,95;-0,0003533467
-4,9;-0,0003458477
-4,85;-0,0003438214
-4,8;-0,0003401716
-4,75;-0,0003378806
-4,7;-0,0003361743
-4,65;-0,0003353434
-4,6;-0,0003335334
-4,55;-0,0003312681
-4,5;-0,0003297174
-4,45;-0,0003281645
-4,4;-0,0003269156
-4,35;-0,0003246528
-4,3;-0,0003239506
-4,25;-0,0003238831
-4,2;-0,0003222946
-4,15;-0,0003200113
-4,1;-0,000318132
-4,05;-0,0003172964
-4;-0,0003164344
-3,95;-0,0003149305
-3,9;-0,0003123971
-3,85;-0,0003129535
-3,8;-0,0003121091
-3,75;-0,0003107423
-3,7;-0,0003081979
-3,65;-0,0003074292
-3,6;-0,0003075677
-3,55;-0,0003056435
-3,5;-0,0003043039
-3,45;-0,0003033834
-3,4;-0,0003034727
-3,35;-0,0003014122
-3,3;-0,0002993457
-3,25;-0,0002994046
-3,2;-0,0002977805
-3,15;-0,0002959261
-3,1;-0,0002937333
-3,05;-0,0002922454
-3;-0,00029201
-2,95;-0,0002903726
-2,9;-0,000288209
-2,85;-0,000284869
-2,8;-0,0002820328
-2,75;-0,0002793914
-2,7;-0,000276447
-2,65;-0,0002748613
-2,6;-0,000273807
-2,55;-0,0002681566
-2,5;-0,0002640321
-2,45;-0,0002623505
-2,4;-0,0002579612
-2,35;-0,0002522297
-2,3;-0,0002459935
-2,25;-0,0002397841
-2,2;-0,0002326112
-2,15;-0,0002245548
-2,1;-0,000213717
-2,05;-0,0002004206
-2;-0,0001878903
-1,95;-0,0001751333
-1,9;-0,000158585
-1,85;-0,0001443461
-1,8;-0,0001252545
-1,75;-0,0001008803
-1,7;-7,442598E-05
-1,65;-4,294628E-05
-1,6;-8,903653E-06
-1,55;3,164691E-05
-1,5;7,831889E-05
-1,45;0,0001384065
-1,4;0,0002123363
-1,35;0,0003061424
-1,3;0,0004305001
-1,25;0,0005951865
-1,2;0,0008081943
-1,15;0,001083499
-1,1;0,001436131
-1,05;0,001881477
-1;0,002628655
-0,95;0,003123272
-0,9;0,003905224
-0,85;0,004842673
-0,8;0,005928902
-0,75;0,0071649
-0,7;0,008562624
-0,65;0,01013662
-0,6;0,01190997
-0,55;0,01391345
-0,5;0,01619449
-0,45;0,01878849
-0,4;0,02319056
-0,35;0,02656195
-0,3;0,03022141
-0,25;0,03414585
-0,2;0,03837983
-0,15;0,04296696
-0,1;0,04789769
-0,05;0,0531533
0;0,05876467
0,05;0,06457701
0,1;0,07063262
0,15;0,07681822
0,2;0,08307401
0,25;0,08937796
0,3;0,09574672
0,35;0,1021698
0,4;0,1086416
0,45;0,1151736
0,5;0,1217865
0,55;0,1284476
0,6;0,1351684
0,65;0,1419403
0,7;0,1487618
0,75;0,1556075
0,8;0,1624557
0,85;0,169296
0,9;0,1761053
0,95;0,1828766
1;0,1895375
1,05;0,1961027
1,1;0,2025629
1,15;0,2089102
1,2;0,2150666
1,25;0,2211491
1,3;0,2270951
1,35;0,2328692
1,4;0,2384912
1,45;0,2439696
1,5;0,2493506
1,55;0,2545805
1,6;0,2596742
1,65;0,2646679
1,7;0,269587
1,75;0,274405
1,8;0,2791367
1,85;0,2838013
1,9;0,2884218
1,95;0,2929773
2;0,2974709
2,05;0,3019148
2,1;0,3063184
2,15;0,3106766
2,2;0,314951
2,25;0,3191842
2,3;0,3233827
2,35;0,3275019
2,4;0,3315617
2,45;0,3355638
2,5;0,3395179
2,55;0,3434272
2,6;0,3472585
2,65;0,3510373
2,7;0,354755
2,75;0,3584427
2,8;0,3620481
2,85;0,3655728
2,9;0,3690428
2,95;0,3724447
3;0,3757861
3,05;0,3790569
3,1;0,3822653
3,15;0,3854219
3,2;0,3885371
3,25;0,391585
3,3;0,3945976
3,35;0,3975892
3,4;0,4005372
3,45;0,403444
3,5;0,4063102
3,55;0,4091888
3,6;0,4120303
3,65;0,4148432
3,7;0,4176349
3,75;0,4204201
3,8;0,4231714
3,85;0,4259017
3,9;0,4285801
3,95;0,4312602
4;0,4338946
4,05;0,4364936
4,1;0,4390652
4,15;0,4415981
4,2;0,4441262
4,25;0,4466118
4,3;0,44906
4,35;0,4514877
4,4;0,4538893
4,45;0,4562617
4,5;0,4585941
4,55;0,4608953
4,6;0,4631715
4,65;0,4654231
4,7;0,467612
4,75;0,4697843
4,8;0,4719293
4,85;0,4740343
4,9;0,476102
4,95;0,4781345
5;0,4801581
