Tensao [V];Corrente [A]
-5;-0.0004645048
-4.95;-0.0004504905
-4.9;-0.0004441839
-4.85;-0.0004421765
-4.8;-0.0004388168
-4.75;-0.0004361214
-4.7;-0.0004339604
-4.65;-0.0004328833
-4.6;-0.0004305669
-4.55;-0.0004286094
-4.5;-0.0004277405
-4.45;-0.0004268404
-4.4;-0.0004258024
-4.35;-0.0004228733
-4.3;-0.0004214767
-4.25;-0.0004209439
-4.2;-0.0004202527
-4.15;-0.0004191297
-4.1;-0.0004168304
-4.05;-0.0004163316
-4;-0.000414971
-3.95;-0.0004126141
-3.9;-0.0004113418
-3.85;-0.0004100337
-3.8;-0.0004092764
-3.75;-0.0004080497
-3.7;-0.000406477
-3.65;-0.0004063703
-3.6;-0.0004050109
-3.55;-0.000402768
-3.5;-0.000401639
-3.45;-0.0004002615
-3.4;-0.0003993141
-3.35;-0.0003979315
-3.3;-0.0003963723
-3.25;-0.0003947079
-3.2;-0.0003934258
-3.15;-0.0003914036
-3.1;-0.0003901361
-3.05;-0.0003884335
-3;-0.0003870622
-2.95;-0.000383977
-2.9;-0.0003819152
-2.85;-0.000379898
-2.8;-0.0003768509
-2.75;-0.0003729691
-2.7;-0.0003696989
-2.65;-0.0003660023
-2.6;-0.0003603666
-2.55;-0.0003541951
-2.5;-0.0003491797
-2.45;-0.0003452022
-2.4;-0.0003414957
-2.35;-0.0003361481
-2.3;-0.0003289138
-2.25;-0.0003216754
-2.2;-0.0003127288
-2.15;-0.0003023986
-2.1;-0.0002902116
-2.05;-0.0002769546
-2;-0.0002610071
-1.95;-0.0002425947
-1.9;-0.0002213144
-1.85;-0.0001972554
-1.8;-0.0001696541
-1.75;-0.0001378817
-1.7;-0.0001015706
-1.65;-6.112778E-05
-1.6;-1.518523E-05
-1.55;3.901317E-05
-1.5;0.000103758
-1.45;0.0001821108
-1.4;0.0002797489
-1.35;0.0004063909
-1.3;0.000573524
-1.25;0.0007921617
-1.2;0.001078023
-1.15;0.001448444
-1.1;0.00192416
-1.05;0.002754097
-1;0.003288622
-0.95;0.004173772
-0.9;0.005257708
-0.85;0.006526878
-0.8;0.008000807
-0.75;0.00966208
-0.7;0.01157391
-0.65;0.01370072
-0.6;0.01613946
-0.55;0.01887732
-0.5;0.02359778
-0.45;0.02734408
-0.4;0.03151661
-0.35;0.0361041
-0.3;0.04107874
-0.25;0.04641608
-0.2;0.05215411
-0.15;0.05835449
-0.1;0.06500952
-0.05;0.07210701
0;0.07965078
0.05;0.08746969
0.1;0.09559561
0.15;0.1039185
0.2;0.1123813
0.25;0.1209357
0.3;0.1295743
0.35;0.1382989
0.4;0.147117
0.45;0.1560285
0.5;0.1650337
0.55;0.1741227
0.6;0.1832882
0.65;0.192534
0.7;0.2018331
0.75;0.2111462
0.8;0.2205233
0.85;0.2298744
0.9;0.2391839
0.95;0.2484095
1;0.2575251
1.05;0.266516
1.1;0.2753498
1.15;0.2840011
1.2;0.2924778
1.25;0.3007866
1.3;0.308906
1.35;0.3168284
1.4;0.3245354
1.45;0.3320633
1.5;0.3394008
1.55;0.3465579
1.6;0.35353
1.65;0.3603711
1.7;0.3670866
1.75;0.3736654
1.8;0.3801312
1.85;0.3865143
1.9;0.3928222
1.95;0.3990423
2;0.4051833
2.05;0.4112738
2.1;0.4172827
2.15;0.4232371
2.2;0.4291002
2.25;0.4348955
2.3;0.440625
2.35;0.4462561
2.4;0.4518254
2.45;0.4572964
2.5;0.4627037
2.55;0.4680299
2.6;0.4732686
2.65;0.4784267
2.7;0.4835169
2.75;0.4885231
2.8;0.4934471
2.85;0.4982608
2.9;0.5030243
2.95;0.5076779
3;0.5122416
3.05;0.5167312
3.1;0.5211263
3.15;0.5254759
3.2;0.5297326
3.25;0.5339102
3.3;0.5380551
3.35;0.5421394
3.4;0.5461849
3.45;0.5501865
3.5;0.5541468
3.55;0.558073
3.6;0.5619726
3.65;0.5658112
3.7;0.5696545
3.75;0.5734585
3.8;0.5772283
3.85;0.5809428
3.9;0.5846277
3.95;0.5882798
4;0.5919027
4.05;0.595463
4.1;0.5989913
4.15;0.6024785
4.2;0.6059325
4.25;0.6093384
4.3;0.6127086
4.35;0.6160405
4.4;0.6193069
4.45;0.6225395
4.5;0.6257203
4.55;0.6288676
4.6;0.6319731
4.65;0.6350352
4.7;0.63803
4.75;0.6410049
4.8;0.6439276
4.85;0.6468031
4.9;0.6496244
4.95;0.6524086
5;0.6551552
