Tensao [V];Corrente [A]
-5;-0,0004665861
-4,95;-0,0004493578
-4,9;-0,0004435735
-4,85;-0,0004399592
-4,8;-0,0004370526
-4,75;-0,0004344912
-4,7;-0,0004330303
-4,65;-0,0004318449
-4,6;-0,0004300628
-4,55;-0,0004279755
-4,5;-0,0004279545
-4,45;-0,0004261662
-4,4;-0,0004244663
-4,35;-0,0004228952
-4,3;-0,000421598
-4,25;-0,0004203576
-4,2;-0,000419139
-4,15;-0,0004176071
-4,1;-0,0004165193
-4,05;-0,0004152762
-4;-0,0004132366
-3,95;-0,0004115196
-3,9;-0,0004095155
-3,85;-0,0004096662
-3,8;-0,0004084882
-3,75;-0,0004073101
-3,7;-0,0004062759
-3,65;-0,0004059462
-3,6;-0,0004039014
-3,55;-0,0004022594
-3,5;-0,0004009196
-3,45;-0,0004002318
-3,4;-0,0003991044
-3,35;-0,0003977693
-3,3;-0,0003962385
-3,25;-0,0003952457
-3,2;-0,000394265
-3,15;-0,0003924291
-3,1;-0,0003911136
-3,05;-0,0003888491
-3;-0,0003876587
-2,95;-0,0003858812
-2,9;-0,0003835123
-2,85;-0,0003807397
-2,8;-0,0003788141
-2,75;-0,0003755303
-2,7;-0,0003711975
-2,65;-0,0003657313
-2,6;-0,0003619022
-2,55;-0,000358486
-2,5;-0,0003546213
-2,45;-0,0003504012
-2,4;-0,000345073
-2,35;-0,0003364246
-2,3;-0,0003281745
-2,25;-0,0003219049
-2,2;-0,0003124928
-2,15;-0,0003024446
-2,1;-0,0002922876
-2,05;-0,0002794041
-2;-0,0002649031
-1,95;-0,0002462285
-1,9;-0,0002243278
-1,85;-0,000200694
-1,8;-0,0001728511
-1,75;-0,000141124
-1,7;-0,0001040149
-1,65;-6,373371E-05
-1,6;-1,736945E-05
-1,55;3,6492E-05
-1,5;0,0001013608
-1,45;0,000178477
-1,4;0,0002772002
-1,35;0,0004052496
-1,3;0,0005718754
-1,25;0,000790571
-1,2;0,001076089
-1,15;0,001448333
-1,1;0,001923675
-1,05;0,002754333
-1;0,00329299
-0,95;0,004179055
-0,9;0,005263066
-0,85;0,006539793
-0,8;0,008014126
-0,75;0,009695768
-0,7;0,01159897
-0,65;0,01374249
-0,6;0,01616002
-0,55;0,01889338
-0,5;0,02361
-0,45;0,02735492
-0,4;0,03153502
-0,35;0,03612799
-0,3;0,04110107
-0,25;0,04644396
-0,2;0,05219396
-0,15;0,05839077
-0,1;0,06504992
-0,05;0,07214864
0;0,07969633
0,05;0,08752387
0,1;0,09565611
0,15;0,103985
0,2;0,1124465
0,25;0,1210162
0,3;0,129665
0,35;0,1383905
0,4;0,1472124
0,45;0,1561315
0,5;0,1651495
0,55;0,1742437
0,6;0,1834154
0,65;0,1926678
0,7;0,2019802
0,75;0,2112863
0,8;0,2206738
0,85;0,2300362
0,9;0,2393532
0,95;0,2485718
1;0,2577002
1,05;0,2666976
1,1;0,2755297
1,15;0,2841918
1,2;0,2926769
1,25;0,3009866
1,3;0,3091068
1,35;0,3170207
1,4;0,3247337
1,45;0,3322718
1,5;0,3396105
1,55;0,3467655
1,6;0,3537477
1,65;0,3605993
1,7;0,3673041
1,75;0,3738814
1,8;0,3803557
1,85;0,3867459
1,9;0,3930504
1,95;0,3992663
2;0,4054041
2,05;0,4114969
2,1;0,4175198
2,15;0,4234753
2,2;0,4293351
2,25;0,4351417
2,3;0,4408798
2,35;0,4465146
2,4;0,4520709
2,45;0,4575469
2,5;0,46295
2,55;0,4682809
2,6;0,4735112
2,65;0,4786817
2,7;0,4837826
2,75;0,4887913
2,8;0,4937069
2,85;0,4985409
2,9;0,5032985
2,95;0,5079578
3;0,5125221
3,05;0,5169995
3,1;0,5214166
3,15;0,5257367
3,2;0,5299948
3,25;0,5341875
3,3;0,5383365
3,35;0,5424328
3,4;0,5464628
3,45;0,5504482
3,5;0,5544047
3,55;0,5583464
3,6;0,5622505
3,65;0,5660898
3,7;0,5699258
3,75;0,5737281
3,8;0,5774947
3,85;0,5812194
3,9;0,5848986
3,95;0,5885614
4;0,5921785
4,05;0,5957405
4,1;0,5992606
4,15;0,6027673
4,2;0,6062163
4,25;0,6096165
4,3;0,6129633
4,35;0,6162973
4,4;0,6195881
4,45;0,6228052
4,5;0,6259951
4,55;0,6291424
4,6;0,6322445
4,65;0,6352951
4,7;0,6383028
4,75;0,6412638
4,8;0,6441956
4,85;0,6470617
4,9;0,6498938
4,95;0,6526777
5;0,6554301
