Tensao [V];Corrente [A]
-5;-0,000468395
-4,95;-0,0004510122
-4,9;-0,000444153
-4,85;-0,0004410177
-4,8;-0,0004384942
-4,75;-0,000435468
-4,7;-0,000434269
-4,65;-0,0004329085
-4,6;-0,0004314981
-4,55;-0,0004293061
-4,5;-0,0004288002
-4,45;-0,0004283442
-4,4;-0,0004274445
-4,35;-0,0004267801
-4,3;-0,0004229512
-4,25;-0,000422766
-4,2;-0,0004224022
-4,15;-0,0004199395
-4,1;-0,0004191542
-4,05;-0,0004171145
-4;-0,0004156498
-3,95;-0,0004131678
-3,9;-0,0004114126
-3,85;-0,0004105936
-3,8;-0,0004098372
-3,75;-0,0004084305
-3,7;-0,0004072134
-3,65;-0,0004068383
-3,6;-0,000405543
-3,55;-0,0004043525
-3,5;-0,0004025461
-3,45;-0,0004018299
-3,4;-0,0004006583
-3,35;-0,0003980203
-3,3;-0,0003969776
-3,25;-0,0003955446
-3,2;-0,0003947616
-3,15;-0,0003930172
-3,1;-0,0003909384
-3,05;-0,0003892297
-3;-0,0003879038
-2,95;-0,0003868668
-2,9;-0,0003856581
-2,85;-0,0003843258
-2,8;-0,000380981
-2,75;-0,0003769939
-2,7;-0,0003731182
-2,65;-0,000368751
-2,6;-0,0003648952
-2,55;-0,0003608255
-2,5;-0,0003555466
-2,45;-0,0003495444
-2,4;-0,0003437654
-2,35;-0,0003380904
-2,3;-0,0003310143
-2,25;-0,0003236675
-2,2;-0,0003155867
-2,15;-0,0003063326
-2,1;-0,0002939469
-2,05;-0,0002802267
-2;-0,000265002
-1,95;-0,0002466891
-1,9;-0,0002252238
-1,85;-0,0002006142
-1,8;-0,0001740963
-1,75;-0,0001422822
-1,7;-0,000106155
-1,65;-6,489689E-05
-1,6;-1,751532E-05
-1,55;3,59171E-05
-1,5;0,0001019761
-1,45;0,0001813621
-1,4;0,000278682
-1,35;0,0004043866
-1,3;0,0005714209
-1,25;0,0007906538
-1,2;0,001077805
-1,15;0,00144858
-1,1;0,001923492
-1,05;0,002755225
-1;0,003290298
-0,95;0,004177491
-0,9;0,005259345
-0,85;0,006533603
-0,8;0,008006803
-0,75;0,009687227
-0,7;0,0115874
-0,65;0,01372632
-0,6;0,01613923
-0,55;0,01886968
-0,5;0,02358328
-0,45;0,02731943
-0,4;0,03149648
-0,35;0,03608257
-0,3;0,04104977
-0,25;0,04637746
-0,2;0,05211151
-0,15;0,05831584
-0,1;0,06496497
-0,05;0,07204773
0;0,07958599
0,05;0,08739136
0,1;0,09551621
0,15;0,1038377
0,2;0,1122883
0,25;0,1208322
0,3;0,1294681
0,35;0,1381909
0,4;0,1469975
0,45;0,1559053
0,5;0,1648951
0,55;0,173985
0,6;0,1831393
0,65;0,1923706
0,7;0,2016601
0,75;0,2109637
0,8;0,2203306
0,85;0,2296752
0,9;0,2389786
0,95;0,2481882
1;0,2572939
1,05;0,2662842
1,1;0,275106
1,15;0,2837573
1,2;0,2922148
1,25;0,300503
1,3;0,3086056
1,35;0,3165254
1,4;0,3242146
1,45;0,3317296
1,5;0,3390657
1,55;0,3462129
1,6;0,3531762
1,65;0,3599938
1,7;0,3666972
1,75;0,3732753
1,8;0,3797324
1,85;0,3860919
1,9;0,3924088
1,95;0,3986191
2;0,4047527
2,05;0,4108108
2,1;0,4168276
2,15;0,4227822
2,2;0,4286566
2,25;0,4344245
2,3;0,4401386
2,35;0,4457941
2,4;0,4513374
2,45;0,4567964
2,5;0,4621909
2,55;0,467506
2,6;0,4727444
2,65;0,4778963
2,7;0,4829847
2,75;0,4879836
2,8;0,4929056
2,85;0,4977158
2,9;0,5024498
2,95;0,5071081
3;0,511668
3,05;0,5161295
3,1;0,5205214
3,15;0,5248641
3,2;0,529125
3,25;0,5333027
3,3;0,5374197
3,35;0,541518
3,4;0,5455623
3,45;0,5495538
3,5;0,5534982
3,55;0,5574399
3,6;0,5613208
3,65;0,5651823
3,7;0,568995
3,75;0,572837
3,8;0,5766332
3,85;0,5803049
3,9;0,5839544
3,95;0,5876038
4;0,591229
4,05;0,5947985
4,1;0,5983384
4,15;0,6018271
4,2;0,6052894
4,25;0,6087065
4,3;0,6120637
4,35;0,6153597
4,4;0,6186345
4,45;0,6218817
4,5;0,6250415
4,55;0,6281638
4,6;0,6312811
4,65;0,6343435
4,7;0,637334
4,75;0,6402959
4,8;0,6432018
4,85;0,6460893
4,9;0,6489237
4,95;0,6511623
5;0,6543532
