Tensao [V];Corrente [A]
-5;-0,0004338828
-4,95;-0,0004156072
-4,9;-0,0004085103
-4,85;-0,0004053945
-4,8;-0,000401465
-4,75;-0,0003987932
-4,7;-0,000397218
-4,65;-0,0003953771
-4,6;-0,0003932555
-4,55;-0,0003936245
-4,5;-0,0003932627
-4,45;-0,0003923582
-4,4;-0,0003909525
-4,35;-0,0003889854
-4,3;-0,0003871454
-4,25;-0,0003863181
-4,2;-0,000384579
-4,15;-0,0003829968
-4,1;-0,0003821715
-4,05;-0,000380833
-4;-0,0003778035
-3,95;-0,0003766036
-3,9;-0,0003774004
-3,85;-0,0003778132
-3,8;-0,0003767492
-3,75;-0,00037615
-3,7;-0,0003752185
-3,65;-0,0003737598
-3,6;-0,0003726348
-3,55;-0,0003707987
-3,5;-0,0003697039
-3,45;-0,0003688021
-3,4;-0,0003675568
-3,35;-0,0003664072
-3,3;-0,0003650771
-3,25;-0,0003653358
-3,2;-0,0003645134
-3,15;-0,0003631482
-3,1;-0,0003608548
-3,05;-0,0003593753
-3;-0,0003585638
-2,95;-0,0003570123
-2,9;-0,0003559325
-2,85;-0,000355473
-2,8;-0,0003545511
-2,75;-0,0003512323
-2,7;-0,0003494805
-2,65;-0,0003491682
-2,6;-0,0003483711
-2,55;-0,0003453854
-2,5;-0,0003428827
-2,45;-0,0003400047
-2,4;-0,0003368242
-2,35;-0,0003328493
-2,3;-0,0003285093
-2,25;-0,0003250714
-2,2;-0,0003210937
-2,15;-0,0003142656
-2,1;-0,0003033865
-2,05;-0,0002999757
-2;-0,0002987977
-1,95;-0,000293993
-1,9;-0,0002882997
-1,85;-0,0002817608
-1,8;-0,000274935
-1,75;-0,0002674007
-1,7;-0,0002601998
-1,65;-0,000253362
-1,6;-0,0002449746
-1,55;-0,0002357294
-1,5;-0,000223806
-1,45;-0,0002119501
-1,4;-0,0002000462
-1,35;-0,0001826037
-1,3;-0,0001596749
-1,25;-0,0001287696
-1,2;-8,749739E-05
-1,15;-2,992868E-05
-1,1;4,409201E-05
-1,05;0,0001395289
-1;0,0002660422
-0,95;0,0004390549
-0,9;0,0006832763
-0,85;0,001046877
-0,8;0,001606877
-0,75;0,002859319
-0,7;0,003947815
-0,65;0,006126264
-0,6;0,009399534
-0,55;0,01401248
-0,5;0,02025506
-0,45;0,03271172
-0,4;0,04468783
-0,35;0,05915684
-0,3;0,07632912
-0,25;0,09597844
-0,2;0,1177911
-0,15;0,1416841
-0,1;0,1674195
-0,05;0,1946761
0;0,2234496
0,05;0,253167
0,1;0,2840377
0,15;0,3157076
0,2;0,3481117
0,25;0,3813846
0,3;0,4155351
0,35;0,4505666
0,4;0,4864584
0,45;0,5231596
0,5;0,5607149
0,55;0,5991325
0,6;0,6384664
0,65;0,6786509
0,7;0,7196836
0,75;0,7614589
0,8;0,8038893
0,85;0,8468554
0,9;0,8901958
0,95;0,9337461
1;0,9773344
1,05;1,020682
1,1;1,063569
1,15;1,105953
1,2;1,147671
1,25;1,188612
1,3;1,228677
1,35;1,267811
1,4;1,305844
1,45;1,342765
1,5;1,378689
1,55;1,413446
1,6;1,44716
1,65;1,479978
1,7;1,511805
1,75;1,542758
1,8;1,572835
1,85;1,602184
1,9;1,630771
1,95;1,658687
2;1,685998
2,05;1,712797
2,1;1,739004
2,15;1,764576
2,2;1,789447
2,25;1,813858
2,3;1,837623
2,35;1,860756
2,4;1,883297
2,45;1,905055
2,5;1,926164
2,55;1,94651
2,6;1,966158
2,65;1,98501
2,7;2,00325
2,75;2,020834
2,8;2,037757
2,85;2,054032
2,9;2,069748
2,95;2,08479
3;2,099365
3,05;2,113327
3,1;2,126872
3,15;2,140133
3,2;2,152491
3,25;2,164977
3,3;2,177073
3,35;2,188933
3,4;2,200267
3,45;2,211728
3,5;2,223228
3,55;2,234276
3,6;2,245337
3,65;2,256423
3,7;2,267247
3,75;2,278297
3,8;2,288869
3,85;2,299818
3,9;2,310655
3,95;2,32133
4;2,331791
4,05;2,342165
4,1;2,352926
4,15;2,363301
4,2;2,37374
4,25;2,384088
4,3;2,393961
4,35;2,404122
4,4;2,414138
4,45;2,424037
4,5;2,433738
4,55;2,443525
4,6;2,453064
4,65;2,462239
4,7;2,471766
4,75;2,480678
4,8;2,489893
4,85;2,498618
4,9;2,507494
4,95;2,515847
5;2,524236
