Tensao [V];Corrente [A]
-5;-0,0002238384
-4,95;-0,0003844034
-4,9;-0,0003658457
-4,85;0,00020558
-4,8;-0,0002251534
-4,75;-4,378385E-05
-4,7;7,873422E-05
-4,65;-5,811074E-05
-4,6;-0,0002733043
-4,55;-0,000106172
-4,5;-2,256243E-05
-4,45;4,489249E-05
-4,4;-0,0002307622
-4,35;-0,0001886038
-4,3;-0,0002732699
-4,25;-0,0002552351
-4,2;-0,0004178361
-4,15;-0,0001469723
-4,1;-0,0002684565
-4,05;-0,0001281655
-4;6,214166E-06
-3,95;-0,0001172914
-3,9;-0,000571008
-3,85;0,0001252448
-3,8;-0,000271934
-3,75;-0,0002808961
-3,7;-0,0001864968
-3,65;5,440762E-05
-3,6;-0,0002934619
-3,55;-0,0004514369
-3,5;0,0001157395
-3,45;0,0002491022
-3,4;-0,0001921154
-3,35;-0,0001766546
-3,3;0,0001615587
-3,25;-5,397289E-05
-3,2;-0,0001755846
-3,15;-0,0002222817
-3,1;3,788759E-05
-3,05;-0,0001068732
-3;8,508682E-06
-2,95;-0,0005116131
-2,9;0,0001784575
-2,85;-9,898734E-06
-2,8;4,543916E-05
-2,75;2,427983E-05
-2,7;5,371145E-05
-2,65;0,0001027028
-2,6;-0,0002106256
-2,55;-0,0002156656
-2,5;0,0001627562
-2,45;0,0001019515
-2,4;-0,0004610636
-2,35;0,000376388
-2,3;-0,0001619036
-2,25;2,039311E-05
-2,2;7,617129E-05
-2,15;-0,0001396686
-2,1;1,897988E-05
-2,05;0,0001186137
-2;0,0001526662
-1,95;5,124407E-05
-1,9;-6,674328E-05
-1,85;0,0001249727
-1,8;-0,000253067
-1,75;-0,0001270736
-1,7;-0,0002646594
-1,65;-0,0002729648
-1,6;-0,0002559535
-1,55;-0,0002432482
-1,5;-0,0002324486
-1,45;-0,0002197456
-1,4;-0,0002048563
-1,35;-0,0001851046
-1,3;-0,0001601031
-1,25;-0,0001256603
-1,2;-8,002218E-05
-1,15;-1,780558E-05
-1,1;6,228155E-05
-1,05;0,0001632391
-1;0,0003001004
-0,95;0,0004852173
-0,9;0,0007486944
-0,85;0,001141114
-0,8;0,00174729
-0,75;0,003149507
-0,7;0,00427537
-0,65;0,006609502
-0,6;0,01013019
-0,55;0,01510107
-0,5;0,02550803
-0,45;0,03565893
-0,4;0,04867283
-0,35;0,06448442
-0,3;0,08316624
-0,25;0,1043854
-0,2;0,1277934
-0,15;0,1532673
-0,1;0,18062
-0,05;0,2094894
0;0,2398019
0,05;0,2710583
0,1;0,3034627
0,15;0,3365902
0,2;0,3705123
0,25;0,40526
0,3;0,4409153
0,35;0,4774332
0,4;0,5148756
0,45;0,5531106
0,5;0,5921445
0,55;0,6320153
0,6;0,6726663
0,65;0,7142212
0,7;0,7566063
0,75;0,7997388
0,8;0,8434591
0,85;0,8878093
0,9;0,9323992
0,95;0,9773798
1;1,022428
1,05;1,067272
1,1;1,111693
1,15;1,155498
1,2;1,198674
1,25;1,241093
1,3;1,282671
1,35;1,32344
1,4;1,363233
1,45;1,401848
1,5;1,4393
1,55;1,475629
1,6;1,510799
1,65;1,544884
1,7;1,57801
1,75;1,610104
1,8;1,641457
1,85;1,672199
1,9;1,702177
1,95;1,731467
2;1,760079
2,05;1,788168
2,1;1,815485
2,15;1,842284
2,2;1,868634
2,25;1,894188
2,3;1,919136
2,35;1,943372
2,4;1,966793
2,45;1,989553
2,5;2,011567
2,55;2,032916
2,6;2,053461
2,65;2,073194
2,7;2,092183
2,75;2,11025
2,8;2,127826
2,85;2,144581
2,9;2,161061
2,95;2,176941
3;2,192123
3,05;2,206765
3,1;2,220898
3,15;2,235018
3,2;2,24809
3,25;2,260909
3,3;2,273657
3,35;2,285554
3,4;2,297702
3,45;2,309288
3,5;2,320834
3,55;2,332632
3,6;2,344144
3,65;2,355368
3,7;2,366352
3,75;2,377626
3,8;2,388686
3,85;2,399785
3,9;2,410711
3,95;2,421473
4;2,43262
4,05;2,443305
4,1;2,453878
4,15;2,464528
4,2;2,475391
4,25;2,485838
4,3;2,496601
4,35;2,50679
4,4;2,516788
4,45;2,526725
4,5;2,536989
4,55;2,546702
4,6;2,556065
4,65;2,565627
4,7;2,574939
4,75;2,584442
4,8;2,593457
4,85;2,602555
4,9;2,611619
4,95;2,620248
5;2,629009
