Tensao [V];Corrente [A]
-5;-0,0001611396
-4,95;-0,0001486281
-4,9;-0,0001432175
-4,85;-0,0001401432
-4,8;-0,0001381943
-4,75;-0,0001359218
-4,7;-0,000133985
-4,65;-0,000132562
-4,6;-0,0001304119
-4,55;-0,0001294313
-4,5;-0,0001278599
-4,45;-0,0001268389
-4,4;-0,0001250885
-4,35;-0,0001236446
-4,3;-0,0001227387
-4,25;-0,0001219125
-4,2;-0,0001205678
-4,15;-0,0001191129
-4,1;-0,0001180734
-4,05;-0,0001170842
-4;-0,0001155201
-3,95;-0,0001139498
-3,9;-0,0001127584
-3,85;-0,0001113108
-3,8;-0,0001102862
-3,75;-0,000109895
-3,7;-0,0001078137
-3,65;-0,0001067031
-3,6;-0,0001051072
-3,55;-0,000104422
-3,5;-0,0001034646
-3,45;-0,0001023909
-3,4;-0,0001020551
-3,35;-0,0001005522
-3,3;-9,955084E-05
-3,25;-9,840345E-05
-3,2;-9,730767E-05
-3,15;-9,621054E-05
-3,1;-9,498233E-05
-3,05;-9,391232E-05
-3;-9,266202E-05
-2,95;-9,155018E-05
-2,9;-8,98194E-05
-2,85;-8,838166E-05
-2,8;-8,757144E-05
-2,75;-8,61127E-05
-2,7;-8,480848E-05
-2,65;-8,281047E-05
-2,6;-8,181641E-05
-2,55;-8,103315E-05
-2,5;-8,019469E-05
-2,45;-7,88206E-05
-2,4;-7,763772E-05
-2,35;-7,628573E-05
-2,3;-7,512E-05
-2,25;-7,405485E-05
-2,2;-7,285725E-05
-2,15;-7,166338E-05
-2,1;-7,082618E-05
-2,05;-6,990564E-05
-2;-6,876075E-05
-1,95;-6,756073E-05
-1,9;-6,635332E-05
-1,85;-6,526241E-05
-1,8;-6,399253E-05
-1,75;-6,296905E-05
-1,7;-6,197124E-05
-1,65;-6,049906E-05
-1,6;-5,972806E-05
-1,55;-5,878788E-05
-1,5;-5,75977E-05
-1,45;-5,643075E-05
-1,4;-5,552986E-05
-1,35;-5,468528E-05
-1,3;-5,29177E-05
-1,25;-5,188438E-05
-1,2;-5,037674E-05
-1,15;-4,944632E-05
-1,1;-4,898426E-05
-1,05;-4,64371E-05
-1;-4,367911E-05
-0,95;-4,268625E-05
-0,9;-4,206109E-05
-0,85;-3,986576E-05
-0,8;-3,815948E-05
-0,75;-3,641277E-05
-0,7;-3,400905E-05
-0,65;-3,052418E-05
-0,6;-2,530242E-05
-0,55;-1,705914E-05
-0,5;-2,57182E-06
-0,45;2,47106E-05
-0,4;7,435763E-05
-0,35;0,0001664846
-0,3;0,0003353709
-0,25;0,0006370444
-0,2;0,001177344
-0,15;0,002594891
-0,1;0,003785909
-0,05;0,006118285
0;0,009763999
0,05;0,01238327
0,1;0,0155785
0,15;0,01874922
0,2;0,0233276
0,25;0,02623483
0,3;0,0290821
0,35;0,03186268
0,4;0,03456122
0,45;0,03715018
0,5;0,03962876
0,55;0,04199113
0,6;0,04425213
0,65;0,04641885
0,7;0,04849789
0,75;0,05050249
0,8;0,0524343
0,85;0,05429891
0,9;0,05610421
0,95;0,05784172
1;0,05952061
1,05;0,06113178
1,1;0,06268041
1,15;0,06417115
1,2;0,06559176
1,25;0,06695285
1,3;0,06824492
1,35;0,06946334
1,4;0,07062415
1,45;0,07172197
1,5;0,07276017
1,55;0,07374032
1,6;0,07465957
1,65;0,07553081
1,7;0,07634195
1,75;0,07711936
1,8;0,07786279
1,85;0,07856039
1,9;0,07924882
1,95;0,07987441
2;0,08048798
2,05;0,08107025
2,1;0,08164725
2,15;0,0822172
2,2;0,0827775
2,25;0,08330516
2,3;0,08380704
2,35;0,08427531
2,4;0,08473968
2,45;0,08518182
2,5;0,08560732
2,55;0,08601355
2,6;0,08642292
2,65;0,08683557
2,7;0,08722195
2,75;0,08759112
2,8;0,08797537
2,85;0,08834689
2,9;0,08869107
2,95;0,08901879
3;0,08933299
3,05;0,08964157
3,1;0,0899243
3,15;0,09021176
3,2;0,09048109
3,25;0,09073297
3,3;0,09098694
3,35;0,09122098
3,4;0,09145488
3,45;0,09168713
3,5;0,09190638
3,55;0,09211492
3,6;0,09231855
3,65;0,09252631
3,7;0,09273116
3,75;0,09293525
3,8;0,09313879
3,85;0,09335056
3,9;0,09355434
3,95;0,09376293
4;0,09396177
4,05;0,09416986
4,1;0,09437863
4,15;0,09458089
4,2;0,09478163
4,25;0,09498563
4,3;0,09518522
4,35;0,09537195
4,4;0,09557563
4,45;0,09577716
4,5;0,09596808
4,55;0,09616142
4,6;0,09634669
4,65;0,09653721
4,7;0,09672578
4,75;0,09690991
4,8;0,09708391
4,85;0,09726357
4,9;0,0974383
4,95;0,09761404
5;0,09777931
