Tensao [V];Corrente [A]
-5;-0,0003674278
-4,95;-0,0003497917
-4,9;-0,0003437919
-4,85;-0,0003398805
-4,8;-0,000336547
-4,75;-0,0003344092
-4,7;-0,0003334261
-4,65;-0,0003299574
-4,6;-0,0003277172
-4,55;-0,0003289086
-4,5;-0,0003288803
-4,45;-0,0003270196
-4,4;-0,0003245511
-4,35;-0,0003240817
-4,3;-0,000322911
-4,25;-0,0003213975
-4,2;-0,0003200393
-4,15;-0,0003194314
-4,1;-0,0003189497
-4,05;-0,0003166269
-4;-0,000314666
-3,95;-0,0003149109
-3,9;-0,0003150534
-3,85;-0,0003137552
-3,8;-0,0003119781
-3,75;-0,0003106139
-3,7;-0,0003112549
-3,65;-0,0003102828
-3,6;-0,0003093698
-3,55;-0,0003078819
-3,5;-0,0003068264
-3,45;-0,000304582
-3,4;-0,0003011882
-3,35;-0,0002993744
-3,3;-0,0003015119
-3,25;-0,0003018748
-3,2;-0,0002996061
-3,15;-0,0002991426
-3,1;-0,000298873
-3,05;-0,0002975049
-3;-0,0002953822
-2,95;-0,0002948833
-2,9;-0,0002944826
-2,85;-0,0002929125
-2,8;-0,0002904956
-2,75;-0,0002881042
-2,7;-0,0002883395
-2,65;-0,0002890909
-2,6;-0,0002876053
-2,55;-0,0002869791
-2,5;-0,000285676
-2,45;-0,0002830983
-2,4;-0,0002800954
-2,35;-0,0002777827
-2,3;-0,0002761855
-2,25;-0,0002728371
-2,2;-0,0002682015
-2,15;-0,0002631455
-2,1;-0,0002585654
-2,05;-0,0002562743
-2;-0,00025133
-1,95;-0,0002457103
-1,9;-0,0002416286
-1,85;-0,0002360812
-1,8;-0,0002289565
-1,75;-0,000222148
-1,7;-0,000217223
-1,65;-0,000210114
-1,6;-0,0002014399
-1,55;-0,0001920645
-1,5;-0,0001828499
-1,45;-0,0001734368
-1,4;-0,0001608514
-1,35;-0,0001455353
-1,3;-0,0001255297
-1,25;-9,800698E-05
-1,2;-5,974363E-05
-1,15;-1,015984E-05
-1,1;5,304978E-05
-1,05;0,0001371358
-1;0,0002499981
-0,95;0,0004031063
-0,9;0,000617658
-0,85;0,0009369681
-0,8;0,00142977
-0,75;0,002543959
-0,7;0,00349312
-0,65;0,005421051
-0,6;0,008341715
-0,55;0,01249284
-0,5;0,01816098
-0,45;0,02973256
-0,4;0,04071736
-0,35;0,05411709
-0,3;0,06996631
-0,25;0,08812853
-0,2;0,1082527
-0,15;0,1302979
-0,1;0,1541092
-0,05;0,1793569
0;0,2060036
0,05;0,2334843
0,1;0,2620359
0,15;0,2912462
0,2;0,3210714
0,25;0,3516151
0,3;0,3829256
0,35;0,4149614
0,4;0,4477005
0,45;0,4811514
0,5;0,5153107
0,55;0,5501523
0,6;0,5857357
0,65;0,6220289
0,7;0,6590034
0,75;0,6965485
0,8;0,7346515
0,85;0,7732297
0,9;0,8121167
0,95;0,8510916
1;0,8899921
1,05;0,9286357
1,1;0,966787
1,15;1,004379
1,2;1,041347
1,25;1,077603
1,3;1,112868
1,35;1,147185
1,4;1,180475
1,45;1,212816
1,5;1,244164
1,55;1,274475
1,6;1,303814
1,65;1,332251
1,7;1,359791
1,75;1,386547
1,8;1,412535
1,85;1,43786
1,9;1,46255
1,95;1,486566
2;1,509993
2,05;1,532908
2,1;1,555274
2,15;1,576984
2,2;1,598186
2,25;1,618818
2,3;1,638908
2,35;1,658305
2,4;1,67715
2,45;1,695412
2,5;1,713081
2,55;1,730218
2,6;1,746727
2,65;1,762745
2,7;1,778174
2,75;1,793113
2,8;1,807532
2,85;1,821424
2,9;1,834819
2,95;1,847744
3;1,860139
3,05;1,872106
3,1;1,883631
3,15;1,894789
3,2;1,905605
3,25;1,91612
3,3;1,926474
3,35;1,93657
3,4;1,946506
3,45;1,956303
3,5;1,965996
3,55;1,975621
3,6;1,985106
3,65;1,994465
3,7;2,003886
3,75;2,013189
3,8;2,022496
3,85;2,031634
3,9;2,040772
3,95;2,049887
4;2,058889
4,05;2,067909
4,1;2,076893
4,15;2,085787
4,2;2,094653
4,25;2,103428
4,3;2,112331
4,35;2,120895
4,4;2,129472
4,45;2,138011
4,5;2,14625
4,55;2,15469
4,6;2,162855
4,65;2,170833
4,7;2,178908
4,75;2,1869
4,8;2,194652
4,85;2,202582
4,9;2,209845
4,95;2,217273
5;2,224577
