Tensao [V];Corrente [A]
-5;-0,0002542596
-4,95;-0,0002404978
-4,9;-0,0002353488
-4,85;-0,0002313407
-4,8;-0,000228491
-4,75;-0,0002259453
-4,7;-0,0002239914
-4,65;-0,000221593
-4,6;-0,0002192189
-4,55;-0,0002173913
-4,5;-0,0002160727
-4,45;-0,0002145957
-4,4;-0,0002127755
-4,35;-0,0002118477
-4,3;-0,0002113082
-4,25;-0,0002088865
-4,2;-0,0002069843
-4,15;-0,0002050954
-4,1;-0,0002052511
-4,05;-0,0002042792
-4;-0,0002018387
-3,95;-0,0001998323
-3,9;-0,0001993373
-3,85;-0,0001980528
-3,8;-0,0001962449
-3,75;-0,0001944603
-3,7;-0,0001934699
-3,65;-0,0001927039
-3,6;-0,0001913546
-3,55;-0,0001906215
-3,5;-0,0001906119
-3,45;-0,0001906178
-3,4;-0,0001885758
-3,35;-0,0001864763
-3,3;-0,00018604
-3,25;-0,0001846696
-3,2;-0,0001827489
-3,15;-0,0001811825
-3,1;-0,0001809999
-3,05;-0,0001800672
-3;-0,0001790988
-2,95;-0,0001777666
-2,9;-0,0001771672
-2,85;-0,0001751265
-2,8;-0,0001731238
-2,75;-0,0001718234
-2,7;-0,0001709445
-2,65;-0,0001704788
-2,6;-0,0001680324
-2,55;-0,0001664095
-2,5;-0,0001649436
-2,45;-0,0001643162
-2,4;-0,0001630489
-2,35;-0,0001614125
-2,3;-0,0001601979
-2,25;-0,0001605117
-2,2;-0,0001585677
-2,15;-0,0001570442
-2,1;-0,0001555684
-2,05;-0,0001561225
-2;-0,0001535474
-1,95;-0,000151758
-1,9;-0,0001503668
-1,85;-0,0001499832
-1,8;-0,0001486459
-1,75;-0,0001466493
-1,7;-0,0001443437
-1,65;-0,0001442703
-1,6;-0,0001427761
-1,55;-0,0001406863
-1,5;-0,0001382657
-1,45;-0,0001378219
-1,4;-0,000136296
-1,35;-0,0001342271
-1,3;-0,0001328004
-1,25;-0,0001315674
-1,2;-0,0001304459
-1,15;-0,0001279222
-1,1;-0,0001252809
-1,05;-0,0001249107
-1;-0,0001229816
-0,95;-0,0001201245
-0,9;-0,0001169708
-0,85;-0,0001142303
-0,8;-0,0001111635
-0,75;-0,0001067647
-0,7;-9,843872E-05
-0,65;-8,749348E-05
-0,6;-6,714362E-05
-0,55;-2,659233E-05
-0,5;5,75329E-05
-0,45;0,0002229041
-0,4;0,0005212158
-0,35;0,001019414
-0,3;0,001798673
-0,25;0,003487856
-0,2;0,004726111
-0,15;0,007146809
-0,1;0,01061662
-0,05;0,01514237
0;0,02321005
0,05;0,02891799
0,1;0,03460683
0,15;0,04015412
0,2;0,04557512
0,25;0,05090499
0,3;0,05618065
0,35;0,06143365
0,4;0,06665693
0,45;0,07185445
0,5;0,07701013
0,55;0,08208243
0,6;0,08706081
0,65;0,09192843
0,7;0,09665529
0,75;0,1012354
0,8;0,1056919
0,85;0,1100232
0,9;0,1142047
0,95;0,1182414
1;0,1221334
1,05;0,1258737
1,1;0,1294613
1,15;0,132865
1,2;0,1361225
1,25;0,1392172
1,3;0,1421648
1,35;0,1449781
1,4;0,1476504
1,45;0,1501966
1,5;0,1526408
1,55;0,1549438
1,6;0,1571406
1,65;0,1592196
1,7;0,161209
1,75;0,1630832
1,8;0,1648671
1,85;0,1665385
1,9;0,1681461
1,95;0,1696547
2;0,171096
2,05;0,1724857
2,1;0,1738434
2,15;0,1751457
2,2;0,176383
2,25;0,1775967
2,3;0,1787617
2,35;0,1799055
2,4;0,1809973
2,45;0,182065
2,5;0,1831152
2,55;0,184134
2,6;0,185113
2,65;0,1860781
2,7;0,1870205
2,75;0,1879335
2,8;0,1887867
2,85;0,1896315
2,9;0,1904559
2,95;0,1912455
3;0,1919975
3,05;0,1927364
3,1;0,1934422
3,15;0,1941085
3,2;0,194757
3,25;0,1953687
3,3;0,1959586
3,35;0,1965375
3,4;0,1970933
3,45;0,197651
3,5;0,1982001
3,55;0,1987292
3,6;0,1992506
3,65;0,1997552
3,7;0,2002635
3,75;0,2007886
3,8;0,2013202
3,85;0,201851
3,9;0,2023715
3,95;0,2029004
4;0,203417
4,05;0,203948
4,1;0,2044642
4,15;0,2049958
4,2;0,2055281
4,25;0,2060501
4,3;0,2065898
4,35;0,2071278
4,4;0,2076572
4,45;0,2081803
4,5;0,2087006
4,55;0,2092264
4,6;0,2097404
4,65;0,2101995
4,7;0,2107076
4,75;0,2112136
4,8;0,2117174
4,85;0,2122132
4,9;0,2126997
4,95;0,2131853
5;0,2136494
