Tensao [V];Corrente [A]
-5;-0,0002544907
-4,95;-0,0002398465
-4,9;-0,0002341101
-4,85;-0,0002316124
-4,8;-0,0002288581
-4,75;-0,0002256532
-4,7;-0,0002234433
-4,65;-0,0002227104
-4,6;-0,0002214945
-4,55;-0,0002182931
-4,5;-0,0002152582
-4,45;-0,000214219
-4,4;-0,0002132285
-4,35;-0,0002123744
-4,3;-0,0002102282
-4,25;-0,0002101533
-4,2;-0,000208517
-4,15;-0,0002068354
-4,1;-0,0002045485
-4,05;-0,0002030456
-4;-0,0002025983
-3,95;-0,0002010688
-3,9;-0,0001985868
-3,85;-0,0001980755
-3,8;-0,0001974981
-3,75;-0,0001965154
-3,7;-0,0001944636
-3,65;-0,0001926214
-3,6;-0,0001927609
-3,55;-0,000192266
-3,5;-0,0001895168
-3,45;-0,0001882716
-3,4;-0,0001884726
-3,35;-0,0001873853
-3,3;-0,0001851252
-3,25;-0,0001840576
-3,2;-0,000183403
-3,15;-0,0001834791
-3,1;-0,0001816516
-3,05;-0,0001787454
-3;-0,0001791452
-2,95;-0,0001781879
-2,9;-0,000176521
-2,85;-0,0001741309
-2,8;-0,0001731762
-2,75;-0,0001732226
-2,7;-0,0001714418
-2,65;-0,0001685676
-2,6;-0,0001670845
-2,55;-0,0001668271
-2,5;-0,0001645046
-2,45;-0,000161683
-2,4;-0,0001604819
-2,35;-0,0001604329
-2,3;-0,0001592623
-2,25;-0,0001571505
-2,2;-0,0001552764
-2,15;-0,0001552299
-2,1;-0,0001537174
-2,05;-0,0001522662
-2;-0,0001505748
-1,95;-0,0001505135
-1,9;-0,0001488698
-1,85;-0,000146937
-1,8;-0,0001447591
-1,75;-0,0001436032
-1,7;-0,0001419547
-1,65;-0,0001389703
-1,6;-0,0001388243
-1,55;-0,0001389713
-1,5;-0,0001386245
-1,45;-0,0001362958
-1,4;-0,0001343849
-1,35;-0,0001326739
-1,3;-0,0001323221
-1,25;-0,0001303083
-1,2;-0,0001276194
-1,15;-0,0001266755
-1,1;-0,0001255405
-1,05;-0,0001238185
-1;-0,0001199159
-0,95;-0,0001183667
-0,9;-0,000116098
-0,85;-0,0001137753
-0,8;-0,0001087955
-0,75;-0,0001045215
-0,7;-9,865425E-05
-0,65;-8,693806E-05
-0,6;-6,546066E-05
-0,55;-2,441302E-05
-0,5;5,82976E-05
-0,45;0,0002227674
-0,4;0,0005210248
-0,35;0,001018782
-0,3;0,001793586
-0,25;0,003452022
-0,2;0,004715261
-0,15;0,007135324
-0,1;0,01060863
-0,05;0,01514222
0;0,0231902
0,05;0,02890312
0,1;0,0345986
0,15;0,04018149
0,2;0,04561214
0,25;0,05094024
0,3;0,05623095
0,35;0,06149925
0,4;0,06673228
0,45;0,07191113
0,5;0,0770535
0,55;0,08215087
0,6;0,08712647
0,65;0,09196562
0,7;0,09668167
0,75;0,1012727
0,8;0,1057206
0,85;0,110035
0,9;0,1142155
0,95;0,1182479
1;0,1221565
1,05;0,1258852
1,1;0,1294442
1,15;0,1328572
1,2;0,1361168
1,25;0,1392148
1,3;0,1421582
1,35;0,14497
1,4;0,1476902
1,45;0,150248
1,5;0,1526853
1,55;0,1550075
1,6;0,157225
1,65;0,1593209
1,7;0,1613251
1,75;0,1632152
1,8;0,1650136
1,85;0,1667004
1,9;0,1682888
1,95;0,169822
2;0,1712968
2,05;0,1727092
2,1;0,1740341
2,15;0,1753179
2,2;0,176586
2,25;0,1778086
2,3;0,178984
2,35;0,1801292
2,4;0,1812371
2,45;0,1823294
2,5;0,1833678
2,55;0,1843886
2,6;0,1853903
2,65;0,1863697
2,7;0,1873108
2,75;0,1882158
2,8;0,1891073
2,85;0,1899698
2,9;0,1908112
2,95;0,1915989
3;0,1923585
3,05;0,1931046
3,1;0,1938105
3,15;0,1944669
3,2;0,1951086
3,25;0,1957303
3,3;0,1963476
3,35;0,1968982
3,4;0,1974448
3,45;0,1979927
3,5;0,1985385
3,55;0,1990476
3,6;0,1995651
3,65;0,2001022
3,7;0,2006513
3,75;0,2011733
3,8;0,2016859
3,85;0,2022124
3,9;0,2027873
3,95;0,203345
4;0,2039151
4,05;0,2044593
4,1;0,2050124
4,15;0,2055752
4,2;0,2060823
4,25;0,2066451
4,3;0,2071738
4,35;0,207709
4,4;0,208231
4,45;0,2087559
4,5;0,2092983
4,55;0,2098292
4,6;0,2103036
4,65;0,2108497
4,7;0,2113704
4,75;0,2118567
4,8;0,2123507
4,85;0,2128591
4,9;0,213367
4,95;0,2138495
5;0,2143137
