Tensao [V];Corrente [A]
-5;-0,0002184314
-4,95;-0,0002042591
-4,9;-0,0001980558
-4,85;-0,0001952967
-4,8;-0,0001936936
-4,75;-0,0001906956
-4,7;-0,0001876621
-4,65;-0,000185951
-4,6;-0,0001854497
-4,55;-0,0001837632
-4,5;-0,0001814319
-4,45;-0,0001802639
-4,4;-0,0001804134
-4,35;-0,0001783603
-4,3;-0,0001763026
-4,25;-0,0001743255
-4,2;-0,0001740167
-4,15;-0,0001721462
-4,1;-0,0001698493
-4,05;-0,0001692732
-4;-0,0001682817
-3,95;-0,0001672927
-3,9;-0,0001649245
-3,85;-0,0001637393
-3,8;-0,000162939
-3,75;-0,0001624916
-3,7;-0,0001604165
-3,65;-0,000159094
-3,6;-0,0001586417
-3,55;-0,0001575411
-3,5;-0,0001555543
-3,45;-0,0001546179
-3,4;-0,0001538628
-3,35;-0,0001533923
-3,3;-0,0001514581
-3,25;-0,0001499774
-3,2;-0,0001496771
-3,15;-0,0001493095
-3,1;-0,0001485165
-3,05;-0,0001460479
-3;-0,0001449828
-2,95;-0,0001447572
-2,9;-0,0001432327
-2,85;-0,0001410667
-2,8;-0,0001402273
-2,75;-0,0001398399
-2,7;-0,0001383997
-2,65;-0,0001357853
-2,6;-0,0001348528
-2,55;-0,0001345401
-2,5;-0,0001328769
-2,45;-0,0001312308
-2,4;-0,0001295491
-2,35;-0,0001293015
-2,3;-0,0001284718
-2,25;-0,0001264408
-2,2;-0,0001248475
-2,15;-0,0001242763
-2,1;-0,000123406
-2,05;-0,0001217734
-2;-0,0001199815
-1,95;-0,0001198381
-1,9;-0,0001191039
-1,85;-0,0001169652
-1,8;-0,0001140554
-1,75;-0,000113646
-1,7;-0,0001135614
-1,65;-0,0001117647
-1,6;-0,0001094628
-1,55;-0,0001079626
-1,5;-0,0001070875
-1,45;-0,0001055516
-1,4;-0,0001038529
-1,35;-0,0001034741
-1,3;-0,0001024935
-1,25;-0,0001011085
-1,2;-9,871604E-05
-1,15;-9,715701E-05
-1,1;-9,627085E-05
-1,05;-9,507087E-05
-1;-9,227755E-05
-0,95;-9,005782E-05
-0,9;-8,793134E-05
-0,85;-8,589064E-05
-0,8;-8,131264E-05
-0,75;-7,632667E-05
-0,7;-7,041768E-05
-0,65;-6,066616E-05
-0,6;-4,308391E-05
-0,55;-8,139867E-06
-0,5;6,119182E-05
-0,45;0,0001963255
-0,4;0,0004435213
-0,35;0,0008543699
-0,3;0,001493159
-0,25;0,002842532
-0,2;0,00387756
-0,15;0,00584584
-0,1;0,008661721
-0,05;0,01233898
0;0,01762701
0,05;0,02348863
0,1;0,02806891
0,15;0,03256715
0,2;0,03694027
0,25;0,04121366
0,3;0,04545641
0,35;0,04966903
0,4;0,05387324
0,45;0,05801026
0,5;0,06212575
0,55;0,06617714
0,6;0,07017913
0,65;0,07404983
0,7;0,07782543
0,75;0,08148603
0,8;0,08506258
0,85;0,0885186
0,9;0,09184954
0,95;0,09508183
1;0,09820813
1,05;0,1012056
1,1;0,1040635
1,15;0,1067878
1,2;0,1094132
1,25;0,1119054
1,3;0,1142607
1,35;0,1165029
1,4;0,118662
1,45;0,1207103
1,5;0,1226541
1,55;0,1244892
1,6;0,1262652
1,65;0,1279466
1,7;0,1295374
1,75;0,1310283
1,8;0,1324497
1,85;0,1338098
1,9;0,1350954
1,95;0,1363084
2;0,1374718
2,05;0,1386057
2,1;0,1396831
2,15;0,1407139
2,2;0,1417186
2,25;0,1427044
2,3;0,1436443
2,35;0,1445423
2,4;0,1454127
2,45;0,1462838
2,5;0,1471256
2,55;0,1479231
2,6;0,1487006
2,65;0,1494771
2,7;0,1502359
2,75;0,1509596
2,8;0,1516563
2,85;0,1523419
2,9;0,152997
2,95;0,1536181
3;0,154216
3,05;0,154803
3,1;0,1553593
3,15;0,1558882
3,2;0,1563811
3,25;0,1568666
3,3;0,1573446
3,35;0,1577908
3,4;0,1582151
3,45;0,1586388
3,5;0,1590732
3,55;0,1594943
3,6;0,1598887
3,65;0,1602934
3,7;0,1607064
3,75;0,1611357
3,8;0,161535
3,85;0,1619362
3,9;0,1623594
3,95;0,1627916
4;0,1632076
4,05;0,1636138
4,1;0,1640367
4,15;0,1644633
4,2;0,1648865
4,25;0,1653018
4,3;0,1657207
4,35;0,1661519
4,4;0,1665828
4,45;0,1669886
4,5;0,1673939
4,55;0,1678195
4,6;0,168242
4,65;0,1686436
4,7;0,1690385
4,75;0,1694494
4,8;0,1698595
4,85;0,1702403
4,9;0,1706085
4,95;0,170988
5;0,1713732
