Tensao [V];Corrente [A]
-5;-0,00105917
-4,95;-0,001044064
-4,9;-0,001038029
-4,85;-0,001034175
-4,8;-0,001032008
-4,75;-0,001030693
-4,7;-0,001028516
-4,65;-0,001026762
-4,6;-0,001023452
-4,55;-0,001021169
-4,5;-0,001021878
-4,45;-0,0010206
-4,4;-0,001019645
-4,35;-0,001018513
-4,3;-0,001016437
-4,25;-0,001015755
-4,2;-0,001013351
-4,15;-0,001012231
-4,1;-0,00101114
-4,05;-0,001009172
-4;-0,001007557
-3,95;-0,001004952
-3,9;-0,001004463
-3,85;-0,001004604
-3,8;-0,001004555
-3,75;-0,001003892
-3,7;-0,001002223
-3,65;-0,001001689
-3,6;-0,0009992838
-3,55;-0,0009990131
-3,5;-0,0009963904
-3,45;-0,0009951617
-3,4;-0,0009946212
-3,35;-0,000990842
-3,3;-0,0009883603
-3,25;-0,0009887319
-3,2;-0,0009891771
-3,15;-0,0009879028
-3,1;-0,0009864036
-3,05;-0,0009850993
-3;-0,0009835867
-2,95;-0,000982326
-2,9;-0,0009802215
-2,85;-0,0009784914
-2,8;-0,0009762879
-2,75;-0,0009748601
-2,7;-0,0009702895
-2,65;-0,0009675389
-2,6;-0,0009666842
-2,55;-0,000964075
-2,5;-0,0009599662
-2,45;-0,0009558173
-2,4;-0,0009495309
-2,35;-0,0009418073
-2,3;-0,0009319769
-2,25;-0,0009233441
-2,2;-0,0009140684
-2,15;-0,0009043014
-2,1;-0,0008905899
-2,05;-0,0008777777
-2;-0,0008650184
-1,95;-0,0008525433
-1,9;-0,0008361341
-1,85;-0,0008186504
-1,8;-0,0008006852
-1,75;-0,0007790115
-1,7;-0,0007500058
-1,65;-0,0007141736
-1,6;-0,0006679896
-1,55;-0,0006072591
-1,5;-0,0005263284
-1,45;-0,000419861
-1,4;-0,0002847819
-1,35;-0,0001168623
-1,3;9,247818E-05
-1,25;0,0003551658
-1,2;0,0006770359
-1,15;0,001081602
-1,1;0,001605835
-1,05;0,002582879
-1;0,003331537
-0,95;0,004733203
-0,9;0,006805181
-0,85;0,0098173
-0,8;0,01415539
-0,75;0,020257
-0,7;0,0330115
-0,65;0,04544681
-0,6;0,06158134
-0,55;0,08282064
-0,5;0,109588
-0,45;0,1416287
-0,4;0,1778017
-0,35;0,2165046
-0,3;0,2572825
-0,25;0,2998733
-0,2;0,3440036
-0,15;0,3895512
-0,1;0,4364414
-0,05;0,48459
0;0,5342072
0,05;0,5845699
0,1;0,6364232
0,15;0,6895879
0,2;0,7441683
0,25;0,8003107
0,3;0,8581312
0,35;0,9176973
0,4;0,9789992
0,45;1,042068
0,5;1,106879
0,55;1,173435
0,6;1,241681
0,65;1,311447
0,7;1,382671
0,75;1,455148
0,8;1,528666
0,85;1,603038
0,9;1,678044
0,95;1,753467
1;1,829141
1,05;1,904956
1,1;1,980792
1,15;2,056479
1,2;2,132211
1,25;2,20729
1,3;2,282158
1,35;2,356564
1,4;2,430484
1,45;2,503652
1,5;2,576249
1,55;2,647994
1,6;2,719129
1,65;2,789365
1,7;2,858815
1,75;2,927066
1,8;2,994606
1,85;3,061046
1,9;3,126753
1,95;3,191231
2;3,25514
2,05;3,318135
2,1;3,380616
2,15;3,442135
2,2;3,502999
2,25;3,563097
2,3;3,622113
2,35;3,680185
2,4;3,737227
2,45;3,79318
2,5;3,848174
2,55;3,901994
2,6;3,955129
2,65;4,007098
2,7;4,058008
2,75;4,107871
2,8;4,156784
2,85;4,20445
2,9;4,250764
2,95;4,295868
3;4,340164
3,05;4,383097
3,1;4,42487
3,15;4,465702
3,2;4,505879
3,25;4,544829
3,3;4,58323
3,35;4,620696
3,4;4,657712
3,45;4,694362
3,5;4,73042
3,55;4,766123
3,6;4,801428
3,65;4,836121
3,7;4,870706
3,75;4,904861
3,8;4,938756
3,85;4,972275
3,9;5,00548
3,95;5,038368
4;5,070438
4,05;5,103086
4,1;5,134706
4,15;5,166079
4,2;5,197055
4,25;5,227754
4,3;5,257724
4,35;5,287303
4,4;5,316803
4,45;5,34539
4,5;5,37384
4,55;5,401758
4,6;5,429194
4,65;5,456073
4,7;5,482631
4,75;5,508731
4,8;5,534164
4,85;5,559345
4,9;5,584073
4,95;5,608404
5;5,632451
