Tensao [V];Corrente [A]
-5;-0,001057274
-4,95;-0,001042035
-4,9;-0,001037447
-4,85;-0,001034166
-4,8;-0,001032109
-4,75;-0,001029479
-4,7;-0,00102801
-4,65;-0,001026335
-4,6;-0,001024182
-4,55;-0,001022388
-4,5;-0,001019322
-4,45;-0,001016275
-4,4;-0,001015442
-4,35;-0,001015417
-4,3;-0,001014983
-4,25;-0,001014273
-4,2;-0,001012976
-4,15;-0,001012058
-4,1;-0,001011528
-4,05;-0,001011146
-4;-0,001008664
-3,95;-0,001006905
-3,9;-0,001006784
-3,85;-0,00100438
-3,8;-0,001003619
-3,75;-0,001002064
-3,7;-0,001002701
-3,65;-0,001001786
-3,6;-0,001000745
-3,55;-0,0009981412
-3,5;-0,0009971646
-3,45;-0,0009950943
-3,4;-0,0009935746
-3,35;-0,0009920743
-3,3;-0,0009906299
-3,25;-0,0009851736
-3,2;-0,0009478049
-3,15;-0,0009547487
-3,1;-0,0009496794
-3,05;-0,0009654137
-3;-0,0009715728
-2,95;-0,0009724581
-2,9;-0,0009732479
-2,85;-0,0009724376
-2,8;-0,0009715058
-2,75;-0,0009704915
-2,7;-0,0009709585
-2,65;-0,0009689769
-2,6;-0,0009650362
-2,55;-0,0009590334
-2,5;-0,0009562824
-2,45;-0,0009528339
-2,4;-0,0009471999
-2,35;-0,0009398985
-2,3;-0,0009326617
-2,25;-0,0009240229
-2,2;-0,0009135703
-2,15;-0,000902124
-2,1;-0,000890957
-2,05;-0,0008773754
-2;-0,0008640333
-1,95;-0,0008490279
-1,9;-0,0008337429
-1,85;-0,0008175723
-1,8;-0,0007979847
-1,75;-0,000776096
-1,7;-0,0007488177
-1,65;-0,0007131531
-1,6;-0,0006655966
-1,55;-0,0006052412
-1,5;-0,0005253439
-1,45;-0,0004198804
-1,4;-0,0002840732
-1,35;-0,0001141879
-1,3;9,852449E-05
-1,25;0,0003600745
-1,2;0,0006816155
-1,15;0,001085915
-1,1;0,001609007
-1,05;0,002561318
-1;0,003333697
-0,95;0,004736857
-0,9;0,006812046
-0,85;0,009832722
-0,8;0,01417641
-0,75;0,02028054
-0,7;0,03304469
-0,65;0,04549846
-0,6;0,06163321
-0,55;0,08289518
-0,5;0,109677
-0,45;0,141746
-0,4;0,177941
-0,35;0,2166594
-0,3;0,2574446
-0,25;0,3000431
-0,2;0,3441934
-0,15;0,3897535
-0,1;0,4366594
-0,05;0,4848048
0;0,5344439
0,05;0,5847997
0,1;0,6366586
0,15;0,6898522
0,2;0,7444482
0,25;0,8006006
0,3;0,8584506
0,35;0,9180185
0,4;0,979397
0,45;1,04249
0,5;1,107331
0,55;1,173908
0,6;1,242173
0,65;1,312002
0,7;1,383227
0,75;1,45575
0,8;1,529305
0,85;1,60372
0,9;1,678747
0,95;1,754198
1;1,82993
1,05;1,905758
1,1;1,981576
1,15;2,057332
1,2;2,13282
1,25;2,208088
1,3;2,282756
1,35;2,357386
1,4;2,431404
1,45;2,504624
1,5;2,577284
1,55;2,649267
1,6;2,720001
1,65;2,790388
1,7;2,859861
1,75;2,928351
1,8;2,995714
1,85;3,062333
1,9;3,127685
1,95;3,19209
2;3,255935
2,05;3,318981
2,1;3,381475
2,15;3,442998
2,2;3,503771
2,25;3,563694
2,3;3,622833
2,35;3,680819
2,4;3,738148
2,45;3,794139
2,5;3,849219
2,55;3,903026
2,6;3,956059
2,65;4,00777
2,7;4,059032
2,75;4,108892
2,8;4,157805
2,85;4,205359
2,9;4,25194
2,95;4,29683
3;4,341123
3,05;4,384044
3,1;4,425814
3,15;4,466699
3,2;4,506602
3,25;4,545553
3,3;4,583702
3,35;4,621556
3,4;4,658535
3,45;4,695032
3,5;4,731253
3,55;4,766782
3,6;4,802227
3,65;4,837118
3,7;4,8716
3,75;4,90603
3,8;4,939652
3,85;4,973185
3,9;5,006267
3,95;5,039064
4;5,071583
4,05;5,103756
4,1;5,135618
4,15;5,166926
4,2;5,19784
4,25;5,228585
4,3;5,258546
4,35;5,288533
4,4;5,31771
4,45;5,346222
4,5;5,374953
4,55;5,40269
4,6;5,430255
4,65;5,457083
4,7;5,483624
4,75;5,509378
4,8;5,534898
4,85;5,559943
4,9;5,584709
4,95;5,609317
5;5,633186
