Tensao [V];Corrente [A]
-5;-0,001057047
-4,95;-0,001039744
-4,9;-0,001034906
-4,85;-0,001029833
-4,8;-0,001027338
-4,75;-0,001027847
-4,7;-0,00102596
-4,65;-0,001024279
-4,6;-0,001023096
-4,55;-0,001021344
-4,5;-0,001018755
-4,45;-0,001018304
-4,4;-0,001016496
-4,35;-0,001015322
-4,3;-0,001013812
-4,25;-0,001010899
-4,2;-0,001009977
-4,15;-0,001008407
-4,1;-0,001009102
-4,05;-0,001007657
-4;-0,001007295
-3,95;-0,001006243
-3,9;-0,001004473
-3,85;-0,001003523
-3,8;-0,001003157
-3,75;-0,001001557
-3,7;-0,00100004
-3,65;-0,0009983867
-3,6;-0,0009952877
-3,55;-0,0009934156
-3,5;-0,0009938785
-3,45;-0,0009925127
-3,4;-0,0009915977
-3,35;-0,0009907221
-3,3;-0,0009893425
-3,25;-0,0009878814
-3,2;-0,0009866691
-3,15;-0,0009852028
-3,1;-0,000983538
-3,05;-0,0009824368
-3;-0,000981758
-2,95;-0,0009784843
-2,9;-0,0009758556
-2,85;-0,000975852
-2,8;-0,0009753908
-2,75;-0,0009734947
-2,7;-0,0009713053
-2,65;-0,0009686207
-2,6;-0,0009662191
-2,55;-0,0009637779
-2,5;-0,0009585138
-2,45;-0,000952905
-2,4;-0,0009474582
-2,35;-0,000938394
-2,3;-0,0009287102
-2,25;-0,0009211408
-2,2;-0,000913675
-2,15;-0,0009023439
-2,1;-0,0008909343
-2,05;-0,0008786209
-2;-0,0008655778
-1,95;-0,0008511331
-1,9;-0,0008350279
-1,85;-0,0008195674
-1,8;-0,0008002462
-1,75;-0,0007764386
-1,7;-0,0007471173
-1,65;-0,0007107004
-1,6;-0,0006675058
-1,55;-0,0006065003
-1,5;-0,0005248836
-1,45;-0,0004199408
-1,4;-0,0002862357
-1,35;-0,000116323
-1,3;9,668354E-05
-1,25;0,0003561343
-1,2;0,0006788535
-1,15;0,001084601
-1,1;0,001611593
-1,05;0,002630104
-1;0,003343627
-0,95;0,004739988
-0,9;0,006812996
-0,85;0,009831732
-0,8;0,01417767
-0,75;0,02028928
-0,7;0,03304885
-0,65;0,04550439
-0,6;0,06165136
-0,55;0,08291907
-0,5;0,1096971
-0,45;0,1417731
-0,4;0,1779735
-0,35;0,2166856
-0,3;0,2574844
-0,25;0,3000767
-0,2;0,3442331
-0,15;0,389805
-0,1;0,4367155
-0,05;0,4848543
0;0,534512
0,05;0,5848897
0,1;0,6367526
0,15;0,6899735
0,2;0,7445677
0,25;0,8007289
0,3;0,8585953
0,35;0,9181717
0,4;0,9794887
0,45;1,042583
0,5;1,107409
0,55;1,17399
0,6;1,242258
0,65;1,312069
0,7;1,383302
0,75;1,455808
0,8;1,529348
0,85;1,603743
0,9;1,678763
0,95;1,754193
1;1,829933
1,05;1,905793
1,1;1,981613
1,15;2,057344
1,2;2,132811
1,25;2,208365
1,3;2,28307
1,35;2,357425
1,4;2,431308
1,45;2,504539
1,5;2,577198
1,55;2,649043
1,6;2,720154
1,65;2,790414
1,7;2,859716
1,75;2,928203
1,8;2,995705
1,85;3,062246
1,9;3,127825
1,95;3,192307
2;3,256338
2,05;3,319306
2,1;3,381827
2,15;3,443337
2,2;3,504185
2,25;3,564124
2,3;3,62311
2,35;3,681236
2,4;3,738317
2,45;3,794468
2,5;3,84916
2,55;3,903004
2,6;3,956152
2,65;4,007998
2,7;4,059082
2,75;4,108869
2,8;4,157759
2,85;4,20536
2,9;4,251764
2,95;4,296807
3;4,341128
3,05;4,383908
3,1;4,425781
3,15;4,46644
3,2;4,506503
3,25;4,545658
3,3;4,583855
3,35;4,621231
3,4;4,658471
3,45;4,694849
3,5;4,731119
3,55;4,766786
3,6;4,802092
3,65;4,836895
3,7;4,871379
3,75;4,905638
3,8;4,93949
3,85;4,972985
3,9;5,006081
3,95;5,038803
4;5,071271
4,05;5,10338
4,1;5,135204
4,15;5,166632
4,2;5,197616
4,25;5,22809
4,3;5,258177
4,35;5,28789
4,4;5,317278
4,45;5,345838
4,5;5,374205
4,55;5,402168
4,6;5,429557
4,65;5,456322
4,7;5,482801
4,75;5,508909
4,8;5,534577
4,85;5,559772
4,9;5,584524
4,95;5,608728
5;5,632602
