Tensao [V];Corrente [A]
-5;-0,001057766
-4,95;-0,001041895
-4,9;-0,001036024
-4,85;-0,001032687
-4,8;-0,001029962
-4,75;-0,001027989
-4,7;-0,001027643
-4,65;-0,001025403
-4,6;-0,00102379
-4,55;-0,001023218
-4,5;-0,001019299
-4,45;-0,001016677
-4,4;-0,001017456
-4,35;-0,001016761
-4,3;-0,001015609
-4,25;-0,001015689
-4,2;-0,00101342
-4,15;-0,001011788
-4,1;-0,00101106
-4,05;-0,001008796
-4;-0,001007035
-3,95;-0,001006264
-3,9;-0,001004381
-3,85;-0,001001462
-3,8;-0,001000337
-3,75;-0,001000736
-3,7;-0,001000897
-3,65;-0,001000474
-3,6;-0,0009990849
-3,55;-0,0009968143
-3,5;-0,0009960099
-3,45;-0,0009948798
-3,4;-0,0009931641
-3,35;-0,0009917799
-3,3;-0,0009912925
-3,25;-0,0009894743
-3,2;-0,0009884373
-3,15;-0,000987033
-3,1;-0,0009853369
-3,05;-0,000983964
-3;-0,0009819237
-2,95;-0,0009806129
-2,9;-0,0009784482
-2,85;-0,0009766689
-2,8;-0,0009749089
-2,75;-0,0009731745
-2,7;-0,0009717722
-2,65;-0,0009691565
-2,6;-0,0009647551
-2,55;-0,0009600525
-2,5;-0,0009566791
-2,45;-0,0009535879
-2,4;-0,0009472326
-2,35;-0,0009395033
-2,3;-0,0009319534
-2,25;-0,0009244514
-2,2;-0,0009144029
-2,15;-0,0009032984
-2,1;-0,0008919994
-2,05;-0,0008790095
-2;-0,0008648454
-1,95;-0,0008486746
-1,9;-0,000832753
-1,85;-0,0008184531
-1,8;-0,0008000608
-1,75;-0,0007770261
-1,7;-0,0007492165
-1,65;-0,0007142579
-1,6;-0,0006680116
-1,55;-0,0006059241
-1,5;-0,000525169
-1,45;-0,0004212201
-1,4;-0,0002865395
-1,35;-0,0001141365
-1,3;9,877824E-05
-1,25;0,000358154
-1,2;0,0006788482
-1,15;0,001084748
-1,1;0,001609332
-1,05;0,002616396
-1;0,003338533
-0,95;0,004735327
-0,9;0,006808488
-0,85;0,009828658
-0,8;0,0141744
-0,75;0,02027549
-0,7;0,03301978
-0,65;0,04547315
-0,6;0,06161758
-0,55;0,0828744
-0,5;0,1096427
-0,45;0,1417165
-0,4;0,1779073
-0,35;0,2166093
-0,3;0,2574039
-0,25;0,2999985
-0,2;0,3441393
-0,15;0,389705
-0,1;0,436609
-0,05;0,4847524
0;0,5343841
0,05;0,584744
0,1;0,6365906
0,15;0,6897858
0,2;0,7444045
0,25;0,8005406
0,3;0,8583731
0,35;0,9179298
0,4;0,9792656
0,45;1,042342
0,5;1,107173
0,55;1,173717
0,6;1,241969
0,65;1,311767
0,7;1,382976
0,75;1,455479
0,8;1,529042
0,85;1,603424
0,9;1,678405
0,95;1,753866
1;1,829597
1,05;1,905433
1,1;1,98123
1,15;2,056934
1,2;2,132471
1,25;2,207824
1,3;2,282705
1,35;2,357087
1,4;2,430757
1,45;2,504264
1,5;2,576899
1,55;2,64868
1,6;2,719554
1,65;2,790101
1,7;2,859376
1,75;2,927676
1,8;2,995116
1,85;3,062008
1,9;3,127136
1,95;3,192015
2;3,255876
2,05;3,318868
2,1;3,38129
2,15;3,442998
2,2;3,503747
2,25;3,563607
2,3;3,622845
2,35;3,680948
2,4;3,738001
2,45;3,793917
2,5;3,848934
2,55;3,902765
2,6;3,955611
2,65;4,007647
2,7;4,058681
2,75;4,108819
2,8;4,157593
2,85;4,204958
2,9;4,251552
2,95;4,29673
3;4,340787
3,05;4,383843
3,1;4,42573
3,15;4,466478
3,2;4,506339
3,25;4,545477
3,3;4,583694
3,35;4,621329
3,4;4,658434
3,45;4,694889
3,5;4,730955
3,55;4,766761
3,6;4,802014
3,65;4,836822
3,7;4,871414
3,75;4,905626
3,8;4,93959
3,85;4,972984
3,9;5,006095
3,95;5,038965
4;5,071437
4,05;5,103645
4,1;5,135213
4,15;5,166715
4,2;5,197677
4,25;5,228174
4,3;5,258348
4,35;5,287975
4,4;5,317261
4,45;5,346062
4,5;5,374239
4,55;5,402379
4,6;5,429872
4,65;5,456659
4,7;5,483128
4,75;5,509172
4,8;5,534762
4,85;5,559994
4,9;5,584648
4,95;5,609003
5;5,63309
