Tensao [V];Corrente [A]
-5;-0,0004354269
-4,95;-0,0004173199
-4,9;-0,0004124005
-4,85;-0,0004098629
-4,8;-0,0004074437
-4,75;-0,000405283
-4,7;-0,0004043231
-4,65;-0,0004020738
-4,6;-0,0004007623
-4,55;-0,0003996289
-4,5;-0,0003980611
-4,45;-0,0003965425
-4,4;-0,0003947005
-4,35;-0,0003924192
-4,3;-0,0003897975
-4,25;-0,0003903175
-4,2;-0,000390359
-4,15;-0,0003894547
-4,1;-0,0003887081
-4,05;-0,0003874553
-4;-0,0003868021
-3,95;-0,0003859614
-3,9;-0,0003848143
-3,85;-0,0003834452
-3,8;-0,0003822267
-3,75;-0,0003799275
-3,7;-0,0003771683
-3,65;-0,0003755443
-3,6;-0,0003769135
-3,55;-0,0003766229
-3,5;-0,0003752933
-3,45;-0,0003749842
-3,4;-0,0003738162
-3,35;-0,0003731138
-3,3;-0,0003722659
-3,25;-0,0003709432
-3,2;-0,0003699714
-3,15;-0,0003691505
-3,1;-0,0003661397
-3,05;-0,0003648052
-3;-0,0003627731
-2,95;-0,0003631246
-2,9;-0,0003620229
-2,85;-0,0003602016
-2,8;-0,0003593938
-2,75;-0,0003572428
-2,7;-0,0003555574
-2,65;-0,000353182
-2,6;-0,000350352
-2,55;-0,000347772
-2,5;-0,0003448281
-2,45;-0,0003386457
-2,4;-0,0003341843
-2,35;-0,000331429
-2,3;-0,0003269001
-2,25;-0,000321267
-2,2;-0,0003156914
-2,15;-0,0003101272
-2,1;-0,0003026356
-2,05;-0,0002962523
-2;-0,0002891103
-1,95;-0,0002817527
-1,9;-0,0002727772
-1,85;-0,0002631103
-1,8;-0,0002522179
-1,75;-0,0002418353
-1,7;-0,0002301584
-1,65;-0,0002151708
-1,6;-0,0001976462
-1,55;-0,0001747484
-1,5;-0,0001451007
-1,45;-0,0001074899
-1,4;-6,10151E-05
-1,35;-1,542048E-06
-1,3;7,277171E-05
-1,25;0,0001645235
-1,2;0,0002781513
-1,15;0,0004162697
-1,1;0,0005921877
-1,05;0,0008278551
-1;0,001155838
-0,95;0,001628382
-0,9;0,002577165
-0,85;0,003378423
-0,8;0,004860337
-0,75;0,007018558
-0,7;0,01001535
-0,65;0,01404404
-0,6;0,01932175
-0,55;0,02985368
-0,5;0,03997689
-0,45;0,0525696
-0,4;0,06730555
-0,35;0,08383592
-0,3;0,1016208
-0,25;0,1204115
-0,2;0,1402237
-0,15;0,1610168
-0,1;0,1827466
-0,05;0,2053187
0;0,2287919
0,05;0,2527536
0,1;0,277508
0,15;0,3029169
0,2;0,328935
0,25;0,3556047
0,3;0,3829637
0,35;0,4110516
0,4;0,4398704
0,45;0,4693708
0,5;0,4995132
0,55;0,5302576
0,6;0,5615571
0,65;0,5933808
0,7;0,6256569
0,75;0,6582954
0,8;0,6911999
0,85;0,724227
0,9;0,7573594
0,95;0,7905255
1;0,8236266
1,05;0,8565351
1,1;0,8891423
1,15;0,921391
1,2;0,9531071
1,25;0,9843332
1,3;1,014982
1,35;1,04511
1,4;1,074591
1,45;1,103438
1,5;1,131583
1,55;1,158989
1,6;1,185671
1,65;1,211619
1,7;1,23695
1,75;1,261615
1,8;1,285666
1,85;1,309206
1,9;1,332258
1,95;1,35483
2;1,376965
2,05;1,398693
2,1;1,41999
2,15;1,440873
2,2;1,461339
2,25;1,481327
2,3;1,500913
2,35;1,520075
2,4;1,538819
2,45;1,557173
2,5;1,575098
2,55;1,592587
2,6;1,60962
2,65;1,626234
2,7;1,642387
2,75;1,658083
2,8;1,673381
2,85;1,688144
2,9;1,70248
2,95;1,71627
3;1,729598
3,05;1,7425
3,1;1,754995
3,15;1,76713
3,2;1,778872
3,25;1,790426
3,3;1,801681
3,35;1,8128
3,4;1,823733
3,45;1,834553
3,5;1,845307
3,55;1,855912
3,6;1,866339
3,65;1,876783
3,7;1,887178
3,75;1,89747
3,8;1,907731
3,85;1,917905
3,9;1,927932
3,95;1,937988
4;1,947929
4,05;1,957751
4,1;1,967541
4,15;1,977234
4,2;1,986808
4,25;1,996388
4,3;2,005813
4,35;2,015186
4,4;2,024498
4,45;2,033659
4,5;2,042712
4,55;2,051705
4,6;2,060529
4,65;2,06923
4,7;2,077845
4,75;2,086276
4,8;2,094566
4,85;2,103051
4,9;2,11103
4,95;2,118907
5;2,126559
