Tensao [V];Corrente [A]
-5;-0,0001360285
-4,95;-0,0001233786
-4,9;-0,000117097
-4,85;-0,0001127227
-4,8;-0,0001095347
-4,75;-0,0001089501
-4,7;-0,0001085321
-4,65;-0,000106641
-4,6;-0,0001046824
-4,55;-0,0001037828
-4,5;-0,0001022825
-4,45;-0,0001011071
-4,4;-9,962657E-05
-4,35;-9,760921E-05
-4,3;-9,659914E-05
-4,25;-9,53955E-05
-4,2;-9,252257E-05
-4,15;-9,064487E-05
-4,1;-9,124673E-05
-4,05;-9,076132E-05
-4;-9,00394E-05
-3,95;-9,002098E-05
-3,9;-8,763108E-05
-3,85;-8,609401E-05
-3,8;-8,489164E-05
-3,75;-8,328113E-05
-3,7;-8,294283E-05
-3,65;-8,176498E-05
-3,6;-8,050387E-05
-3,55;-7,973779E-05
-3,5;-7,846796E-05
-3,45;-7,658293E-05
-3,4;-7,550312E-05
-3,35;-7,410958E-05
-3,3;-7,34832E-05
-3,25;-7,149768E-05
-3,2;-7,095712E-05
-3,15;-7,031488E-05
-3,1;-6,905126E-05
-3,05;-6,762338E-05
-3;-6,705835E-05
-2,95;-6,49208E-05
-2,9;-6,2103E-05
-2,85;-6,206133E-05
-2,8;-6,203314E-05
-2,75;-6,178556E-05
-2,7;-6,046184E-05
-2,65;-5,986864E-05
-2,6;-5,825937E-05
-2,55;-5,637792E-05
-2,5;-5,594406E-05
-2,45;-5,456154E-05
-2,4;-5,322189E-05
-2,35;-5,232225E-05
-2,3;-4,943338E-05
-2,25;-4,833275E-05
-2,2;-4,877154E-05
-2,15;-4,911103E-05
-2,1;-4,960498E-05
-2,05;-4,721738E-05
-2;-4,542303E-05
-1,95;-4,451238E-05
-1,9;-4,462513E-05
-1,85;-4,245937E-05
-1,8;-4,145434E-05
-1,75;-4,048362E-05
-1,7;-3,874077E-05
-1,65;-3,600997E-05
-1,6;-3,558221E-05
-1,55;-3,616684E-05
-1,5;-3,601489E-05
-1,45;-3,474755E-05
-1,4;-3,320199E-05
-1,35;-3,232808E-05
-1,3;-3,110491E-05
-1,25;-3,008026E-05
-1,2;-2,855799E-05
-1,15;-2,707003E-05
-1,1;-2,603556E-05
-1,05;-2,368722E-05
-1;-2,079098E-05
-0,95;-2,074563E-05
-0,9;-2,033503E-05
-0,85;-1,940477E-05
-0,8;-1,720841E-05
-0,75;-1,452787E-05
-0,7;-1,284751E-05
-0,65;-9,472043E-06
-0,6;-4,506901E-06
-0,55;3,98209E-06
-0,5;1,683707E-05
-0,45;4,355086E-05
-0,4;9,251815E-05
-0,35;0,0001848883
-0,3;0,0003560059
-0,25;0,000675398
-0,2;0,001254014
-0,15;0,002738
-0,1;0,003883123
-0,05;0,006027517
0;0,009237473
0,05;0,01149914
0,1;0,01422731
0,15;0,01693063
0,2;0,01956713
0,25;0,02339752
0,3;0,0258759
0,35;0,02832102
0,4;0,03070611
0,45;0,03301533
0,5;0,03527103
0,55;0,03747391
0,6;0,03961937
0,65;0,04170477
0,7;0,04374854
0,75;0,04574612
0,8;0,04768657
0,85;0,04957125
0,9;0,05140777
0,95;0,05319632
1;0,05492685
1,05;0,05659394
1,1;0,05818862
1,15;0,05973661
1,2;0,0612036
1,25;0,06259044
1,3;0,06389588
1,35;0,06515251
1,4;0,06633793
1,45;0,06745717
1,5;0,06850869
1,55;0,06952384
1,6;0,0704824
1,65;0,07138311
1,7;0,07223019
1,75;0,07303522
1,8;0,07380631
1,85;0,07453503
1,9;0,07522193
1,95;0,07588487
2;0,07652427
2,05;0,07713477
2,1;0,07771609
2,15;0,07827403
2,2;0,07882448
2,25;0,07933842
2,3;0,07984539
2,35;0,08033092
2,4;0,08081204
2,45;0,08126995
2,5;0,08170892
2,55;0,0821323
2,6;0,08255601
2,65;0,08295649
2,7;0,08334613
2,75;0,08372676
2,8;0,08410341
2,85;0,08445102
2,9;0,08479146
2,95;0,08511361
3;0,08543731
3,05;0,08573748
3,1;0,08602559
3,15;0,08630066
3,2;0,08655642
3,25;0,08680967
3,3;0,08705259
3,35;0,08728087
3,4;0,08750198
3,45;0,08772503
3,5;0,08793774
3,55;0,0881432
3,6;0,08835293
3,65;0,08855869
3,7;0,08876857
3,75;0,0889679
3,8;0,08917656
3,85;0,08938839
3,9;0,08960698
3,95;0,0898071
4;0,09002471
4,05;0,09024454
4,1;0,09046683
4,15;0,09068145
4,2;0,09089693
4,25;0,09112568
4,3;0,09134062
4,35;0,0915701
4,4;0,09177689
4,45;0,0919999
4,5;0,0922195
4,55;0,09242636
4,6;0,09264151
4,65;0,09284918
4,7;0,09307881
4,75;0,09328156
4,8;0,09348806
4,85;0,09369697
4,9;0,09390448
4,95;0,09409795
5;0,09429646
