Tensao [V];Corrente [A]
-5;-6,858611E-05
-4,95;-6,000613E-05
-4,9;-5,543302E-05
-4,85;-5,311881E-05
-4,8;-5,022982E-05
-4,75;-4,744499E-05
-4,7;-4,5794E-05
-4,65;-4,502179E-05
-4,6;-4,112526E-05
-4,55;-2,650006E-05
-4,5;-1,857092E-05
-4,45;-2,314651E-05
-4,4;-2,705285E-05
-4,35;-2,927138E-05
-4,3;-2,120988E-05
-4,25;-9,071652E-06
-4,2;-1,142012E-05
-4,15;-1,953678E-05
-4,1;-2,806775E-05
-4,05;-1,353201E-05
-4;-2,45302E-07
-3,95;-1,783549E-05
-3,9;-1,612562E-05
-3,85;1,068685E-06
-3,8;1,80991E-05
-3,75;8,071328E-06
-3,7;-2,092449E-06
-3,65;-7,382623E-06
-3,6;-9,384207E-06
-3,55;-1,147283E-05
-3,5;-1,20722E-05
-3,45;-1,262744E-05
-3,4;-1,497959E-05
-3,35;-1,506661E-05
-3,3;-1,589887E-05
-3,25;-1,650314E-05
-3,2;-1,622001E-05
-3,15;-1,547232E-05
-3,1;-1,505558E-05
-3,05;-1,487418E-05
-3;-1,249507E-05
-2,95;-9,655093E-06
-2,9;-5,726683E-06
-2,85;-7,336041E-06
-2,8;-3,994754E-06
-2,75;-6,714609E-06
-2,7;-8,36687E-06
-2,65;-1,035252E-05
-2,6;-1,12718E-05
-2,55;-1,037581E-05
-2,5;-9,295958E-06
-2,45;-8,273708E-06
-2,4;-7,136259E-06
-2,35;-6,024535E-06
-2,3;-5,374903E-06
-2,25;-4,508329E-06
-2,2;-2,613377E-06
-2,15;-2,295918E-06
-2,1;-3,033795E-06
-2,05;-3,140433E-06
-2;-2,107157E-06
-1,95;-1,599713E-06
-1,9;-6,326264E-07
-1,85;6,286444E-07
-1,8;1,160615E-06
-1,75;1,634977E-06
-1,7;2,089724E-06
-1,65;3,124249E-06
-1,6;4,521591E-06
-1,55;5,960608E-06
-1,5;6,731592E-06
-1,45;6,525675E-06
-1,4;6,496258E-06
-1,35;6,942427E-06
-1,3;7,956111E-06
-1,25;8,452527E-06
-1,2;8,989406E-06
-1,15;9,958969E-06
-1,1;1,061229E-05
-1,05;1,124845E-05
-1;1,202067E-05
-0,95;1,354669E-05
-0,9;1,494649E-05
-0,85;1,458122E-05
-0,8;1,454077E-05
-0,75;1,477121E-05
-0,7;1,544416E-05
-0,65;1,56182E-05
-0,6;1,6361E-05
-0,55;1,72325E-05
-0,5;1,803291E-05
-0,45;1,891422E-05
-0,4;1,977714E-05
-0,35;2,106169E-05
-0,3;2,233279E-05
-0,25;2,288316E-05
-0,2;2,279613E-05
-0,15;2,352791E-05
-0,1;2,416282E-05
-0,05;2,499388E-05
0;2,526719E-05
0,05;2,399489E-05
0,1;2,366762E-05
0,15;2,31565E-05
0,2;2,315893E-05
0,25;2,315772E-05
0,3;2,414199E-05
0,35;2,443003E-05
0,4;2,395566E-05
0,45;2,362718E-05
0,5;2,360267E-05
0,55;2,37044E-05
0,6;2,39422E-05
0,65;2,4609E-05
0,7;2,513117E-05
0,75;2,606885E-05
0,8;2,654812E-05
0,85;2,734118E-05
0,9;2,770765E-05
0,95;2,819425E-05
1;2,884147E-05
1,05;2,912707E-05
1,1;2,98858E-05
1,15;3,045699E-05
1,2;3,080264E-05
1,25;3,089704E-05
1,3;3,167416E-05
1,35;3,22343E-05
1,4;3,256771E-05
1,45;3,31659E-05
1,5;3,341103E-05
1,55;3,540531E-05
1,6;3,657709E-05
1,65;3,676955E-05
1,7;3,681E-05
1,75;3,723657E-05
1,8;3,832993E-05
1,85;3,881899E-05
1,9;3,925167E-05
1,95;3,981306E-05
2;4,024699E-05
2,05;4,077895E-05
2,1;4,155852E-05
2,15;4,245331E-05
2,2;4,384819E-05
2,25;4,467311E-05
2,3;4,456156E-05
2,35;4,432989E-05
2,4;4,421958E-05
2,45;4,450152E-05
2,5;4,519157E-05
2,55;4,593316E-05
2,6;4,672866E-05
2,65;4,797278E-05
2,7;4,858934E-05
2,75;4,893741E-05
2,8;5,008721E-05
2,85;5,181305E-05
2,9;5,23548E-05
2,95;5,219178E-05
3;5,155564E-05
3,05;5,120631E-05
3,1;5,202636E-05
3,15;5,291987E-05
3,2;5,406472E-05
3,25;5,459302E-05
3,3;5,598544E-05
3,35;5,682383E-05
3,4;5,799935E-05
3,45;5,938074E-05
3,5;6,086878E-05
3,55;6,138363E-05
3,6;6,180036E-05
3,65;6,291576E-05
3,7;6,314011E-05
3,75;6,247695E-05
3,8;6,249415E-05
3,85;6,268411E-05
3,9;6,324181E-05
3,95;6,398462E-05
4;6,452154E-05
4,05;6,578278E-05
4,1;6,767532E-05
4,15;6,889E-05
4,2;6,857132E-05
4,25;6,867674E-05
4,3;6,895007E-05
4,35;6,919647E-05
4,4;6,977746E-05
4,45;7,07789E-05
4,5;7,157443E-05
4,55;7,242629E-05
4,6;7,395969E-05
4,65;7,538761E-05
4,7;7,651903E-05
4,75;7,731082E-05
4,8;7,735497E-05
4,85;7,668942E-05
4,9;7,63511E-05
4,95;7,667594E-05
5;7,699832E-05
