Tensao [V];Corrente [A]
-5;-0,0002856564
-4,95;-0,000271447
-4,9;-0,0002652994
-4,85;-0,0002625992
-4,8;-0,0002605144
-4,75;-0,0002575481
-4,7;-0,0002547366
-4,65;-0,0002531504
-4,6;-0,0002509651
-4,55;-0,0002485432
-4,5;-0,0002475811
-4,45;-0,0002461115
-4,4;-0,00024417
-4,35;-0,0002422308
-4,3;-0,0002407406
-4,25;-0,0002391094
-4,2;-0,0002390628
-4,15;-0,0002366162
-4,1;-0,0002343757
-4,05;-0,0002334724
-4;-0,0002334175
-3,95;-0,0002320532
-3,9;-0,0002298335
-3,85;-0,0002297427
-3,8;-0,000228413
-3,75;-0,000227224
-3,7;-0,0002263352
-3,65;-0,0002252606
-3,6;-0,0002257238
-3,55;-0,0002244455
-3,5;-0,000222977
-3,45;-0,000221212
-3,4;-0,000219799
-3,35;-0,0002185352
-3,3;-0,0002174764
-3,25;-0,000216084
-3,2;-0,0002155741
-3,15;-0,0002142823
-3,1;-0,0002125504
-3,05;-0,0002112904
-3;-0,0002108957
-2,95;-0,0002088244
-2,9;-0,0002084394
-2,85;-0,0002079211
-2,8;-0,000206509
-2,75;-0,0002051301
-2,7;-0,0002023086
-2,65;-0,0002005694
-2,6;-0,0002000363
-2,55;-0,0001985962
-2,5;-0,0001950564
-2,45;-0,0001937144
-2,4;-0,0001931554
-2,35;-0,0001925892
-2,3;-0,0001909284
-2,25;-0,0001891719
-2,2;-0,0001883998
-2,15;-0,0001871779
-2,1;-0,0001852353
-2,05;-0,0001831957
-2;-0,0001839041
-1,95;-0,0001833145
-1,9;-0,0001820362
-1,85;-0,0001794133
-1,8;-0,0001780907
-1,75;-0,0001782793
-1,7;-0,0001762043
-1,65;-0,0001737604
-1,6;-0,0001729773
-1,55;-0,0001733964
-1,5;-0,0001719624
-1,45;-0,0001683675
-1,4;-0,0001665683
-1,35;-0,000166833
-1,3;-0,0001644919
-1,25;-0,0001618309
-1,2;-0,0001603504
-1,15;-0,0001590378
-1,1;-0,0001559516
-1,05;-0,0001539805
-1;-0,000152777
-0,95;-0,0001506148
-0,9;-0,0001474001
-0,85;-0,0001432977
-0,8;-0,0001398659
-0,75;-0,0001340893
-0,7;-0,0001262732
-0,65;-0,0001126806
-0,6;-8,951058E-05
-0,55;-4,41413E-05
-0,5;5,280637E-05
-0,45;0,0002442179
-0,4;0,0005914528
-0,35;0,00117029
-0,3;0,002077149
-0,25;0,004061086
-0,2;0,005508326
-0,15;0,008360859
-0,1;0,01246207
-0,05;0,01780789
0;0,02727871
0,05;0,03402923
0,1;0,04076748
0,15;0,04734834
0,2;0,05375844
0,25;0,06007713
0,3;0,06636988
0,35;0,072638
0,4;0,07886513
0,45;0,08503878
0,5;0,09118813
0,55;0,09726494
0,6;0,1031853
0,65;0,1089625
0,7;0,1146013
0,75;0,1200832
0,8;0,1253839
0,85;0,1305205
0,9;0,1355167
0,95;0,1403234
1;0,1449419
1,05;0,1493702
1,1;0,1536203
1,15;0,1576979
1,2;0,1615619
1,25;0,165207
1,3;0,1686989
1,35;0,1720388
1,4;0,1752149
1,45;0,1782218
1,5;0,181081
1,55;0,1838293
1,6;0,1864286
1,65;0,1888816
1,7;0,1912098
1,75;0,1934351
1,8;0,1955236
1,85;0,197489
1,9;0,1993239
1,95;0,2011328
2;0,2028604
2,05;0,2044748
2,1;0,2060304
2,15;0,2075636
2,2;0,2090518
2,25;0,2104059
2,3;0,2118194
2,35;0,2131701
2,4;0,2144606
2,45;0,2157275
2,5;0,2169626
2,55;0,2181695
2,6;0,2193375
2,65;0,2204565
2,7;0,2215667
2,75;0,2226615
2,8;0,2237084
2,85;0,2247008
2,9;0,2256853
2,95;0,2266037
3;0,2275119
3,05;0,2283479
3,1;0,2291592
3,15;0,2299711
3,2;0,2307255
3,25;0,2314166
3,3;0,2320842
3,35;0,2327588
3,4;0,2334171
3,45;0,2340594
3,5;0,2346704
3,55;0,2352863
3,6;0,2359243
3,65;0,2365383
3,7;0,2372272
3,75;0,2378548
3,8;0,2384976
3,85;0,2391029
3,9;0,239709
3,95;0,240335
4;0,24097
4,05;0,2416246
4,1;0,2422439
4,15;0,2428808
4,2;0,2435002
4,25;0,2441235
4,3;0,244712
4,35;0,2453333
4,4;0,2459587
4,45;0,2465622
4,5;0,2471546
4,55;0,2477463
4,6;0,2483462
4,65;0,2489589
4,7;0,2495386
4,75;0,2501029
4,8;0,2506789
4,85;0,2512693
4,9;0,251826
4,95;0,2523587
5;0,2528835
