Tensao [V];Corrente [A]
-5;-0,0002905325
-4,95;-0,0002762707
-4,9;-0,0002703679
-4,85;-0,0002669004
-4,8;-0,0002639488
-4,75;-0,0002611164
-4,7;-0,0002589237
-4,65;-0,0002579859
-4,6;-0,0002557687
-4,55;-0,0002531091
-4,5;-0,0002508379
-4,45;-0,0002498513
-4,4;-0,0002483586
-4,35;-0,0002461632
-4,3;-0,0002437046
-4,25;-0,0002438358
-4,2;-0,0002426223
-4,15;-0,0002406367
-4,1;-0,0002396306
-4,05;-0,0002384823
-4;-0,0002370077
-3,95;-0,0002359976
-3,9;-0,0002346959
-3,85;-0,00023355
-3,8;-0,0002322814
-3,75;-0,0002308498
-3,7;-0,0002291596
-3,65;-0,000228684
-3,6;-0,0002279586
-3,55;-0,0002260293
-3,5;-0,0002250133
-3,45;-0,0002239335
-3,4;-0,0002222297
-3,35;-0,0002211021
-3,3;-0,0002198114
-3,25;-0,0002191066
-3,2;-0,0002180858
-3,15;-0,0002176911
-3,1;-0,0002156479
-3,05;-0,0002141855
-3;-0,000213758
-2,95;-0,0002118753
-2,9;-0,0002105331
-2,85;-0,0002091396
-2,8;-0,0002077411
-2,75;-0,0002058204
-2,7;-0,0002045936
-2,65;-0,0002028273
-2,6;-0,0002018101
-2,55;-0,0002002474
-2,5;-0,0001977312
-2,45;-0,0001977299
-2,4;-0,0001967088
-2,35;-0,0001943249
-2,3;-0,0001929436
-2,25;-0,0001916211
-2,2;-0,0001897679
-2,15;-0,0001885335
-2,1;-0,000186988
-2,05;-0,0001855111
-2;-0,000183762
-1,95;-0,0001825512
-1,9;-0,0001811417
-1,85;-0,0001799478
-1,8;-0,0001788729
-1,75;-0,0001783901
-1,7;-0,000176505
-1,65;-0,000174539
-1,6;-0,0001735585
-1,55;-0,0001713558
-1,5;-0,0001694254
-1,45;-0,0001674303
-1,4;-0,0001667658
-1,35;-0,000165056
-1,3;-0,0001633216
-1,25;-0,0001615016
-1,2;-0,0001600564
-1,15;-0,0001582559
-1,1;-0,000155921
-1,05;-0,0001546918
-1;-0,0001520554
-0,95;-0,0001510724
-0,9;-0,0001472409
-0,85;-0,0001436007
-0,8;-0,0001398538
-0,75;-0,0001348237
-0,7;-0,0001260246
-0,65;-0,0001128646
-0,6;-8,975954E-05
-0,55;-4,284093E-05
-0,5;5,376615E-05
-0,45;0,0002437598
-0,4;0,0005903253
-0,35;0,001168994
-0,3;0,002074766
-0,25;0,004063149
-0,2;0,005499963
-0,15;0,008346549
-0,1;0,01243184
-0,05;0,01775022
0;0,02719286
0,05;0,03390857
0,1;0,04060254
0,15;0,04714078
0,2;0,05353484
0,25;0,05982571
0,3;0,06608281
0,35;0,07230682
0,4;0,07850812
0,45;0,08467709
0,5;0,09078632
0,55;0,09683509
0,6;0,1027445
0,65;0,108508
0,7;0,1141128
0,75;0,1195501
0,8;0,1248283
0,85;0,1299604
0,9;0,1348811
0,95;0,1396529
1;0,1442092
1,05;0,1486018
1,1;0,1528282
1,15;0,1568555
1,2;0,1606772
1,25;0,1643101
1,3;0,1677686
1,35;0,1710702
1,4;0,1741741
1,45;0,1771299
1,5;0,1799746
1,55;0,1827163
1,6;0,1852431
1,65;0,1876412
1,7;0,1899038
1,75;0,1920434
1,8;0,1939921
1,85;0,1958642
1,9;0,1977313
1,95;0,1994486
2;0,2009386
2,05;0,2025258
2,1;0,2041086
2,15;0,2056081
2,2;0,2070908
2,25;0,2085041
2,3;0,2098007
2,35;0,2112012
2,4;0,212579
2,45;0,213923
2,5;0,2151366
2,55;0,2164335
2,6;0,2175904
2,65;0,218771
2,7;0,2196187
2,75;0,2206906
2,8;0,2215789
2,85;0,2226979
2,9;0,2237673
2,95;0,2247148
3;0,2256396
3,05;0,2264554
3,1;0,2272906
3,15;0,2281288
3,2;0,2289082
3,25;0,229573
3,3;0,2303156
3,35;0,2309795
3,4;0,2316704
3,45;0,2323541
3,5;0,2329895
3,55;0,2336517
3,6;0,2342548
3,65;0,2348757
3,7;0,2355
3,75;0,236115
3,8;0,2367684
3,85;0,2373434
3,9;0,237884
3,95;0,2384212
4;0,2390467
4,05;0,2396662
4,1;0,240238
4,15;0,240915
4,2;0,2415486
4,25;0,242194
4,3;0,2428227
4,35;0,2434402
4,4;0,2440368
4,45;0,2446344
4,5;0,2451898
4,55;0,2457177
4,6;0,2463385
4,65;0,2468624
4,7;0,2474265
4,75;0,2480081
4,8;0,2484891
4,85;0,2490494
4,9;0,2495942
4,95;0,2501528
5;0,2507005
