Tensao [V];Corrente [A]
-5;-0,0001549104
-4,95;-0,0001417099
-4,9;-0,0001363495
-4,85;-0,0001332641
-4,8;-0,0001307917
-4,75;-0,0001285939
-4,7;-0,0001272836
-4,65;-0,0001249716
-4,6;-0,0001245525
-4,55;-0,0001227249
-4,5;-0,0001207673
-4,45;-0,0001196395
-4,4;-0,0001183756
-4,35;-0,0001171512
-4,3;-0,0001155492
-4,25;-0,0001146322
-4,2;-0,0001134457
-4,15;-0,0001118387
-4,1;-0,00011082
-4,05;-0,0001095549
-4;-0,0001086467
-3,95;-0,0001073203
-3,9;-0,0001059817
-3,85;-0,0001044618
-3,8;-0,0001037227
-3,75;-0,0001027138
-3,7;-0,0001013067
-3,65;-0,0001004584
-3,6;-9,965914E-05
-3,55;-9,911973E-05
-3,5;-9,74208E-05
-3,45;-9,581628E-05
-3,4;-9,467013E-05
-3,35;-9,353502E-05
-3,3;-9,263172E-05
-3,25;-9,214994E-05
-3,2;-9,083839E-05
-3,15;-8,97707E-05
-3,1;-8,829855E-05
-3,05;-8,711318E-05
-3;-8,603818E-05
-2,95;-8,536033E-05
-2,9;-8,403524E-05
-2,85;-8,302278E-05
-2,8;-8,169891E-05
-2,75;-8,033703E-05
-2,7;-7,920566E-05
-2,65;-7,768079E-05
-2,6;-7,662898E-05
-2,55;-7,517165E-05
-2,5;-7,496932E-05
-2,45;-7,381217E-05
-2,4;-7,232411E-05
-2,35;-7,132634E-05
-2,3;-7,078944E-05
-2,25;-6,943E-05
-2,2;-6,848125E-05
-2,15;-6,744049E-05
-2,1;-6,611792E-05
-2,05;-6,480752E-05
-2;-6,362954E-05
-1,95;-6,208383E-05
-1,9;-6,119888E-05
-1,85;-6,020345E-05
-1,8;-5,932826E-05
-1,75;-5,828393E-05
-1,7;-5,766489E-05
-1,65;-5,648322E-05
-1,6;-5,502211E-05
-1,55;-5,357319E-05
-1,5;-5,241365E-05
-1,45;-5,14808E-05
-1,4;-5,001472E-05
-1,35;-4,829133E-05
-1,3;-4,748353E-05
-1,25;-4,640479E-05
-1,2;-4,475245E-05
-1,15;-4,368355E-05
-1,1;-4,244308E-05
-1,05;-4,129325E-05
-1;-3,99081E-05
-0,95;-3,883678E-05
-0,9;-3,717952E-05
-0,85;-3,634719E-05
-0,8;-3,478926E-05
-0,75;-3,233274E-05
-0,7;-2,988852E-05
-0,65;-2,622587E-05
-0,6;-2,146616E-05
-0,55;-1,349731E-05
-0,5;-2,244788E-07
-0,45;2,5232E-05
-0,4;7,223457E-05
-0,35;0,0001592073
-0,3;0,0003167253
-0,25;0,0006005418
-0,2;0,001107177
-0,15;0,002000851
-0,1;0,004214441
-0,05;0,005799988
0;0,009144411
0,05;0,01159226
0,1;0,01457572
0,15;0,01754035
0,2;0,02039873
0,25;0,0245427
0,3;0,02719315
0,35;0,02978938
0,4;0,03230453
0,45;0,03472773
0,5;0,03704837
0,55;0,03925865
0,6;0,04138151
0,65;0,04341008
0,7;0,04536223
0,75;0,04724467
0,8;0,04906358
0,85;0,05082089
0,9;0,05251448
0,95;0,0541435
1;0,05571429
1,05;0,0572288
1,1;0,05868801
1,15;0,06008834
1,2;0,06143983
1,25;0,06272868
1,3;0,06394239
1,35;0,0651028
1,4;0,06619816
1,45;0,06724069
1,5;0,0682215
1,55;0,06914209
1,6;0,07001567
1,65;0,07083778
1,7;0,07161804
1,75;0,07235184
1,8;0,07304888
1,85;0,07371548
1,9;0,07434551
1,95;0,07495324
2;0,07552676
2,05;0,07607576
2,1;0,0766205
2,15;0,07715217
2,2;0,07766525
2,25;0,07816022
2,3;0,07864417
2,35;0,07911233
2,4;0,07956584
2,45;0,08000519
2,5;0,0804293
2,55;0,08083929
2,6;0,08124381
2,65;0,08163322
2,7;0,08201018
2,75;0,08238001
2,8;0,08273661
2,85;0,08307917
2,9;0,08342794
2,95;0,08375473
3;0,08405672
3,05;0,0843628
3,1;0,08462442
3,15;0,08487846
3,2;0,08513067
3,25;0,0853756
3,3;0,08561705
3,35;0,08584536
3,4;0,08606489
3,45;0,08629139
3,5;0,08649889
3,55;0,08671022
3,6;0,08691637
3,65;0,08712035
3,7;0,08732838
3,75;0,08752661
3,8;0,08772943
3,85;0,08792414
3,9;0,08814728
3,95;0,08835995
4;0,08855524
4,05;0,08874976
4,1;0,08894207
4,15;0,0891426
4,2;0,08935052
4,25;0,08954459
4,3;0,08974543
4,35;0,08993938
4,4;0,09013682
4,45;0,09032582
4,5;0,09051599
4,55;0,09070753
4,6;0,0908671
4,65;0,09105125
4,7;0,09122132
4,75;0,09140832
4,8;0,09156386
4,85;0,09174428
4,9;0,09191852
4,95;0,09208224
5;0,0922517
