Tensao [V];Corrente [A]
-5;-0,0001570508
-4,95;-0,0001437483
-4,9;-0,0001388793
-4,85;-0,0001361826
-4,8;-0,0001342323
-4,75;-0,0001345558
-4,7;-0,0001292654
-4,65;-0,0001287235
-4,6;-0,0001281008
-4,55;-0,0001268394
-4,5;-0,0001239784
-4,45;-0,0001408222
-4,4;-0,0001142712
-4,35;-0,0001176372
-4,3;-0,0001182403
-4,25;-0,000117473
-4,2;-0,0001170416
-4,15;-0,0001163464
-4,1;-0,000115611
-4,05;-0,0001140677
-4;-0,0001125036
-3,95;-0,0001115732
-3,9;-0,0001097848
-3,85;-0,0001083885
-3,8;-0,0001071358
-3,75;-0,0001061797
-3,7;-0,0001051132
-3,65;-0,0001039928
-3,6;-0,0001035674
-3,55;-0,0001020953
-3,5;-0,0001004342
-3,45;-9,971475E-05
-3,4;-9,887261E-05
-3,35;-9,779507E-05
-3,3;-9,60361E-05
-3,25;-9,507381E-05
-3,2;-9,431012E-05
-3,15;-9,330251E-05
-3,1;-9,206685E-05
-3,05;-9,16685E-05
-3;-8,870937E-05
-2,95;-8,680572E-05
-2,9;-8,512148E-05
-2,85;-8,498534E-05
-2,8;-8,511663E-05
-2,75;-8,431855E-05
-2,7;-8,185588E-05
-2,65;-8,121483E-05
-2,6;-8,095254E-05
-2,55;-8,053325E-05
-2,5;-7,804733E-05
-2,45;-7,703357E-05
-2,4;-7,539714E-05
-2,35;-7,381092E-05
-2,3;-7,138749E-05
-2,25;-6,78192E-05
-2,2;-6,726881E-05
-2,15;-7,077826E-05
-2,1;-7,030268E-05
-2,05;-6,155778E-05
-2;-5,809974E-05
-1,95;-6,216086E-05
-1,9;-6,630775E-05
-1,85;-6,268919E-05
-1,8;-6,110057E-05
-1,75;-6,115076E-05
-1,7;-5,891861E-05
-1,65;-5,661165E-05
-1,6;-5,569841E-05
-1,55;-5,617029E-05
-1,5;-5,584548E-05
-1,45;-5,392831E-05
-1,4;-5,271232E-05
-1,35;-4,668256E-05
-1,3;-4,760316E-05
-1,25;-4,883264E-05
-1,2;-4,867943E-05
-1,15;-4,655999E-05
-1,1;-4,529744E-05
-1,05;-4,453128E-05
-1;-4,280288E-05
-0,95;-4,129027E-05
-0,9;-3,969791E-05
-0,85;-3,82809E-05
-0,8;-3,658807E-05
-0,75;-3,505581E-05
-0,7;-3,281746E-05
-0,65;-2,901626E-05
-0,6;-2,447464E-05
-0,55;-1,61465E-05
-0,5;-1,468678E-06
-0,45;3,984802E-05
-0,4;0,0001263771
-0,35;0,0001921003
-0,3;0,0003437667
-0,25;0,0006469587
-0,2;0,001186308
-0,15;0,002565903
-0,1;0,003762617
-0,05;0,006047555
0;0,009619915
0,05;0,01219142
0,1;0,01532703
0,15;0,01843148
0,2;0,02293059
0,25;0,02579289
0,3;0,02858256
0,35;0,031295
0,4;0,03393822
0,45;0,03647548
0,5;0,03890373
0,55;0,04122326
0,6;0,0434386
0,65;0,04555143
0,7;0,04760426
0,75;0,04957187
0,8;0,05147119
0,85;0,05329333
0,9;0,05507097
0,95;0,05677414
1;0,05841663
1,05;0,05998709
1,1;0,06151178
1,15;0,06298265
1,2;0,06437637
1,25;0,06570578
1,3;0,06698231
1,35;0,06818666
1,4;0,0693254
1,45;0,0704022
1,5;0,07141829
1,55;0,0723871
1,6;0,07329214
1,65;0,07413801
1,7;0,07493814
1,75;0,07569633
1,8;0,07642123
1,85;0,07710338
1,9;0,07775292
1,95;0,07838899
2;0,07899116
2,05;0,07956776
2,1;0,08012046
2,15;0,080672
2,2;0,08117485
2,25;0,081675
2,3;0,0821777
2,35;0,08265269
2,4;0,08310155
2,45;0,08355111
2,5;0,08397523
2,55;0,08440525
2,6;0,08482718
2,65;0,08522473
2,7;0,0855897
2,75;0,08597085
2,8;0,08634191
2,85;0,086684
2,9;0,08701721
2,95;0,0873391
3;0,087653
3,05;0,0879535
3,1;0,08823223
3,15;0,08850075
3,2;0,08876828
3,25;0,08901699
3,3;0,08923951
3,35;0,08946229
3,4;0,08969237
3,45;0,08991246
3,5;0,0901138
3,55;0,09031127
3,6;0,09050882
3,65;0,09071924
3,7;0,0909126
3,75;0,0911007
3,8;0,09130011
3,85;0,0915028
3,9;0,09169918
3,95;0,09189829
4;0,09209097
4,05;0,09229495
4,1;0,09249816
4,15;0,09267633
4,2;0,0928735
4,25;0,09307708
4,3;0,09327488
4,35;0,09345586
4,4;0,09364152
4,45;0,09384301
4,5;0,09402637
4,55;0,09419247
4,6;0,09438367
4,65;0,09456673
4,7;0,09474379
4,75;0,09490744
4,8;0,09507667
4,85;0,09525822
4,9;0,09542847
4,95;0,09559248
5;0,09574892
