Tensao [V];Corrente [A]
-5;-0,0001538421
-4,95;-0,000141284
-4,9;-0,0001356995
-4,85;-0,0001325589
-4,8;-0,0001301025
-4,75;-0,0001280333
-4,7;-0,0001262633
-4,65;-0,0001245842
-4,6;-0,0001232762
-4,55;-0,0001221888
-4,5;-0,0001216361
-4,45;-0,0001193194
-4,4;-0,0001180764
-4,35;-0,0001171645
-4,3;-0,0001161876
-4,25;-0,0001145953
-4,2;-0,000113427
-4,15;-0,0001123141
-4,1;-0,0001114291
-4,05;-0,0001103651
-4;-0,0001090608
-3,95;-0,0001079307
-3,9;-0,0001066069
-3,85;-0,0001051678
-3,8;-0,0001039151
-3,75;-0,0001033977
-3,7;-0,0001022002
-3,65;-0,0001010811
-3,6;-9,954648E-05
-3,55;-9,825446E-05
-3,5;-9,694412E-05
-3,45;-9,530276E-05
-3,4;-9,494117E-05
-3,35;-9,433324E-05
-3,3;-9,307793E-05
-3,25;-9,15495E-05
-3,2;-9,059945E-05
-3,15;-8,94693E-05
-3,1;-8,77312E-05
-3,05;-8,690747E-05
-3;-8,561667E-05
-2,95;-8,465453E-05
-2,9;-8,29752E-05
-2,85;-8,261971E-05
-2,8;-8,047708E-05
-2,75;-8,020615E-05
-2,7;-7,876097E-05
-2,65;-7,777175E-05
-2,6;-7,624443E-05
-2,55;-7,463264E-05
-2,5;-7,178021E-05
-2,45;-6,775721E-05
-2,4;-6,850866E-05
-2,35;-7,101039E-05
-2,3;-7,293242E-05
-2,25;-7,00862E-05
-2,2;-5,879559E-05
-2,15;-4,884111E-05
-2,1;-3,693025E-05
-2,05;-4,450432E-05
-2;-4,845497E-05
-1,95;-5,087463E-05
-1,9;-5,20575E-05
-1,85;-5,517097E-05
-1,8;-5,715916E-05
-1,75;-5,625209E-05
-1,7;-5,621779E-05
-1,65;-5,38962E-05
-1,6;-5,337275E-05
-1,55;-5,281873E-05
-1,5;-5,333108E-05
-1,45;-5,304427E-05
-1,4;-5,032673E-05
-1,35;-4,896243E-05
-1,3;-4,727578E-05
-1,25;-4,506818E-05
-1,2;-4,439766E-05
-1,15;-4,319271E-05
-1,1;-4,193387E-05
-1,05;-4,008415E-05
-1;-3,891234E-05
-0,95;-3,721338E-05
-0,9;-3,61139E-05
-0,85;-3,543112E-05
-0,8;-3,294402E-05
-0,75;-3,10012E-05
-0,7;-2,870531E-05
-0,65;-2,740477E-05
-0,6;-2,395542E-05
-0,55;-1,526103E-05
-0,5;-5,43177E-07
-0,45;2,375216E-05
-0,4;7,115506E-05
-0,35;0,0001588489
-0,3;0,0003176598
-0,25;0,0006054798
-0,2;0,001116576
-0,15;0,002018972
-0,1;0,004265414
-0,05;0,005852535
0;0,009220381
0,05;0,01169607
0,1;0,01470561
0,15;0,01769773
0,2;0,02058526
0,25;0,02476334
0,3;0,02743483
0,35;0,0300559
0,4;0,03260159
0,45;0,03503983
0,5;0,03737635
0,55;0,03960778
0,6;0,04174557
0,65;0,04379877
0,7;0,0457636
0,75;0,0476551
0,8;0,04948711
0,85;0,05126171
0,9;0,05296715
0,95;0,054611
1;0,05618882
1,05;0,0577184
1,1;0,05919086
1,15;0,06059782
1,2;0,06195916
1,25;0,06325631
1,3;0,06447429
1,35;0,06564166
1,4;0,06674785
1,45;0,06778676
1,5;0,06877991
1,55;0,06969679
1,6;0,07058523
1,65;0,07141627
1,7;0,07219748
1,75;0,07293011
1,8;0,07363298
1,85;0,07431743
1,9;0,07496191
1,95;0,07557108
2;0,07615964
2,05;0,07672167
2,1;0,07727309
2,15;0,07780758
2,2;0,07832171
2,25;0,07881756
2,3;0,07930437
2,35;0,07976171
2,4;0,08021586
2,45;0,08065363
2,5;0,08107443
2,55;0,08148741
2,6;0,08188643
2,65;0,08227246
2,7;0,08265319
2,75;0,08302299
2,8;0,08337285
2,85;0,08372272
2,9;0,08405613
2,95;0,08437421
3;0,08468229
3,05;0,08497618
3,1;0,08526145
3,15;0,0855394
3,2;0,08578949
3,25;0,08603763
3,3;0,08627985
3,35;0,08649832
3,4;0,08671788
3,45;0,08693064
3,5;0,0871479
3,55;0,08735291
3,6;0,08755431
3,65;0,08775605
3,7;0,08795926
3,75;0,08816357
3,8;0,08836028
3,85;0,088557
3,9;0,0887532
3,95;0,08895496
4;0,08915245
4,05;0,08936252
4,1;0,08955237
4,15;0,08975121
4,2;0,08995431
4,25;0,0901488
4,3;0,09033938
4,35;0,0905324
4,4;0,09073219
4,45;0,09091644
4,5;0,09109946
4,55;0,09128666
4,6;0,09147025
4,65;0,0916604
4,7;0,09184023
4,75;0,09201464
4,8;0,09219509
4,85;0,09236456
4,9;0,09252924
4,95;0,09269395
5;0,09287201
