Tensao [V];Corrente [A]
-5;-0,0001506758
-4,95;-0,0001383934
-4,9;-0,0001378161
-4,85;-0,0001310962
-4,8;-0,0001300433
-4,75;-0,0001312261
-4,7;-0,000129439
-4,65;-0,0001265093
-4,6;-0,0001250139
-4,55;-0,0001230673
-4,5;-0,00012058
-4,45;-0,0001181102
-4,4;-0,00011685
-4,35;-0,0001165595
-4,3;-0,0001156366
-4,25;-0,0001137439
-4,2;-0,0001115889
-4,15;-0,0001082437
-4,1;-0,000110373
-4,05;-0,0001105531
-4;-0,0001108977
-3,95;-0,0001090577
-3,9;-0,0001073992
-3,85;-0,0001021418
-3,8;-9,928564E-05
-3,75;-0,0001025266
-3,7;-0,0001035759
-3,65;-0,0001024924
-3,6;-9,910426E-05
-3,55;-9,917413E-05
-3,5;-0,0001022705
-3,45;-9,890316E-05
-3,4;-9,507508E-05
-3,35;-9,057637E-05
-3,3;-9,065604E-05
-3,25;-9,01216E-05
-3,2;-9,024421E-05
-3,15;-9,136581E-05
-3,1;-9,183284E-05
-3,05;-9,201546E-05
-3;-8,583625E-05
-2,95;-8,014123E-05
-2,9;-7,419249E-05
-2,85;-7,309658E-05
-2,8;-7,454303E-05
-2,75;-7,717969E-05
-2,7;-8,352564E-05
-2,65;-9,859918E-05
-2,6;-8,80427E-05
-2,55;-7,609614E-05
-2,5;-7,298628E-05
-2,45;-7,051753E-05
-2,4;-7,056896E-05
-2,35;-7,315177E-05
-2,3;-7,446944E-05
-2,25;-7,454427E-05
-2,2;-7,42623E-05
-2,15;-6,755232E-05
-2,1;-6,532754E-05
-2,05;-6,669802E-05
-2;-5,984086E-05
-1,95;-5,64626E-05
-1,9;-5,852929E-05
-1,85;-6,065604E-05
-1,8;-5,920224E-05
-1,75;-5,525643E-05
-1,7;-5,416178E-05
-1,65;-5,844596E-05
-1,6;-5,922183E-05
-1,55;-5,349864E-05
-1,5;-5,130075E-05
-1,45;-4,927456E-05
-1,4;-4,956261E-05
-1,35;-5,468399E-05
-1,3;-5,561189E-05
-1,25;-5,20608E-05
-1,2;-4,872048E-05
-1,15;-4,688425E-05
-1,1;-4,572343E-05
-1,05;-4,667955E-05
-1;-4,844958E-05
-0,95;-4,378546E-05
-0,9;-3,870455E-05
-0,85;-3,905023E-05
-0,8;-3,962268E-05
-0,75;-3,606542E-05
-0,7;-3,196144E-05
-0,65;-2,891781E-05
-0,6;-2,474155E-05
-0,55;-1,648828E-05
-0,5;-2,048458E-06
-0,45;2,472461E-05
-0,4;7,287111E-05
-0,35;0,0001606912
-0,3;0,0003229713
-0,25;0,0006115071
-0,2;0,001125765
-0,15;0,002033114
-0,1;0,004299171
-0,05;0,005886446
0;0,009282519
0,05;0,01177604
0,1;0,01480658
0,15;0,01781754
0,2;0,02072391
0,25;0,0249319
0,3;0,0276186
0,35;0,03024271
0,4;0,03279836
0,45;0,03527211
0,5;0,03762123
0,55;0,03985318
0,6;0,04199926
0,65;0,04406621
0,7;0,04604914
0,75;0,04795249
0,8;0,04979327
0,85;0,05158151
0,9;0,05330008
0,95;0,05494377
1;0,05653408
1,05;0,05807956
1,1;0,05955857
1,15;0,06096779
1,2;0,062326
1,25;0,06363741
1,3;0,06487502
1,35;0,06604919
1,4;0,06715402
1,45;0,06819825
1,5;0,06920163
1,55;0,07014029
1,6;0,07101052
1,65;0,07184619
1,7;0,07264374
1,75;0,07339085
1,8;0,07407994
1,85;0,07475954
1,9;0,07540434
1,95;0,07602073
2;0,0766051
2,05;0,07717034
2,1;0,07773406
2,15;0,07826453
2,2;0,07877851
2,25;0,07927237
2,3;0,07976009
2,35;0,08023635
2,4;0,08068203
2,45;0,08111821
2,5;0,08153981
2,55;0,08196929
2,6;0,08237039
2,65;0,08274473
2,7;0,08312936
2,75;0,08351022
2,8;0,08386925
2,85;0,08421245
2,9;0,08454416
2,95;0,0848691
3;0,08518283
3,05;0,08547483
3,1;0,08575069
3,15;0,08603033
3,2;0,08629353
3,25;0,08653084
3,3;0,0867672
3,35;0,08700296
3,4;0,08723043
3,45;0,08743687
3,5;0,0876428
3,55;0,08785851
3,6;0,08806332
3,65;0,08825811
3,7;0,08845087
3,75;0,0886514
3,8;0,0888654
3,85;0,08906022
3,9;0,08925149
3,95;0,08946114
4;0,08966555
4,05;0,08986464
4,1;0,09005975
4,15;0,09025759
4,2;0,09045549
4,25;0,0906491
4,3;0,0908455
4,35;0,09103465
4,4;0,09121838
4,45;0,09142028
4,5;0,09160436
4,55;0,09177751
4,6;0,09196653
4,65;0,09215596
4,7;0,09232784
4,75;0,09250267
4,8;0,09268135
4,85;0,09286217
4,9;0,09302693
4,95;0,093195
5;0,09334882
