Tensao [V];Corrente [A]
-5;-0,0001941842
-4,95;-0,0001798253
-4,9;-0,0001721623
-4,85;-0,000168289
-4,8;-0,0001668218
-4,75;-0,0001654846
-4,7;-0,0001631741
-4,65;-0,0001607829
-4,6;-0,0001590718
-4,55;-0,0001582065
-4,5;-0,0001565432
-4,45;-0,0001547229
-4,4;-0,0001533846
-4,35;-0,0001523366
-4,3;-0,0001510067
-4,25;-0,000147375
-4,2;-0,0001456566
-4,15;-0,0001480406
-4,1;-0,0001471703
-4,05;-0,0001461629
-4;-0,0001451467
-3,95;-0,0001440203
-3,9;-0,0001429968
-3,85;-0,0001422124
-3,8;-0,0001409989
-3,75;-0,0001400135
-3,7;-0,0001406606
-3,65;-0,0001380377
-3,6;-0,0001350336
-3,55;-0,0001353976
-3,5;-0,0001356169
-3,45;-0,0001347614
-3,4;-0,0001339256
-3,35;-0,0001343961
-3,3;-0,0001328923
-3,25;-0,0001315563
-3,2;-0,0001302716
-3,15;-0,0001275458
-3,1;-0,0001276966
-3,05;-0,0001253897
-3;-0,0001236713
-2,95;-0,0001229126
-2,9;-0,0001242413
-2,85;-0,0001242892
-2,8;-0,000123007
-2,75;-0,0001227508
-2,7;-0,0001219418
-2,65;-0,0001206475
-2,6;-0,0001190836
-2,55;-0,0001180908
-2,5;-0,0001169888
-2,45;-0,0001159532
-2,4;-0,0001142323
-2,35;-0,0001104424
-2,3;-0,0001085523
-2,25;-0,0001081406
-2,2;-0,0001062922
-2,15;-0,0001039242
-2,1;-0,0001014667
-2,05;-9,822231E-05
-2;-9,364062E-05
-1,95;-8,833952E-05
-1,9;-8,483279E-05
-1,85;-8,216564E-05
-1,8;-7,98626E-05
-1,75;-7,707169E-05
-1,7;-7,373288E-05
-1,65;-7,066379E-05
-1,6;-6,886816E-05
-1,55;-6,536879E-05
-1,5;-6,157533E-05
-1,45;-5,654871E-05
-1,4;-5,085045E-05
-1,35;-4,376595E-05
-1,3;-3,470075E-05
-1,25;-2,4074E-05
-1,2;-9,159765E-06
-1,15;9,756566E-06
-1,1;3,512772E-05
-1,05;6,770619E-05
-1;0,0001084576
-0,95;0,0001634594
-0,9;0,0002404417
-0,85;0,0003540638
-0,8;0,0005322991
-0,75;0,0008173002
-0,7;0,001278379
-0,65;0,002015127
-0,6;0,003616614
-0,55;0,004840598
-0,5;0,007077984
-0,45;0,01013591
-0,4;0,01415324
-0,35;0,01924282
-0,3;0,02863808
-0,25;0,03647871
-0,2;0,045366
-0,15;0,05527573
-0,1;0,06623836
-0,05;0,07814293
0;0,09090164
0,05;0,104195
0,1;0,1180774
0,15;0,1322529
0,2;0,1466191
0,25;0,1611745
0,3;0,175954
0,35;0,1909898
0,4;0,2062723
0,45;0,2217242
0,5;0,2374552
0,55;0,2533887
0,6;0,2695544
0,65;0,2859958
0,7;0,3026927
0,75;0,3196018
0,8;0,3366587
0,85;0,3537016
0,9;0,3706371
0,95;0,3873926
1;0,4039223
1,05;0,4201688
1,1;0,4360575
1,15;0,4515371
1,2;0,4665474
1,25;0,4810879
1,3;0,4951604
1,35;0,5087122
1,4;0,5217436
1,45;0,5342584
1,5;0,5462938
1,55;0,5578526
1,6;0,5689852
1,65;0,5797176
1,7;0,590019
1,75;0,5999842
1,8;0,6095983
1,85;0,6188779
1,9;0,6278779
1,95;0,6365457
2;0,6449493
2,05;0,6530985
2,1;0,6609639
2,15;0,6686172
2,2;0,6760785
2,25;0,6833385
2,3;0,6904123
2,35;0,697283
2,4;0,7039951
2,45;0,7105506
2,5;0,7168944
2,55;0,7230761
2,6;0,7290826
2,65;0,7349134
2,7;0,7405811
2,75;0,7460214
2,8;0,751324
2,85;0,7563842
2,9;0,7612749
2,95;0,7660258
3;0,7705858
3,05;0,7750091
3,1;0,779286
3,15;0,7834116
3,2;0,7874398
3,25;0,7913617
3,3;0,7952069
3,35;0,798942
3,4;0,8026431
3,45;0,806292
3,5;0,809897
3,55;0,8134904
3,6;0,8170366
3,65;0,8205884
3,7;0,8241447
3,75;0,8276359
3,8;0,8311908
3,85;0,8346629
3,9;0,8381286
3,95;0,8416153
4;0,8450993
4,05;0,8485258
4,1;0,8518879
4,15;0,8552855
4,2;0,8586825
4,25;0,8620146
4,3;0,8653768
4,35;0,8686799
4,4;0,8720058
4,45;0,8752821
4,5;0,8785664
4,55;0,8818166
4,6;0,8850212
4,65;0,8881705
4,7;0,8912759
4,75;0,894361
4,8;0,8973876
4,85;0,9003714
4,9;0,9032898
4,95;0,9061809
5;0,9090386
