Tensao [V];Corrente [A]
-5;-0,0002113647
-4,95;-0,0001871275
-4,9;-0,000176197
-4,85;-0,0001725088
-4,8;-0,0001694875
-4,75;-0,0001655248
-4,7;-0,0001632131
-4,65;-0,0001628686
-4,6;-0,0001612655
-4,55;-0,0001431681
-4,5;-0,0001382651
-4,45;-0,0001408919
-4,4;-0,000147757
-4,35;-0,0001519563
-4,3;-0,0001600422
-4,25;-0,000156609
-4,2;-0,0001533217
-4,15;-0,0001501262
-4,1;-0,0001494129
-4,05;-0,000149093
-4;-0,0001478697
-3,95;-0,0001468365
-3,9;-0,0001459676
-3,85;-0,0001459221
-3,8;-0,0001458951
-3,75;-0,000143494
-3,7;-0,0001425429
-3,65;-0,0001417978
-3,6;-0,0001407203
-3,55;-0,0001370603
-3,5;-0,0001348921
-3,45;-0,0001359583
-3,4;-0,0001362673
-3,35;-0,000135489
-3,3;-0,0001343295
-3,25;-0,000134099
-3,2;-0,00013317
-3,15;-0,0001322875
-3,1;-0,0001306241
-3,05;-0,0001303826
-3;-0,0001303399
-2,95;-0,0001277107
-2,9;-0,0001249602
-2,85;-0,0001251955
-2,8;-0,0001255914
-2,75;-0,0001255914
-2,7;-0,0001251993
-2,65;-0,0001252519
-2,6;-0,0001231904
-2,55;-0,0001216862
-2,5;-0,0001190339
-2,45;-0,000116531
-2,4;-0,0001145969
-2,35;-0,0001121626
-2,3;-0,0001075491
-2,25;-0,0001096671
-2,2;-0,0001058895
-2,15;-0,0001046185
-2,1;-0,0001027701
-2,05;-9,990079E-05
-2;-9,450398E-05
-1,95;-9,185768E-05
-1,9;-8,901777E-05
-1,85;-8,521075E-05
-1,8;-8,213911E-05
-1,75;-7,894128E-05
-1,7;-7,567362E-05
-1,65;-7,163369E-05
-1,6;-6,808528E-05
-1,55;-6,388238E-05
-1,5;-5,878836E-05
-1,45;-5,370783E-05
-1,4;-4,816893E-05
-1,35;-4,244492E-05
-1,3;-3,314551E-05
-1,25;-2,289622E-05
-1,2;-8,913437E-06
-1,15;9,282259E-06
-1,1;3,469157E-05
-1,05;6,828383E-05
-1;0,0001096313
-0,95;0,0001642423
-0,9;0,0002416163
-0,85;0,000356897
-0,8;0,0005324391
-0,75;0,0008162434
-0,7;0,001277401
-0,65;0,002014647
-0,6;0,003642168
-0,55;0,004840903
-0,5;0,007077133
-0,45;0,01013273
-0,4;0,01415046
-0,35;0,01924426
-0,3;0,0286455
-0,25;0,03647566
-0,2;0,04537263
-0,15;0,0552831
-0,1;0,06623983
-0,05;0,07813372
0;0,09090046
0,05;0,1041898
0,1;0,1180681
0,15;0,1322333
0,2;0,1465849
0,25;0,1611276
0,3;0,1759066
0,35;0,1909334
0,4;0,2061917
0,45;0,2216187
0,5;0,2373881
0,55;0,2532927
0,6;0,2694488
0,65;0,2858778
0,7;0,3025696
0,75;0,3194589
0,8;0,3365
0,85;0,3535418
0,9;0,3704762
0,95;0,3872192
1;0,4037293
1,05;0,4199822
1,1;0,4358296
1,15;0,4512799
1,2;0,4663054
1,25;0,480841
1,3;0,4948776
1,35;0,5084156
1,4;0,5214029
1,45;0,533938
1,5;0,545908
1,55;0,5574701
1,6;0,568597
1,65;0,5792748
1,7;0,5895776
1,75;0,5995072
1,8;0,6091353
1,85;0,6184023
1,9;0,6273654
1,95;0,6360421
2;0,6444006
2,05;0,652535
2,1;0,6604333
2,15;0,6681199
2,2;0,6755299
2,25;0,6827668
2,3;0,6899035
2,35;0,6967424
2,4;0,7034215
2,45;0,7099331
2,5;0,7162841
2,55;0,7224959
2,6;0,7285033
2,65;0,7343512
2,7;0,7399786
2,75;0,7454718
2,8;0,7507436
2,85;0,7558281
2,9;0,7607102
2,95;0,7654841
3;0,7700456
3,05;0,774443
3,1;0,7787027
3,15;0,7828278
3,2;0,7868358
3,25;0,7907186
3,3;0,7945355
3,35;0,7982854
3,4;0,8019905
3,45;0,8056267
3,5;0,8092215
3,55;0,812815
3,6;0,8163675
3,65;0,8198903
3,7;0,8234314
3,75;0,8269299
3,8;0,83047
3,85;0,8339434
3,9;0,8374071
3,95;0,8409305
4;0,8443409
4,05;0,8477816
4,1;0,8512459
4,15;0,8547005
4,2;0,8581333
4,25;0,8614799
4,3;0,8648274
4,35;0,8681155
4,4;0,8714291
4,45;0,8747417
4,5;0,8779651
4,55;0,8811883
4,6;0,8843873
4,65;0,8875083
4,7;0,8906186
4,75;0,8937064
4,8;0,8967308
4,85;0,8996981
4,9;0,9026346
4,95;0,905545
5;0,9083871
