Tensao [V];Corrente [A]
-5;-0,0003066257
-4,95;-0,0002897083
-4,9;-0,0002823444
-4,85;-0,0002786832
-4,8;-0,0002764964
-4,75;-0,0002734405
-4,7;-0,0002714282
-4,65;-0,0002698235
-4,6;-0,0002680732
-4,55;-0,0002663401
-4,5;-0,0002652614
-4,45;-0,0002663205
-4,4;-0,0002666159
-4,35;-0,0002633714
-4,3;-0,0002602812
-4,25;-0,0002583583
-4,2;-0,0002591524
-4,15;-0,0002584306
-4,1;-0,0002562499
-4,05;-0,0002552913
-4;-0,0002541257
-3,95;-0,0002523705
-3,9;-0,0002499485
-3,85;-0,0002483808
-3,8;-0,0002475572
-3,75;-0,0002473818
-3,7;-0,0002459624
-3,65;-0,0002450004
-3,6;-0,0002439525
-3,55;-0,0002424042
-3,5;-0,0002404613
-3,45;-0,0002394074
-3,4;-0,000238308
-3,35;-0,0002374634
-3,3;-0,0002360648
-3,25;-0,0002348967
-3,2;-0,0002341441
-3,15;-0,0002336281
-3,1;-0,0002312061
-3,05;-0,0002290806
-3;-0,0002279617
-2,95;-0,0002259293
-2,9;-0,0002242845
-2,85;-0,0002224692
-2,8;-0,0002216456
-2,75;-0,0002194771
-2,7;-0,0002167892
-2,65;-0,0002144517
-2,6;-0,000211249
-2,55;-0,0002081971
-2,5;-0,0002029986
-2,45;-0,0002016836
-2,4;-0,0001985076
-2,35;-0,0001956861
-2,3;-0,0001899105
-2,25;-0,0001839792
-2,2;-0,0001779131
-2,15;-0,0001686381
-2,1;-0,0001627731
-2,05;-0,0001575367
-2;-0,0001476047
-1,95;-0,0001357692
-1,9;-0,0001235783
-1,85;-0,0001081955
-1,8;-9,16397E-05
-1,75;-7,336547E-05
-1,7;-5,264596E-05
-1,65;-3,227087E-05
-1,6;-4,905482E-06
-1,55;2,735845E-05
-1,5;6,449606E-05
-1,45;0,0001101428
-1,4;0,0001658001
-1,35;0,0002387542
-1,3;0,0003342446
-1,25;0,0004601334
-1,2;0,0006231238
-1,15;0,0008346518
-1,1;0,001104971
-1,05;0,001445035
-1;0,001865565
-0,95;0,002519958
-0,9;0,003001326
-0,85;0,003705572
-0,8;0,004533002
-0,75;0,005474976
-0,7;0,006540232
-0,65;0,00773914
-0,6;0,009089152
-0,55;0,01061301
-0,5;0,01234269
-0,45;0,01431071
-0,4;0,01652679
-0,35;0,01897796
-0,3;0,02302446
-0,25;0,02604568
-0,2;0,02927922
-0,15;0,03279638
-0,1;0,0365651
-0,05;0,04060083
0;0,04490421
0,05;0,04936572
0,1;0,05402516
0,15;0,05877802
0,2;0,06364436
0,25;0,06844974
0,3;0,0733142
0,35;0,07818729
0,4;0,08311667
0,45;0,08809664
0,5;0,09312212
0,55;0,09819996
0,6;0,1033226
0,65;0,1084881
0,7;0,1136848
0,75;0,1188949
0,8;0,1241073
0,85;0,1293183
0,9;0,1345023
0,95;0,1396472
1;0,1447318
1,05;0,1497331
1,1;0,1546562
1,15;0,1594846
1,2;0,1642022
1,25;0,1688146
1,3;0,1733313
1,35;0,1777337
1,4;0,1820261
1,45;0,1861926
1,5;0,1902401
1,55;0,1942131
1,6;0,1980946
1,65;0,2019039
1,7;0,2056409
1,75;0,2093139
1,8;0,2128999
1,85;0,2164941
1,9;0,2200147
1,95;0,2234853
2;0,2269142
2,05;0,2303067
2,1;0,2336544
2,15;0,2369865
2,2;0,2402465
2,25;0,2434807
2,3;0,2466694
2,35;0,2498214
2,4;0,2529242
2,45;0,2559771
2,5;0,258969
2,55;0,261956
2,6;0,26488
2,65;0,2677547
2,7;0,2706054
2,75;0,2733925
2,8;0,2761289
2,85;0,2788122
2,9;0,281463
2,95;0,2840438
3;0,2865812
3,05;0,2890567
3,1;0,2914777
3,15;0,2939034
3,2;0,2963037
3,25;0,2986123
3,3;0,3008963
3,35;0,3031537
3,4;0,3053896
3,45;0,3076079
3,5;0,3098012
3,55;0,3119714
3,6;0,3141353
3,65;0,3162724
3,7;0,3183973
3,75;0,3205072
3,8;0,3225846
3,85;0,3246674
3,9;0,3267128
3,95;0,3287471
4;0,3307567
4,05;0,3327427
4,1;0,3347139
4,15;0,3366698
4,2;0,3385824
4,25;0,3404807
4,3;0,3423521
4,35;0,3442082
4,4;0,346039
4,45;0,3478376
4,5;0,3496138
4,55;0,3513723
4,6;0,3531153
4,65;0,3548039
4,7;0,356492
4,75;0,358149
4,8;0,359787
4,85;0,3613853
4,9;0,3629678
4,95;0,3645284
5;0,3660641
