Tensao [V];Corrente [A]
-5;-0,0005304031
-4,95;-0,0005097007
-4,9;-0,0005032437
-4,85;-0,0005014636
-4,8;-0,0004995014
-4,75;-0,0004977062
-4,7;-0,0004967341
-4,65;-0,0004942788
-4,6;-0,0004921193
-4,55;-0,0004904708
-4,5;-0,000488768
-4,45;-0,0004871029
-4,4;-0,0004856218
-4,35;-0,0004843499
-4,3;-0,0004829584
-4,25;-0,0004818344
-4,2;-0,0004808617
-4,15;-0,000479403
-4,1;-0,0004775505
-4,05;-0,0004758471
-4;-0,0004741739
-3,95;-0,0004732829
-3,9;-0,0004718415
-3,85;-0,0004708476
-3,8;-0,0004702423
-3,75;-0,0004688568
-3,7;-0,000467771
-3,65;-0,0004660823
-3,6;-0,0004643304
-3,55;-0,0004637533
-3,5;-0,000462194
-3,45;-0,0004613802
-3,4;-0,0004593535
-3,35;-0,0004580649
-3,3;-0,0004548814
-3,25;-0,0004537053
-3,2;-0,0004527967
-3,15;-0,0004511052
-3,1;-0,0004488
-3,05;-0,000447351
-3;-0,0004459881
-2,95;-0,0004436949
-2,9;-0,0004409748
-2,85;-0,0004378583
-2,8;-0,0004349217
-2,75;-0,0004310174
-2,7;-0,0004260846
-2,65;-0,0004224295
-2,6;-0,0004180488
-2,55;-0,000413309
-2,5;-0,0004076026
-2,45;-0,0004018031
-2,4;-0,0003953088
-2,35;-0,0003888715
-2,3;-0,0003808601
-2,25;-0,0003719301
-2,2;-0,0003620791
-2,15;-0,0003517358
-2,1;-0,000337085
-2,05;-0,0003213866
-2;-0,0003046156
-1,95;-0,0002838744
-1,9;-0,0002591913
-1,85;-0,0002310243
-1,8;-0,0001994446
-1,75;-0,0001630394
-1,7;-0,0001213636
-1,65;-7,370783E-05
-1,6;-2,012832E-05
-1,55;4,208089E-05
-1,5;0,0001166592
-1,45;0,0002082223
-1,4;0,0003220957
-1,35;0,0004680737
-1,3;0,0006606494
-1,25;0,0009135654
-1,2;0,001245318
-1,15;0,001674663
-1,1;0,002400223
-1,05;0,002938607
-1;0,003788196
-0,95;0,004841969
-0,9;0,006105626
-0,85;0,007589435
-0,8;0,009306834
-0,75;0,01126635
-0,7;0,01348565
-0,65;0,01598597
-0,6;0,01880441
-0,55;0,02362648
-0,5;0,02750869
-0,45;0,03188899
-0,4;0,03676445
-0,35;0,04211716
-0,3;0,04791442
-0,25;0,05413537
-0,2;0,06081791
-0,15;0,06801707
-0,1;0,07575066
-0,05;0,08397294
0;0,09270458
0,05;0,1017402
0,1;0,1111344
0,15;0,1207727
0,2;0,130582
0,25;0,1405275
0,3;0,1505712
0,35;0,160726
0,4;0,1710153
0,45;0,1814208
0,5;0,1919273
0,55;0,2025447
0,6;0,2132155
0,65;0,2240383
0,7;0,2349005
0,75;0,2458177
0,8;0,2567424
0,85;0,2676647
0,9;0,2785386
0,95;0,2893249
1;0,299983
1,05;0,3104868
1,1;0,3208043
1,15;0,330926
1,2;0,3408423
1,25;0,3505396
1,3;0,3600154
1,35;0,3692849
1,4;0,3783037
1,45;0,3871062
1,5;0,3956873
1,55;0,4040605
1,6;0,4122323
1,65;0,4202101
1,7;0,4280469
1,75;0,4357856
1,8;0,4433517
1,85;0,4507982
1,9;0,4581473
1,95;0,4654038
2;0,472575
2,05;0,4796775
2,1;0,4867025
2,15;0,4936525
2,2;0,5005102
2,25;0,5072795
2,3;0,5139731
2,35;0,5205591
2,4;0,5270547
2,45;0,5334459
2,5;0,5397443
2,55;0,5459477
2,6;0,5520636
2,65;0,5580896
2,7;0,5640218
2,75;0,5698672
2,8;0,5756067
2,85;0,5812496
2,9;0,5867975
2,95;0,5922443
3;0,5975755
3,05;0,602815
3,1;0,6079572
3,15;0,6130094
3,2;0,6179968
3,25;0,6229054
3,3;0,6277343
3,35;0,6325157
3,4;0,6372579
3,45;0,6419253
3,5;0,6465775
3,55;0,6511762
3,6;0,6557188
3,65;0,6602407
3,7;0,6647259
3,75;0,6691703
3,8;0,6735924
3,85;0,6779696
3,9;0,6822885
3,95;0,6865585
4;0,6907779
4,05;0,694951
4,1;0,6990819
4,15;0,7031683
4,2;0,7071932
4,25;0,7111714
4,3;0,7151138
4,35;0,7189792
4,4;0,7228182
4,45;0,7265713
4,5;0,7302988
4,55;0,733939
4,6;0,7375848
4,65;0,7411538
4,7;0,7446471
4,75;0,7481029
4,8;0,7515289
4,85;0,7548902
4,9;0,7581969
4,95;0,7614442
5;0,7646615
