Tensao [V];Corrente [A]
-5;-0,000529175
-4,95;-0,0005117863
-4,9;-0,000504742
-4,85;-0,0005015174
-4,8;-0,0004993359
-4,75;-0,0004973135
-4,7;-0,0004941855
-4,65;-0,0004929632
-4,6;-0,0004918211
-4,55;-0,0004903159
-4,5;-0,000488513
-4,45;-0,0004875063
-4,4;-0,0004866942
-4,35;-0,0004855505
-4,3;-0,0004836835
-4,25;-0,0004817559
-4,2;-0,0004806646
-4,15;-0,0004799429
-4,1;-0,0004780468
-4,05;-0,0004761028
-4;-0,0004754766
-3,95;-0,0004745069
-3,9;-0,0004731442
-3,85;-0,0004715642
-3,8;-0,0004710224
-3,75;-0,0004697453
-3,7;-0,0004669063
-3,65;-0,0004660698
-3,6;-0,000463938
-3,55;-0,0004649085
-3,5;-0,0004625003
-3,45;-0,0004604082
-3,4;-0,0004590607
-3,35;-0,0004582199
-3,3;-0,0004567259
-3,25;-0,0004545371
-3,2;-0,0004537365
-3,15;-0,0004522722
-3,1;-0,0004502346
-3,05;-0,0004472174
-3;-0,0004455012
-2,95;-0,0004436419
-2,9;-0,0004412593
-2,85;-0,0004376738
-2,8;-0,0004346868
-2,75;-0,0004315933
-2,7;-0,0004270523
-2,65;-0,0004221473
-2,6;-0,000417714
-2,55;-0,0004131948
-2,5;-0,000407967
-2,45;-0,0004007063
-2,4;-0,0003945679
-2,35;-0,0003881443
-2,3;-0,0003805878
-2,25;-0,0003711391
-2,2;-0,0003606486
-2,15;-0,000350158
-2,1;-0,0003369893
-2,05;-0,0003214584
-2;-0,0003025535
-1,95;-0,0002831413
-1,9;-0,000259015
-1,85;-0,0002299308
-1,8;-0,0001976953
-1,75;-0,0001622266
-1,7;-0,0001220622
-1,65;-7,361955E-05
-1,6;-1,923847E-05
-1,55;4,429205E-05
-1,5;0,0001176238
-1,45;0,0002086449
-1,4;0,0003231398
-1,35;0,0004703229
-1,3;0,0006624452
-1,25;0,0009157765
-1,2;0,001248057
-1,15;0,001678731
-1,1;0,002399364
-1,05;0,002942497
-1;0,003792819
-0,95;0,004849272
-0,9;0,006114331
-0,85;0,007600887
-0,8;0,009318948
-0,75;0,01128296
-0,7;0,01350451
-0,65;0,01600774
-0,6;0,01883212
-0,55;0,02367135
-0,5;0,02756046
-0,45;0,03193221
-0,4;0,03680968
-0,35;0,04218247
-0,3;0,04799564
-0,25;0,05422616
-0,2;0,06090489
-0,15;0,06811642
-0,1;0,07586664
-0,05;0,08409798
0;0,09285115
0,05;0,1018957
0,1;0,1112976
0,15;0,1209501
0,2;0,1307797
0,25;0,140727
0,3;0,1507823
0,35;0,1609615
0,4;0,1712688
0,45;0,1816797
0,5;0,1921966
0,55;0,2028299
0,6;0,2135189
0,65;0,2243475
0,7;0,2352411
0,75;0,2461737
0,8;0,2571028
0,85;0,2680345
0,9;0,2789252
0,95;0,2897345
1;0,3003984
1,05;0,3109076
1,1;0,3212255
1,15;0,3313963
1,2;0,3413178
1,25;0,3510214
1,3;0,3605169
1,35;0,3697902
1,4;0,378826
1,45;0,3876257
1,5;0,3962153
1,55;0,4045911
1,6;0,4127754
1,65;0,4207532
1,7;0,4285909
1,75;0,4362945
1,8;0,4438814
1,85;0,4513132
1,9;0,4586686
1,95;0,4659469
2;0,4731435
2,05;0,4802341
2,1;0,4872555
2,15;0,4942202
2,2;0,5010991
2,25;0,507879
2,3;0,5145596
2,35;0,5211652
2,4;0,5276679
2,45;0,5340607
2,5;0,5403571
2,55;0,5465666
2,6;0,5527027
2,65;0,5587534
2,7;0,5646769
2,75;0,5705264
2,8;0,5762902
2,85;0,5819322
2,9;0,5874831
2,95;0,5929093
3;0,5982894
3,05;0,6035334
3,1;0,6086637
3,15;0,6137344
3,2;0,6187277
3,25;0,6236534
3,3;0,6285425
3,35;0,6336303
3,4;0,6384112
3,45;0,6431154
3,5;0,6477599
3,55;0,6523463
3,6;0,6569358
3,65;0,6614543
3,7;0,665955
3,75;0,6703794
3,8;0,6748041
3,85;0,6791985
3,9;0,6835135
3,95;0,6875168
4;0,6920734
4,05;0,6963441
4,1;0,7005465
4,15;0,7046532
4,2;0,7087225
4,25;0,7127391
4,3;0,7166807
4,35;0,7205703
4,4;0,7244154
4,45;0,7282046
4,5;0,731961
4,55;0,7356352
4,6;0,7392548
4,65;0,7428431
4,7;0,7463761
4,75;0,7498369
4,8;0,7532596
4,85;0,7566235
4,9;0,7599672
4,95;0,7632386
5;0,7664289
