Tensao [V];Corrente [A]
-5;-0,0001288746
-4,95;-0,0001145821
-4,9;-0,0001073912
-4,85;-0,0001042363
-4,8;-0,000100775
-4,75;-9,991471E-05
-4,7;-9,885696E-05
-4,65;-9,717542E-05
-4,6;-9,63799E-05
-4,55;-9,551208E-05
-4,5;-9,346035E-05
-4,45;-9,245644E-05
-4,4;-9,065598E-05
-4,35;-8,895722E-05
-4,3;-8,733084E-05
-4,25;-8,587717E-05
-4,2;-8,422867E-05
-4,15;-8,310599E-05
-4,1;-8,204083E-05
-4,05;-8,142563E-05
-4;-8,052595E-05
-3,95;-7,915696E-05
-3,9;-7,744832E-05
-3,85;-7,620554E-05
-3,8;-7,509505E-05
-3,75;-7,385967E-05
-3,7;-7,275163E-05
-3,65;-7,14377E-05
-3,6;-6,905376E-05
-3,55;-6,702045E-05
-3,5;-6,643825E-05
-3,45;-6,762465E-05
-3,4;-6,721155E-05
-3,35;-6,625807E-05
-3,3;-6,403474E-05
-3,25;-6,324664E-05
-3,2;-6,243527E-05
-3,15;-6,09755E-05
-3,1;-6,023765E-05
-3,05;-5,871534E-05
-3;-5,836116E-05
-2,95;-5,488518E-05
-2,9;-5,190804E-05
-2,85;-5,291311E-05
-2,8;-4,971657E-05
-2,75;-5,118248E-05
-2,7;-5,102316E-05
-2,65;-5,022645E-05
-2,6;-4,963813E-05
-2,55;-4,815261E-05
-2,5;-4,705938E-05
-2,45;-4,548193E-05
-2,4;-4,431019E-05
-2,35;-4,236628E-05
-2,3;-3,950682E-05
-2,25;-4,029373E-05
-2,2;-4,065529E-05
-2,15;-4,07423E-05
-2,1;-3,930337E-05
-2,05;-3,723445E-05
-2;-3,649661E-05
-1,95;-3,624905E-05
-1,9;-3,41311E-05
-1,85;-3,401223E-05
-1,8;-3,274363E-05
-1,75;-3,242743E-05
-1,7;-2,92603E-05
-1,65;-2,68997E-05
-1,6;-2,672567E-05
-1,55;-2,788269E-05
-1,5;-2,605768E-05
-1,45;-2,566669E-05
-1,4;-2,562502E-05
-1,35;-2,454398E-05
-1,3;-2,266873E-05
-1,25;-2,133153E-05
-1,2;-1,95862E-05
-1,15;-1,891332E-05
-1,1;-1,78862E-05
-1,05;-1,356085E-05
-1;-1,218811E-05
-0,95;-1,257787E-05
-0,9;-1,167211E-05
-0,85;-9,929224E-06
-0,8;-7,794126E-06
-0,75;-5,809785E-06
-0,7;-2,779953E-06
-0,65;1,942553E-06
-0,6;6,752142E-06
-0,55;1,325441E-05
-0,5;2,52404E-05
-0,45;4,550098E-05
-0,4;8,580283E-05
-0,35;0,0001618063
-0,3;0,0003044087
-0,25;0,0005674471
-0,2;0,001031406
-0,15;0,001822999
-0,1;0,003612765
-0,05;0,004831413
0;0,007315212
0,05;0,009107148
0,1;0,01128755
0,15;0,01347072
0,2;0,01560795
0,25;0,01769286
0,3;0,01973477
0,35;0,02270437
0,4;0,02458726
0,45;0,02645987
0,5;0,02828045
0,55;0,03005148
0,6;0,03177665
0,65;0,03345627
0,7;0,03512112
0,75;0,03673615
0,8;0,0383008
0,85;0,03982556
0,9;0,04132413
0,95;0,04277468
1;0,044168
1,05;0,04551864
1,1;0,04683064
1,15;0,04808729
1,2;0,04927476
1,25;0,05039919
1,3;0,05147089
1,35;0,0524901
1,4;0,05345496
1,45;0,05436054
1,5;0,05523729
1,55;0,05606022
1,6;0,0568314
1,65;0,05756684
1,7;0,05827254
1,75;0,05893436
1,8;0,05956894
1,85;0,06015468
1,9;0,06072926
1,95;0,06127119
2;0,06178438
2,05;0,06227361
2,1;0,06274681
2,15;0,06320331
2,2;0,06364583
2,25;0,06405815
2,3;0,06446526
2,35;0,06487061
2,4;0,06524935
2,45;0,06561751
2,5;0,06597411
2,55;0,06632749
2,6;0,06666517
2,65;0,06698239
2,7;0,06729739
2,75;0,06761023
2,8;0,06791608
2,85;0,068196
2,9;0,06846017
2,95;0,06872987
3;0,06899158
3,05;0,06923108
3,1;0,06945678
3,15;0,06967807
3,2;0,06989296
3,25;0,070098
3,3;0,07028504
3,35;0,07047272
3,4;0,07066556
3,45;0,07084264
3,5;0,07100009
3,55;0,07117009
3,6;0,07134209
3,65;0,07151024
3,7;0,07167147
3,75;0,07184337
3,8;0,072013
3,85;0,07217829
3,9;0,07233448
3,95;0,07250542
4;0,07268514
4,05;0,07286216
4,1;0,07302665
4,15;0,07320322
4,2;0,07338224
4,25;0,07356137
4,3;0,07373381
4,35;0,07391057
4,4;0,07409052
4,45;0,07424912
4,5;0,07440717
4,55;0,07457488
4,6;0,07474868
4,65;0,07492767
4,7;0,07509691
4,75;0,07525817
4,8;0,07542936
4,85;0,07559712
4,9;0,07576077
4,95;0,07591838
5;0,07607996
