Tensao [V];Corrente [A]
-5;-0.0001270006
-4.95;-0.0001120573
-4.9;-0.0001080396
-4.85;-0.0001064879
-4.8;-0.000104104
-4.75;-0.0001022434
-4.7;-0.0001006085
-4.65;-9.815587E-05
-4.6;-9.584061E-05
-4.55;-9.433062E-05
-4.5;-9.223105E-05
-4.45;-9.112798E-05
-4.4;-8.923552E-05
-4.35;-8.646926E-05
-4.3;-8.527176E-05
-4.25;-8.600345E-05
-4.2;-8.623146E-05
-4.15;-8.472383E-05
-4.1;-8.305573E-05
-4.05;-8.111308E-05
-4;-8.059342E-05
-3.95;-7.886033E-05
-3.9;-7.78761E-05
-3.85;-7.751701E-05
-3.8;-7.67142E-05
-3.75;-7.46661E-05
-3.7;-7.261069E-05
-3.65;-7.159715E-05
-3.6;-7.20199E-05
-3.55;-7.166567E-05
-3.5;-6.979043E-05
-3.45;-6.862847E-05
-3.4;-6.745798E-05
-3.35;-6.54308E-05
-3.3;-6.432888E-05
-3.25;-6.324785E-05
-3.2;-6.285444E-05
-3.15;-6.132483E-05
-3.1;-5.876689E-05
-3.05;-5.630574E-05
-3;-5.753507E-05
-2.95;-5.68328E-05
-2.9;-5.526021E-05
-2.85;-5.463029E-05
-2.8;-5.472341E-05
-2.75;-5.35897E-05
-2.7;-5.146195E-05
-2.65;-5.040788E-05
-2.6;-4.854239E-05
-2.55;-4.78401E-05
-2.5;-4.747486E-05
-2.45;-4.38089E-05
-2.4;-4.250111E-05
-2.35;-4.290313E-05
-2.3;-4.215792E-05
-2.25;-4.257224E-05
-2.2;-4.123996E-05
-2.15;-4.014052E-05
-2.1;-3.799929E-05
-2.05;-3.706413E-05
-2;-3.663758E-05
-1.95;-3.536409E-05
-1.9;-3.408819E-05
-1.85;-3.294955E-05
-1.8;-3.050562E-05
-1.75;-3.072991E-05
-1.7;-3.043696E-05
-1.65;-3.016119E-05
-1.6;-2.923826E-05
-1.55;-2.762776E-05
-1.5;-2.685191E-05
-1.45;-2.652712E-05
-1.4;-2.460896E-05
-1.35;-2.324234E-05
-1.3;-2.243585E-05
-1.25;-1.788621E-05
-1.2;-1.830171E-05
-1.15;-1.619479E-05
-1.1;-1.968301E-05
-1.05;-1.557094E-05
-1;-1.594721E-05
-0.95;-1.366749E-05
-0.9;-1.186087E-05
-0.85;-9.524761E-06
-0.8;-7.933853E-06
-0.75;-5.211663E-06
-0.7;-2.635328E-06
-0.65;1.209594E-06
-0.6;5.967704E-06
-0.55;1.450094E-05
-0.5;2.613269E-05
-0.45;4.563952E-05
-0.4;8.33968E-05
-0.35;0.000159018
-0.3;0.0003006018
-0.25;0.000559837
-0.2;0.001018557
-0.15;0.001805305
-0.1;0.003570864
-0.05;0.00479915
0;0.007247154
0.05;0.009021785
0.1;0.0111864
0.15;0.01334755
0.2;0.01547016
0.25;0.01754268
0.3;0.01956234
0.35;0.02250878
0.4;0.02439781
0.45;0.02624772
0.5;0.0280367
0.55;0.02980522
0.6;0.03151872
0.65;0.03319345
0.7;0.03483471
0.75;0.03643621
0.8;0.03800298
0.85;0.03952148
0.9;0.04100038
0.95;0.04243262
1;0.04382595
1.05;0.04517733
1.1;0.04646524
1.15;0.04770937
1.2;0.04888569
1.25;0.05001147
1.3;0.0510729
1.35;0.05208152
1.4;0.05304503
1.45;0.05395741
1.5;0.05481271
1.55;0.05563078
1.6;0.05639717
1.65;0.05712669
1.7;0.05782741
1.75;0.05848232
1.8;0.0591074
1.85;0.05970944
1.9;0.06026453
1.95;0.06078714
2;0.06130242
2.05;0.06179317
2.1;0.06226152
2.15;0.0627128
2.2;0.06315071
2.25;0.06356646
2.3;0.06397978
2.35;0.06436893
2.4;0.06474644
2.45;0.06512095
2.5;0.06547303
2.55;0.0658169
2.6;0.06615366
2.65;0.06648325
2.7;0.06679673
2.75;0.06709928
2.8;0.06739529
2.85;0.0676845
2.9;0.06795741
2.95;0.06819908
3;0.06844559
3.05;0.06869976
3.1;0.06894354
3.15;0.06916172
3.2;0.06937416
3.25;0.06958452
3.3;0.06978112
3.35;0.0699645
3.4;0.07014744
3.45;0.07032222
3.5;0.07050188
3.55;0.07066985
3.6;0.07083882
3.65;0.07099934
3.7;0.07117119
3.75;0.07133167
3.8;0.07149841
3.85;0.07167263
3.9;0.07183472
3.95;0.07200896
4;0.07217965
4.05;0.07235347
4.1;0.07253515
4.15;0.07271082
4.2;0.07288911
4.25;0.07306377
4.3;0.07324877
4.35;0.07341453
4.4;0.07359861
4.45;0.07376901
4.5;0.07394509
4.55;0.07411387
4.6;0.07428172
4.65;0.07445879
4.7;0.0746308
4.75;0.07480052
4.8;0.07497469
4.85;0.07514104
4.9;0.07531069
4.95;0.0754731
5;0.07563009
