Tensao [V];Corrente [A]
-5;-0.0001271378
-4.95;-0.0001146018
-4.9;-0.0001085103
-4.85;-0.0001056029
-4.8;-0.0001033405
-4.75;-0.0001013009
-4.7;-9.896851E-05
-4.65;-9.781152E-05
-4.6;-9.618136E-05
-4.55;-9.600235E-05
-4.5;-9.392866E-05
-4.45;-9.151899E-05
-4.4;-9.022588E-05
-4.35;-8.881025E-05
-4.3;-8.716664E-05
-4.25;-8.518599E-05
-4.2;-8.33438E-05
-4.15;-8.244413E-05
-4.1;-8.315629E-05
-4.05;-8.188775E-05
-4;-8.140113E-05
-3.95;-7.984454E-05
-3.9;-7.840319E-05
-3.85;-7.601439E-05
-3.8;-7.599962E-05
-3.75;-7.518091E-05
-3.7;-7.365984E-05
-3.65;-7.285461E-05
-3.6;-6.928182E-05
-3.55;-6.810025E-05
-3.5;-6.833678E-05
-3.45;-6.75475E-05
-3.4;-6.809659E-05
-3.35;-6.727416E-05
-3.3;-6.518074E-05
-3.25;-6.347709E-05
-3.2;-6.148783E-05
-3.15;-6.109319E-05
-3.1;-5.976335E-05
-3.05;-5.898994E-05
-3;-5.900587E-05
-2.95;-5.52063E-05
-2.9;-5.403214E-05
-2.85;-5.446237E-05
-2.8;-5.395373E-05
-2.75;-5.274521E-05
-2.7;-5.103168E-05
-2.65;-5.014557E-05
-2.6;-4.976316E-05
-2.55;-4.825438E-05
-2.5;-4.753616E-05
-2.45;-4.605313E-05
-2.4;-4.506768E-05
-2.35;-4.234916E-05
-2.3;-4.068471E-05
-2.25;-4.060502E-05
-2.2;-4.139071E-05
-2.15;-4.177556E-05
-2.1;-3.911218E-05
-2.05;-3.776517E-05
-2;-3.684472E-05
-1.95;-3.613014E-05
-1.9;-3.526851E-05
-1.85;-3.502215E-05
-1.8;-3.315059E-05
-1.75;-3.305987E-05
-1.7;-3.0171E-05
-1.65;-2.817561E-05
-1.6;-2.887303E-05
-1.55;-2.851267E-05
-1.5;-2.738751E-05
-1.45;-2.720612E-05
-1.4;-2.493006E-05
-1.35;-2.402554E-05
-1.3;-2.173723E-05
-1.25;-2.100307E-05
-1.2;-1.992324E-05
-1.15;-1.882385E-05
-1.1;-1.724274E-05
-1.05;-1.411363E-05
-1;-1.407686E-05
-0.95;-1.379373E-05
-0.9;-1.199324E-05
-0.85;-1.014617E-05
-0.8;-7.696076E-06
-0.75;-5.567105E-06
-0.7;-2.902521E-06
-0.65;1.854305E-06
-0.6;6.455531E-06
-0.55;1.40646E-05
-0.5;2.488864E-05
-0.45;4.756758E-05
-0.4;8.821618E-05
-0.35;0.0001621349
-0.3;0.00030367
-0.25;0.0005656736
-0.2;0.001029542
-0.15;0.001823165
-0.1;0.003594081
-0.05;0.004841932
0;0.007309395
0.05;0.009094644
0.1;0.01127158
0.15;0.0134449
0.2;0.01558125
0.25;0.01766665
0.3;0.01969696
0.35;0.02265761
0.4;0.0245597
0.45;0.02642052
0.5;0.02823533
0.55;0.03000675
0.6;0.0317324
0.65;0.03342332
0.7;0.03506006
0.75;0.03667786
0.8;0.0382495
0.85;0.03977431
0.9;0.04126673
0.95;0.04270849
1;0.04411337
1.05;0.04546735
1.1;0.04676969
1.15;0.04801396
1.2;0.04921022
1.25;0.05033658
1.3;0.05141058
1.35;0.05242598
1.4;0.05339018
1.45;0.0543104
1.5;0.05516761
1.55;0.0559879
1.6;0.05677162
1.65;0.05750634
1.7;0.05821098
1.75;0.05886129
1.8;0.05949878
1.85;0.06009188
1.9;0.06065327
1.95;0.06119283
2;0.06170336
2.05;0.06219378
2.1;0.06266725
2.15;0.06312182
2.2;0.06356046
2.25;0.0639803
2.3;0.06438788
2.35;0.06478145
2.4;0.06516034
2.45;0.0655335
2.5;0.06589295
2.55;0.06622817
2.6;0.06656818
2.65;0.06689844
2.7;0.06721875
2.75;0.06752274
2.8;0.06781762
2.85;0.06810781
2.9;0.06838493
2.95;0.06865164
3;0.06890478
3.05;0.06915397
3.1;0.06938959
3.15;0.06959711
3.2;0.0698095
3.25;0.07001414
3.3;0.07021151
3.35;0.07040289
3.4;0.07057391
3.45;0.07074831
3.5;0.07092902
3.55;0.07109539
3.6;0.07126374
3.65;0.07142819
3.7;0.07160408
3.75;0.07175886
3.8;0.0719318
3.85;0.07209896
3.9;0.07227035
3.95;0.07243699
4;0.07260639
4.05;0.07277706
4.1;0.07296093
4.15;0.07313754
4.2;0.07330495
4.25;0.07348165
4.3;0.0736598
4.35;0.07384037
4.4;0.07401023
4.45;0.07417934
4.5;0.07435827
4.55;0.07453642
4.6;0.07470846
4.65;0.07487939
4.7;0.0750537
4.75;0.075217
4.8;0.07539236
4.85;0.07555486
4.9;0.07572208
4.95;0.0758934
5;0.07604929
