Tensao [V];Corrente [A]
-5;-0,0003164637
-4,95;-0,0003024752
-4,9;-0,0002954657
-4,85;-0,0002917948
-4,8;-0,000288912
-4,75;-0,0002865295
-4,7;-0,000283948
-4,65;-0,0002824906
-4,6;-0,0002808764
-4,55;-0,0002785955
-4,5;-0,0002768675
-4,45;-0,000274498
-4,4;-0,000272982
-4,35;-0,0002718483
-4,3;-0,0002702991
-4,25;-0,0002683466
-4,2;-0,0002673098
-4,15;-0,0002653731
-4,1;-0,0002642737
-4,05;-0,0002631352
-4;-0,0002616423
-3,95;-0,0002605268
-3,9;-0,0002598123
-3,85;-0,0002585915
-3,8;-0,0002565079
-3,75;-0,0002553668
-3,7;-0,000254042
-3,65;-0,0002524657
-3,6;-0,0002512793
-3,55;-0,0002507315
-3,5;-0,0002490706
-3,45;-0,0002473902
-3,4;-0,0002463447
-3,35;-0,0002457491
-3,3;-0,0002448287
-3,25;-0,000243142
-3,2;-0,0002422559
-3,15;-0,000241458
-3,1;-0,0002398585
-3,05;-0,0002385471
-3;-0,0002371927
-2,95;-0,0002359647
-2,9;-0,0002342854
-2,85;-0,0002328638
-2,8;-0,0002311945
-2,75;-0,000230378
-2,7;-0,0002285274
-2,65;-0,0002271044
-2,6;-0,0002257882
-2,55;-0,0002243944
-2,5;-0,0002236677
-2,45;-0,0002218365
-2,4;-0,0002208754
-2,35;-0,0002192048
-2,3;-0,0002176201
-2,25;-0,0002153553
-2,2;-0,0002136246
-2,15;-0,0002126012
-2,1;-0,0002113632
-2,05;-0,0002093837
-2;-0,0002079558
-1,95;-0,0002065708
-1,9;-0,0002055559
-1,85;-0,0002035385
-1,8;-0,0002023116
-1,75;-0,0002013961
-1,7;-0,0001996237
-1,65;-0,0001976038
-1,6;-0,0001961037
-1,55;-0,0001953143
-1,5;-0,0001934575
-1,45;-0,0001915626
-1,4;-0,0001899337
-1,35;-0,0001877202
-1,3;-0,0001854061
-1,25;-0,0001838925
-1,2;-0,0001819228
-1,15;-0,0001798134
-1,1;-0,0001782433
-1,05;-0,0001756375
-1;-0,0001734364
-0,95;-0,000172137
-0,9;-0,0001691624
-0,85;-0,0001662405
-0,8;-0,0001619542
-0,75;-0,0001557427
-0,7;-0,0001471189
-0,65;-0,000133758
-0,6;-0,0001093047
-0,55;-5,977815E-05
-0,5;4,372018E-05
-0,45;0,0002505502
-0,4;0,0006263319
-0,35;0,00125589
-0,3;0,002700731
-0,25;0,003779216
-0,2;0,005927605
-0,15;0,009114419
-0,1;0,01362905
-0,05;0,01951938
0;0,03124756
0,05;0,03862581
0,1;0,04568178
0,15;0,05254337
0,2;0,05946326
0,25;0,06640364
0,3;0,07331888
0,35;0,08021749
0,4;0,08707711
0,45;0,09388628
0,5;0,1006632
0,55;0,1073603
0,6;0,1139311
0,65;0,1203466
0,7;0,1265944
0,75;0,1326505
0,8;0,1385496
0,85;0,1442622
0,9;0,1497973
0,95;0,1551021
1;0,1602218
1,05;0,1651326
1,1;0,1698337
1,15;0,1742983
1,2;0,178569
1,25;0,1826608
1,3;0,1865341
1,35;0,190208
1,4;0,1937009
1,45;0,1970334
1,5;0,2001982
1,55;0,2032101
1,6;0,206079
1,65;0,2087896
1,7;0,2112355
1,75;0,2136923
1,8;0,2159962
1,85;0,2181797
1,9;0,2202458
1,95;0,222212
2;0,224104
2,05;0,2259116
2,1;0,2276619
2,15;0,2293277
2,2;0,2309496
2,25;0,2325208
2,3;0,2340313
2,35;0,2355001
2,4;0,2369279
2,45;0,2383265
2,5;0,239683
2,55;0,241004
2,6;0,2422933
2,65;0,2435536
2,7;0,2447931
2,75;0,2459909
2,8;0,2471379
2,85;0,248264
2,9;0,2493322
2,95;0,2503764
3;0,2513792
3,05;0,2523355
3,1;0,2532434
3,15;0,2541113
3,2;0,254958
3,25;0,2557602
3,3;0,2565188
3,35;0,2572602
3,4;0,2579798
3,45;0,2586921
3,5;0,2593955
3,55;0,2600765
3,6;0,2607372
3,65;0,2614108
3,7;0,2620696
3,75;0,2627307
3,8;0,2634092
3,85;0,2640799
3,9;0,2647474
3,95;0,2654318
4;0,2661105
4,05;0,2668012
4,1;0,2674851
4,15;0,2681625
4,2;0,2688541
4,25;0,2695348
4,3;0,270201
4,35;0,2708863
4,4;0,271551
4,45;0,2722241
4,5;0,2728988
4,55;0,2735717
4,6;0,2742095
4,65;0,2748565
4,7;0,2754915
4,75;0,2761514
4,8;0,2767688
4,85;0,277397
4,9;0,277996
4,95;0,2785887
5;0,2791702
