Tensao [V];Corrente [A]
-5;-0.0008779429
-4.95;-0.0008590784
-4.9;-0.0008528787
-4.85;-0.0008534117
-4.8;-0.0008520365
-4.75;-0.0008507725
-4.7;-0.0008495783
-4.65;-0.0008464904
-4.6;-0.000844738
-4.55;-0.0008441708
-4.5;-0.000842131
-4.45;-0.0008400356
-4.4;-0.0008389179
-4.35;-0.00083644
-4.3;-0.0008335741
-4.25;-0.0008338183
-4.2;-0.0008342985
-4.15;-0.0008332049
-4.1;-0.0008321848
-4.05;-0.0008314398
-4;-0.0008294079
-3.95;-0.0008276428
-3.9;-0.0008261449
-3.85;-0.0008246971
-3.8;-0.0008230094
-3.75;-0.0008222203
-3.7;-0.0008198659
-3.65;-0.0008179621
-3.6;-0.0008179447
-3.55;-0.0008173541
-3.5;-0.0008165196
-3.45;-0.0008139543
-3.4;-0.0008143932
-3.35;-0.0008129108
-3.3;-0.0008111341
-3.25;-0.0008102715
-3.2;-0.0008093805
-3.15;-0.000807215
-3.1;-0.00080601
-3.05;-0.0008046092
-3;-0.0008037809
-2.95;-0.0008022998
-2.9;-0.0008013755
-2.85;-0.0007987622
-2.8;-0.0007972779
-2.75;-0.0007951992
-2.7;-0.0007928156
-2.65;-0.0007903365
-2.6;-0.0007866107
-2.55;-0.0007830482
-2.5;-0.0007778343
-2.45;-0.0007694725
-2.4;-0.0007616799
-2.35;-0.0007571236
-2.3;-0.0007522764
-2.25;-0.0007459679
-2.2;-0.0007389351
-2.15;-0.0007300417
-2.1;-0.0007186074
-2.05;-0.0007069156
-2;-0.0006952632
-1.95;-0.000683431
-1.9;-0.000670294
-1.85;-0.0006554587
-1.8;-0.0006353285
-1.75;-0.0006158086
-1.7;-0.0005949894
-1.65;-0.0005651538
-1.6;-0.0005270877
-1.55;-0.0004779508
-1.5;-0.0004126494
-1.45;-0.000326733
-1.4;-0.0002168803
-1.35;-8.079599E-05
-1.3;8.961994E-05
-1.25;0.000301346
-1.2;0.0005618314
-1.15;0.000888668
-1.1;0.001308251
-1.05;0.001872444
-1;0.003002092
-0.95;0.003843034
-0.9;0.005473748
-0.85;0.007899662
-0.8;0.01140921
-0.75;0.01636823
-0.7;0.02680948
-0.65;0.03698786
-0.6;0.05016626
-0.55;0.06756709
-0.5;0.0897436
-0.45;0.1164856
-0.4;0.1470985
-0.35;0.1801778
-0.3;0.2150821
-0.25;0.2516822
-0.2;0.2897603
-0.15;0.3291488
-0.1;0.3698118
-0.05;0.4116463
0;0.4548399
0.05;0.4986842
0.1;0.5438533
0.15;0.5901819
0.2;0.637718
0.25;0.6865818
0.3;0.7368931
0.35;0.7887091
0.4;0.8420469
0.45;0.8968856
0.5;0.9532222
0.55;1.01102
0.6;1.070223
0.65;1.130717
0.7;1.192387
0.75;1.255075
0.8;1.31857
0.85;1.382775
0.9;1.447417
0.95;1.512394
1;1.577561
1.05;1.64275
1.1;1.707878
1.15;1.772858
1.2;1.837518
1.25;1.901814
1.3;1.965662
1.35;2.028971
1.4;2.091679
1.45;2.153897
1.5;2.215232
1.55;2.275581
1.6;2.335183
1.65;2.393556
1.7;2.45107
1.75;2.507586
1.8;2.563003
1.85;2.617323
1.9;2.670916
1.95;2.723688
2;2.775923
2.05;2.827082
2.1;2.877932
2.15;2.927592
2.2;2.976768
2.25;3.024971
2.3;3.072499
2.35;3.1191
2.4;3.16498
2.45;3.209948
2.5;3.254066
2.55;3.297375
2.6;3.339673
2.65;3.381044
2.7;3.421405
2.75;3.460905
2.8;3.498996
2.85;3.536586
2.9;3.572676
2.95;3.607807
3;3.641851
3.05;3.67511
3.1;3.707127
3.15;3.738563
3.2;3.769287
3.25;3.799466
3.3;3.829005
3.35;3.857927
3.4;3.886515
3.45;3.914491
3.5;3.942257
3.55;3.969622
3.6;3.99685
3.65;4.023491
3.7;4.049995
3.75;4.076549
3.8;4.102705
3.85;4.128397
3.9;4.153988
3.95;4.179331
4;4.204564
4.05;4.22938
4.1;4.253954
4.15;4.278106
4.2;4.302129
4.25;4.325784
4.3;4.349054
4.35;4.372176
4.4;4.394773
4.45;4.417106
4.5;4.43912
4.55;4.460829
4.6;4.482221
4.65;4.503383
4.7;4.524145
4.75;4.544509
4.8;4.564445
4.85;4.584474
4.9;4.603608
4.95;4.622746
5;4.641646
