Tensao [V];Corrente [A]
-5;-0,0008768578
-4,95;-0,0008596371
-4,9;-0,000854775
-4,85;-0,0008524436
-4,8;-0,0008495196
-4,75;-0,0008471001
-4,7;-0,0008439867
-4,65;-0,0008420003
-4,6;-0,0008311775
-4,55;-0,0008309065
-4,5;-0,0008364586
-4,45;-0,00083937
-4,4;-0,0008392679
-4,35;-0,0008360946
-4,3;-0,0008345773
-4,25;-0,0008328199
-4,2;-0,0008320516
-4,15;-0,0008301659
-4,1;-0,0008299531
-4,05;-0,0008275464
-4;-0,0008249695
-3,95;-0,0008222583
-3,9;-0,0008200562
-3,85;-0,0008206351
-3,8;-0,0008207456
-3,75;-0,0008197407
-3,7;-0,0008149884
-3,65;-0,0008173295
-3,6;-0,0008190311
-3,55;-0,0008151813
-3,5;-0,0008154186
-3,45;-0,0008134879
-3,4;-0,0008134932
-3,35;-0,0008108043
-3,3;-0,0008075314
-3,25;-0,0008084751
-3,2;-0,0008073509
-3,15;-0,0008057549
-3,1;-0,0008066443
-3,05;-0,0008054983
-3;-0,000801982
-2,95;-0,0008028337
-2,9;-0,0008024085
-2,85;-0,0008002402
-2,8;-0,0008006935
-2,75;-0,0008010826
-2,7;-0,0007933427
-2,65;-0,0007877252
-2,6;-0,000787286
-2,55;-0,0007833139
-2,5;-0,0007786918
-2,45;-0,0007746862
-2,4;-0,0007682939
-2,35;-0,0007615159
-2,3;-0,000754268
-2,25;-0,0007456995
-2,2;-0,0007369365
-2,15;-0,0007258296
-2,1;-0,0007100644
-2,05;-0,0006964597
-2;-0,0006900193
-1,95;-0,0006835448
-1,9;-0,0006700027
-1,85;-0,0006530219
-1,8;-0,0006376732
-1,75;-0,0006161029
-1,7;-0,0005972249
-1,65;-0,0005650723
-1,6;-0,0005252352
-1,55;-0,0004762237
-1,5;-0,0004087386
-1,45;-0,0003253885
-1,4;-0,0002154512
-1,35;-7,590188E-05
-1,3;9,086646E-05
-1,25;0,0003030997
-1,2;0,0005646184
-1,15;0,0008876236
-1,1;0,001310556
-1,05;0,001874713
-1;0,002953593
-0,95;0,003840608
-0,9;0,00547818
-0,85;0,007907312
-0,8;0,01141745
-0,75;0,01637894
-0,7;0,02683264
-0,65;0,03700239
-0,6;0,05019614
-0,55;0,06760841
-0,5;0,08979432
-0,45;0,1165447
-0,4;0,1471714
-0,35;0,1802625
-0,3;0,2151546
-0,25;0,2517704
-0,2;0,289849
-0,15;0,329256
-0,1;0,3699245
-0,05;0,4117609
0;0,454944
0,05;0,4988098
0,1;0,5439783
0,15;0,5903109
0,2;0,6378638
0,25;0,6867403
0,3;0,7370599
0,35;0,7888586
0,4;0,8421985
0,45;0,8970599
0,5;0,95338
0,55;1,011173
0,6;1,070381
0,65;1,130903
0,7;1,192597
0,75;1,255272
0,8;1,318766
0,85;1,382994
0,9;1,447684
0,95;1,512625
1;1,577756
1,05;1,642971
1,1;1,708155
1,15;1,773108
1,2;1,837804
1,25;1,902112
1,3;1,965983
1,35;2,02933
1,4;2,092004
1,45;2,154146
1,5;2,215393
1,55;2,27593
1,6;2,335418
1,65;2,39403
1,7;2,451495
1,75;2,507924
1,8;2,563442
1,85;2,617959
1,9;2,671429
1,95;2,724161
2;2,776372
2,05;2,827531
2,1;2,878205
2,15;2,928104
2,2;2,977093
2,25;3,025282
2,3;3,072659
2,35;3,119461
2,4;3,16533
2,45;3,210384
2,5;3,254403
2,55;3,297685
2,6;3,340034
2,65;3,38133
2,7;3,421654
2,75;3,461104
2,8;3,499481
2,85;3,536622
2,9;3,572949
2,95;3,608119
3;3,642274
3,05;3,675321
3,1;3,707569
3,15;3,738913
3,2;3,769727
3,25;3,799839
3,3;3,829111
3,35;3,858313
3,4;3,886462
3,45;3,914729
3,5;3,94272
3,55;3,969999
3,6;3,997101
3,65;4,023653
3,7;4,05046
3,75;4,076787
3,8;4,102702
3,85;4,128519
3,9;4,154174
3,95;4,179445
4;4,204625
4,05;4,229554
4,1;4,254125
4,15;4,278256
4,2;4,302328
4,25;4,325757
4,3;4,349218
4,35;4,372099
4,4;4,39476
4,45;4,41723
4,5;4,439165
4,55;4,461002
4,6;4,482148
4,65;4,503358
4,7;4,523918
4,75;4,544673
4,8;4,564468
4,85;4,584318
4,9;4,603706
4,95;4,622872
5;4,641586
