Tensao [V];Corrente [A]
-5;-0,0008759627
-4,95;-0,0008594124
-4,9;-0,0008545493
-4,85;-0,0008509612
-4,8;-0,0008483349
-4,75;-0,0008456796
-4,7;-0,0008439925
-4,65;-0,0008433944
-4,6;-0,0008418449
-4,55;-0,0008386631
-4,5;-0,0008365003
-4,45;-0,0008367009
-4,4;-0,0008359642
-4,35;-0,000834841
-4,3;-0,0008337678
-4,25;-0,0008317946
-4,2;-0,0008302714
-4,15;-0,0008296229
-4,1;-0,000828251
-4,05;-0,0008270128
-4;-0,0008253144
-3,95;-0,0008248991
-3,9;-0,0008214792
-3,85;-0,000820257
-3,8;-0,0008204035
-3,75;-0,0008192695
-3,7;-0,0008193834
-3,65;-0,0008186188
-3,6;-0,0008170349
-3,55;-0,0008153082
-3,5;-0,0008146869
-3,45;-0,0008136213
-3,4;-0,0008127589
-3,35;-0,0008112999
-3,3;-0,0008097395
-3,25;-0,0008063866
-3,2;-0,0008050881
-3,15;-0,0008051771
-3,1;-0,0008050857
-3,05;-0,000803494
-3;-0,0008015343
-2,95;-0,0008002767
-2,9;-0,0007995401
-2,85;-0,0007985363
-2,8;-0,0007974073
-2,75;-0,0007948696
-2,7;-0,0007927831
-2,65;-0,0007887538
-2,6;-0,0007844792
-2,55;-0,0007833105
-2,5;-0,0007801232
-2,45;-0,0007762276
-2,4;-0,0007701152
-2,35;-0,0007637884
-2,3;-0,000756995
-2,25;-0,0007503813
-2,2;-0,0007416579
-2,15;-0,0007315966
-2,1;-0,0007219262
-2,05;-0,0007111388
-2;-0,0006978635
-1,95;-0,0006837473
-1,9;-0,0006737807
-1,85;-0,0006606083
-1,8;-0,0006443081
-1,75;-0,0006235235
-1,7;-0,0006010253
-1,65;-0,0005728409
-1,6;-0,0005344999
-1,55;-0,0004837189
-1,5;-0,0004169129
-1,45;-0,0003312118
-1,4;-0,0002232086
-1,35;-8,351705E-05
-1,3;8,889565E-05
-1,25;0,0002964776
-1,2;0,0005546346
-1,15;0,000883031
-1,1;0,001304887
-1,05;0,00187074
-1;0,002974171
-0,95;0,003836995
-0,9;0,005474395
-0,85;0,00790585
-0,8;0,01141755
-0,75;0,01638074
-0,7;0,02683408
-0,65;0,03701722
-0,6;0,0502089
-0,55;0,06763242
-0,5;0,08982647
-0,45;0,1165781
-0,4;0,1471999
-0,35;0,1802947
-0,3;0,2151796
-0,25;0,2517933
-0,2;0,289873
-0,15;0,3292746
-0,1;0,3699541
-0,05;0,4117747
0;0,4549728
0,05;0,4988422
0,1;0,5440298
0,15;0,5903945
0,2;0,6379473
0,25;0,6868313
0,3;0,7371578
0,35;0,7889865
0,4;0,8423448
0,45;0,8972002
0,5;0,9535474
0,55;1,011355
0,6;1,070581
0,65;1,131106
0,7;1,1928
0,75;1,255517
0,8;1,319071
0,85;1,383265
0,9;1,447956
0,95;1,512902
1;1,57804
1,05;1,643253
1,1;1,708411
1,15;1,77339
1,2;1,838073
1,25;1,902339
1,3;1,966204
1,35;2,029563
1,4;2,092288
1,45;2,154235
1,5;2,215658
1,55;2,276219
1,6;2,335682
1,65;2,39427
1,7;2,451683
1,75;2,508276
1,8;2,563331
1,85;2,618087
1,9;2,671719
1,95;2,724339
2;2,77645
2,05;2,827646
2,1;2,878246
2,15;2,928133
2,2;2,977046
2,25;3,025447
2,3;3,072923
2,35;3,119565
2,4;3,165318
2,45;3,210213
2,5;3,254494
2,55;3,297627
2,6;3,33986
2,65;3,381385
2,7;3,42187
2,75;3,461146
2,8;3,499572
2,85;3,536724
2,9;3,572792
2,95;3,607971
3;3,641991
3,05;3,675163
3,1;3,707281
3,15;3,738805
3,2;3,769565
3,25;3,799516
3,3;3,829005
3,35;3,857856
3,4;3,88637
3,45;3,914419
3,5;3,942136
3,55;3,969662
3,6;3,996868
3,65;4,023394
3,7;4,050124
3,75;4,076329
3,8;4,102398
3,85;4,128289
3,9;4,15397
3,95;4,17914
4;4,204271
4,05;4,229188
4,1;4,253806
4,15;4,278026
4,2;4,301681
4,25;4,325429
4,3;4,348652
4,35;4,37164
4,4;4,394316
4,45;4,416547
4,5;4,438657
4,55;4,46018
4,6;4,481793
4,65;4,502677
4,7;4,523313
4,75;4,543804
4,8;4,563759
4,85;4,583498
4,9;4,602961
4,95;4,622178
5;4,64084
