Tensao [V];Corrente [A]
-5;-0,001438907
-4,95;-0,001423175
-4,9;-0,001418084
-4,85;-0,001416351
-4,8;-0,0014147
-4,75;-0,001412193
-4,7;-0,001408921
-4,65;-0,001408081
-4,6;-0,001404577
-4,55;-0,001402496
-4,5;-0,001403059
-4,45;-0,00140278
-4,4;-0,001401578
-4,35;-0,00140047
-4,3;-0,001398107
-4,25;-0,001396345
-4,2;-0,001395353
-4,15;-0,001394155
-4,1;-0,001392977
-4,05;-0,001391589
-4;-0,001390474
-3,95;-0,001387273
-3,9;-0,001385172
-3,85;-0,001387942
-3,8;-0,001385398
-3,75;-0,001383206
-3,7;-0,001382512
-3,65;-0,0013816
-3,6;-0,0013791
-3,55;-0,001378146
-3,5;-0,001377036
-3,45;-0,001375728
-3,4;-0,00137395
-3,35;-0,001372664
-3,3;-0,001369313
-3,25;-0,001367318
-3,2;-0,00136704
-3,15;-0,001365781
-3,1;-0,001364956
-3,05;-0,001363742
-3;-0,001361502
-2,95;-0,001360689
-2,9;-0,001359154
-2,85;-0,001356325
-2,8;-0,001353881
-2,75;-0,001352319
-2,7;-0,001350598
-2,65;-0,001347391
-2,6;-0,001345893
-2,55;-0,001342513
-2,5;-0,001339356
-2,45;-0,001334653
-2,4;-0,001327903
-2,35;-0,001322463
-2,3;-0,001317929
-2,25;-0,001308896
-2,2;-0,001298324
-2,15;-0,001286822
-2,1;-0,001274613
-2,05;-0,001259184
-2;-0,001242072
-1,95;-0,001226487
-1,9;-0,001208371
-1,85;-0,001186272
-1,8;-0,001160221
-1,75;-0,001130137
-1,7;-0,001093191
-1,65;-0,001044015
-1,6;-0,0009791666
-1,55;-0,000895526
-1,5;-0,000784426
-1,45;-0,0006358843
-1,4;-0,0004398698
-1,35;-0,0001962442
-1,3;0,0001002341
-1,25;0,0004672841
-1,2;0,0009256784
-1,15;0,001501471
-1,1;0,002567159
-1,05;0,003298233
-1;0,004688458
-0,95;0,006722807
-0,9;0,009673738
-0,85;0,01393291
-0,8;0,02001521
-0,75;0,03305401
-0,7;0,04612439
-0,65;0,0631444
-0,6;0,08543774
-0,55;0,1143322
-0,5;0,1501869
-0,45;0,1923516
-0,4;0,2385405
-0,35;0,2875848
-0,3;0,3390134
-0,25;0,3923543
-0,2;0,4474072
-0,15;0,5039897
-0,1;0,562049
-0,05;0,6215233
0;0,6827456
0,05;0,7448261
0,1;0,8087155
0,15;0,8742822
0,2;0,9416211
0,25;1,010914
0,3;1,082303
0,35;1,155815
0,4;1,231458
0,45;1,309331
0,5;1,389382
0,55;1,471721
0,6;1,556197
0,65;1,642649
0,7;1,730932
0,75;1,820892
0,8;1,912227
0,85;2,004774
0,9;2,098215
0,95;2,192513
1;2,287118
1,05;2,381747
1,1;2,476751
1,15;2,571794
1,2;2,666461
1,25;2,76103
1,3;2,855295
1,35;2,949188
1,4;3,042645
1,45;3,135888
1,5;3,228273
1,55;3,320193
1,6;3,411615
1,65;3,502599
1,7;3,592611
1,75;3,682194
1,8;3,771143
1,85;3,859547
1,9;3,947362
1,95;4,034484
2;4,120912
2,05;4,206606
2,1;4,291633
2,15;4,376404
2,2;4,459881
2,25;4,542753
2,3;4,624674
2,35;4,705668
2,4;4,785646
2,45;4,86433
2,5;4,942297
2,55;5,018598
2,6;5,09359
2,65;5,167197
2,7;5,239867
2,75;5,31115
2,8;5,381215
2,85;5,449785
2,9;5,516978
2,95;5,582941
3;5,647499
3,05;5,710832
3,1;5,773016
3,15;5,834324
3,2;5,894473
3,25;5,953586
3,3;6,011889
3,35;6,069225
3,4;6,126166
3,45;6,182468
3,5;6,238298
3,55;6,293616
3,6;6,34862
3,65;6,402637
3,7;6,456533
3,75;6,509653
3,8;6,562564
3,85;6,614657
3,9;6,666159
3,95;6,717467
4;6,767877
4,05;6,817598
4,1;6,867027
4,15;6,915588
4,2;6,963502
4,25;7,010556
4,3;7,057124
4,35;7,102974
4,4;7,14817
4,45;7,192774
4,5;7,236355
4,55;7,279387
4,6;7,3217
4,65;7,363284
4,7;7,403893
4,75;7,444055
4,8;7,483266
4,85;7,521935
4,9;7,559657
4,95;7,596803
5;7,633289
