Tensao [V];Corrente [A]
-5;-0,001441407
-4,95;-0,001424706
-4,9;-0,001419785
-4,85;-0,001417038
-4,8;-0,001414759
-4,75;-0,001411344
-4,7;-0,001409887
-4,65;-0,001409091
-4,6;-0,001406525
-4,55;-0,001404637
-4,5;-0,001402644
-4,45;-0,001401617
-4,4;-0,001400563
-4,35;-0,001396938
-4,3;-0,001395326
-4,25;-0,001395991
-4,2;-0,0013956
-4,15;-0,001394174
-4,1;-0,001392278
-4,05;-0,001390812
-4;-0,001389968
-3,95;-0,001388215
-3,9;-0,001387106
-3,85;-0,001386599
-3,8;-0,001384888
-3,75;-0,001383007
-3,7;-0,001380013
-3,65;-0,001378965
-3,6;-0,001379353
-3,55;-0,001378351
-3,5;-0,00137715
-3,45;-0,001376126
-3,4;-0,001374898
-3,35;-0,001372796
-3,3;-0,001371096
-3,25;-0,001369821
-3,2;-0,001368712
-3,15;-0,001366984
-3,1;-0,001362139
-3,05;-0,00133724
-3;-0,001336486
-2,95;-0,001353305
-2,9;-0,001355443
-2,85;-0,001355618
-2,8;-0,001355507
-2,75;-0,001349761
-2,7;-0,001355426
-2,65;-0,001352026
-2,6;-0,001345314
-2,55;-0,0013348
-2,5;-0,001318315
-2,45;-0,001313968
-2,4;-0,001314858
-2,35;-0,001314526
-2,3;-0,001309484
-2,25;-0,001302856
-2,2;-0,001293174
-2,15;-0,001281389
-2,1;-0,001268159
-2,05;-0,001253434
-2;-0,001237118
-1,95;-0,001221899
-1,9;-0,001202752
-1,85;-0,001185578
-1,8;-0,001156045
-1,75;-0,001123601
-1,7;-0,00108702
-1,65;-0,001036939
-1,6;-0,0009590797
-1,55;-0,0008843157
-1,5;-0,0007748691
-1,45;-0,0006309684
-1,4;-0,0004451372
-1,35;-0,000206379
-1,3;9,284676E-05
-1,25;0,0004603279
-1,2;0,0009173382
-1,15;0,001494571
-1,1;0,002549404
-1,05;0,00329058
-1;0,004685541
-0,95;0,006722396
-0,9;0,009672316
-0,85;0,01393407
-0,8;0,02002116
-0,75;0,03306515
-0,7;0,04613891
-0,65;0,06316206
-0,6;0,08547885
-0,55;0,114392
-0,5;0,1502376
-0,45;0,1924093
-0,4;0,2386326
-0,35;0,2876768
-0,3;0,3390991
-0,25;0,3924895
-0,2;0,4475265
-0,15;0,5041032
-0,1;0,5621883
-0,05;0,6216693
0;0,6828934
0,05;0,744991
0,1;0,8088907
0,15;0,8744528
0,2;0,9418054
0,25;1,011148
0,3;1,082533
0,35;1,155998
0,4;1,23171
0,45;1,309575
0,5;1,389655
0,55;1,471986
0,6;1,556443
0,65;1,642948
0,7;1,73115
0,75;1,821142
0,8;1,912539
0,85;2,005066
0,9;2,098586
0,95;2,192899
1;2,287456
1,05;2,382334
1,1;2,477239
1,15;2,572217
1,2;2,666896
1,25;2,761627
1,3;2,855858
1,35;2,949927
1,4;3,04327
1,45;3,136438
1,5;3,228919
1,55;3,320767
1,6;3,412285
1,65;3,503212
1,7;3,593457
1,75;3,682907
1,8;3,771954
1,85;3,860396
1,9;3,948094
1,95;4,035333
2;4,121773
2,05;4,207314
2,1;4,292582
2,15;4,37702
2,2;4,460628
2,25;4,543513
2,3;4,625607
2,35;4,706456
2,4;4,786482
2,45;4,865551
2,5;4,943093
2,55;5,019545
2,6;5,094802
2,65;5,168572
2,7;5,240826
2,75;5,31231
2,8;5,381959
2,85;5,450658
2,9;5,51791
2,95;5,583874
3;5,648569
3,05;5,711992
3,1;5,774182
3,15;5,835341
3,2;5,895546
3,25;5,954396
3,3;6,012653
3,35;6,070204
3,4;6,127476
3,45;6,183689
3,5;6,239467
3,55;6,294911
3,6;6,349682
3,65;6,404048
3,7;6,457531
3,75;6,51081
3,8;6,563518
3,85;6,615718
3,9;6,667255
3,95;6,718272
4;6,768983
4,05;6,818882
4,1;6,867995
4,15;6,916667
4,2;6,964597
4,25;7,011838
4,3;7,058316
4,35;7,104283
4,4;7,149334
4,45;7,193728
4,5;7,237374
4,55;7,280542
4,6;7,322851
4,65;7,364503
4,7;7,405245
4,75;7,44536
4,8;7,484447
4,85;7,522909
4,9;7,560674
4,95;7,598004
5;7,634531
