Tensao [V];Corrente [A]
-5;-0,001439744
-4,95;-0,001420797
-4,9;-0,001415396
-4,85;-0,001410859
-4,8;-0,001411871
-4,75;-0,001409951
-4,7;-0,001408793
-4,65;-0,001407371
-4,6;-0,001405748
-4,55;-0,001404137
-4,5;-0,001402762
-4,45;-0,001400982
-4,4;-0,001399488
-4,35;-0,001397657
-4,3;-0,001395459
-4,25;-0,001392177
-4,2;-0,001390811
-4,15;-0,001391924
-4,1;-0,001392249
-4,05;-0,001391149
-4;-0,00138946
-3,95;-0,001388
-3,9;-0,001385652
-3,85;-0,00138337
-3,8;-0,001382338
-3,75;-0,001380662
-3,7;-0,001379421
-3,65;-0,001378019
-3,6;-0,00137734
-3,55;-0,001375711
-3,5;-0,001375173
-3,45;-0,00137347
-3,4;-0,001372634
-3,35;-0,00137145
-3,3;-0,001369908
-3,25;-0,001368087
-3,2;-0,001366154
-3,15;-0,001365463
-3,1;-0,001364233
-3,05;-0,001361689
-3;-0,001359353
-2,95;-0,001359113
-2,9;-0,001359549
-2,85;-0,00135764
-2,8;-0,001355889
-2,75;-0,001352649
-2,7;-0,001349687
-2,65;-0,001346762
-2,6;-0,001343485
-2,55;-0,001340382
-2,5;-0,001337048
-2,45;-0,001331866
-2,4;-0,001324055
-2,35;-0,0013155
-2,3;-0,001308381
-2,25;-0,001300094
-2,2;-0,001289232
-2,15;-0,001277505
-2,1;-0,001264716
-2,05;-0,001250114
-2;-0,001232478
-1,95;-0,00121436
-1,9;-0,001195197
-1,85;-0,001173216
-1,8;-0,001146457
-1,75;-0,001114479
-1,7;-0,001077217
-1,65;-0,001031109
-1,6;-0,0009676953
-1,55;-0,0008830259
-1,5;-0,0007718121
-1,45;-0,0006253162
-1,4;-0,000435053
-1,35;-0,0001949525
-1,3;0,000102069
-1,25;0,000469221
-1,2;0,0009265672
-1,15;0,001505345
-1,1;0,002588062
-1,05;0,003303364
-1;0,004691608
-0,95;0,00672873
-0,9;0,009679753
-0,85;0,01394266
-0,8;0,02002607
-0,75;0,03307724
-0,7;0,04614813
-0,65;0,06317529
-0,6;0,08548108
-0,55;0,1143878
-0,5;0,1502395
-0,45;0,1924087
-0,4;0,2386093
-0,35;0,2876677
-0,3;0,3390992
-0,25;0,3924601
-0,2;0,4475099
-0,15;0,5041019
-0,1;0,5621645
-0,05;0,6216539
0;0,6828999
0,05;0,7449707
0,1;0,8088993
0,15;0,8744658
0,2;0,9418105
0,25;1,011135
0,3;1,082535
0,35;1,156052
0,4;1,231725
0,45;1,309584
0,5;1,389663
0,55;1,471981
0,6;1,556467
0,65;1,642935
0,7;1,731231
0,75;1,821164
0,8;1,91251
0,85;2,005051
0,9;2,098519
0,95;2,192828
1;2,287408
1,05;2,382262
1,1;2,477117
1,15;2,572085
1,2;2,666674
1,25;2,76143
1,3;2,85565
1,35;2,949479
1,4;3,042997
1,45;3,136344
1,5;3,22871
1,55;3,320709
1,6;3,411855
1,65;3,5025
1,7;3,593011
1,75;3,682698
1,8;3,771676
1,85;3,859723
1,9;3,947924
1,95;4,034815
2;4,121155
2,05;4,206884
2,1;4,292076
2,15;4,376509
2,2;4,460011
2,25;4,543083
2,3;4,624951
2,35;4,70596
2,4;4,785756
2,45;4,864534
2,5;4,942332
2,55;5,018574
2,6;5,093821
2,65;5,16785
2,7;5,240394
2,75;5,311557
2,8;5,381266
2,85;5,44998
2,9;5,517399
2,95;5,583302
3;5,647752
3,05;5,711351
3,1;5,773391
3,15;5,834493
3,2;5,894815
3,25;5,953994
3,3;6,012091
3,35;6,069568
3,4;6,126684
3,45;6,183026
3,5;6,238803
3,55;6,294172
3,6;6,34874
3,65;6,402961
3,7;6,45664
3,75;6,509827
3,8;6,561294
3,85;6,615292
3,9;6,666573
3,95;6,717572
4;6,767998
4,05;6,817971
4,1;6,867432
4,15;6,915965
4,2;6,963629
4,25;7,010911
4,3;7,057464
4,35;7,103059
4,4;7,1484
4,45;7,193186
4,5;7,23625
4,55;7,279402
4,6;7,32199
4,65;7,363431
4,7;7,40426
4,75;7,444708
4,8;7,483691
4,85;7,522142
4,9;7,560067
4,95;7,597025
5;7,633408
