Tensao [V];Corrente [A]
-5;-0,0003220259
-4,95;-0,0003048211
-4,9;-0,0002984769
-4,85;-0,000294731
-4,8;-0,0002911863
-4,75;-0,0002888429
-4,7;-0,0002883256
-4,65;-0,0002864577
-4,6;-0,0002840483
-4,55;-0,0002819363
-4,5;-0,000280116
-4,45;-0,0002776697
-4,4;-0,0002781745
-4,35;-0,0002780336
-4,3;-0,0002773362
-4,25;-0,0002761048
-4,2;-0,0002739436
-4,15;-0,0002724519
-4,1;-0,0002715598
-4,05;-0,0002706156
-4;-0,0002685285
-3,95;-0,0002662829
-3,9;-0,0002652608
-3,85;-0,0002643255
-3,8;-0,0002635289
-3,75;-0,0002641759
-3,7;-0,000263904
-3,65;-0,000263415
-3,6;-0,0002616413
-3,55;-0,0002605162
-3,5;-0,0002598626
-3,45;-0,00025918
-3,4;-0,0002583062
-3,35;-0,0002561734
-3,3;-0,0002538471
-3,25;-0,0002522489
-3,2;-0,0002507744
-3,15;-0,0002507644
-3,1;-0,0002510291
-3,05;-0,0002504129
-3;-0,0002498295
-2,95;-0,000247709
-2,9;-0,000246553
-2,85;-0,0002463973
-2,8;-0,0002452084
-2,75;-0,0002438064
-2,7;-0,0002423356
-2,65;-0,0002411074
-2,6;-0,0002379647
-2,55;-0,0002355182
-2,5;-0,0002348563
-2,45;-0,0002332715
-2,4;-0,0002309917
-2,35;-0,0002278614
-2,3;-0,0002247542
-2,25;-0,0002213381
-2,2;-0,0002174418
-2,15;-0,0002134155
-2,1;-0,0002086046
-2,05;-0,000203963
-2;-0,0001977464
-1,95;-0,0001926547
-1,9;-0,0001880878
-1,85;-0,0001842122
-1,8;-0,0001787174
-1,75;-0,0001722372
-1,7;-0,000165903
-1,65;-0,0001599571
-1,6;-0,0001546905
-1,55;-0,0001471388
-1,5;-0,0001394893
-1,45;-0,000130961
-1,4;-0,0001219462
-1,35;-0,000105897
-1,3;-8,674565E-05
-1,25;-6,669585E-05
-1,2;-3,761769E-05
-1,15;2,628994E-06
-1,1;5,644023E-05
-1,05;0,0001252996
-1;0,0002160109
-0,95;0,0003399293
-0,9;0,0005146766
-0,85;0,000772777
-0,8;0,001172045
-0,75;0,001808864
-0,7;0,003292278
-0,65;0,004486198
-0,6;0,006858124
-0,55;0,01030362
-0,5;0,01503581
-0,45;0,02470192
-0,4;0,03392087
-0,35;0,04522073
-0,3;0,05859258
-0,25;0,07401941
-0,2;0,09121865
-0,15;0,1101208
-0,1;0,1306631
-0,05;0,1525639
0;0,1757654
0,05;0,1997637
0,1;0,2246467
0,15;0,2501585
0,2;0,2761589
0,25;0,3027189
0,3;0,3298593
0,35;0,3575853
0,4;0,3858826
0,45;0,4147731
0,5;0,4442453
0,55;0,4743
0,6;0,5049689
0,65;0,536182
0,7;0,5679383
0,75;0,6002234
0,8;0,632963
0,85;0,6660321
0,9;0,6992621
0,95;0,7324871
1;0,7655391
1,05;0,7982946
1,1;0,8305607
1,15;0,8622622
1,2;0,8933028
1,25;0,9235764
1,3;0,9529916
1,35;0,981605
1,4;1,009358
1,45;1,036219
1,5;1,062112
1,55;1,087175
1,6;1,111324
1,65;1,134694
1,7;1,157325
1,75;1,179298
1,8;1,200589
1,85;1,221295
1,9;1,241367
1,95;1,260938
2;1,279997
2,05;1,298538
2,1;1,31656
2,15;1,334044
2,2;1,351078
2,25;1,367544
2,3;1,383607
2,35;1,399165
2,4;1,414271
2,45;1,428898
2,5;1,443123
2,55;1,456865
2,6;1,470268
2,65;1,483194
2,7;1,495762
2,75;1,507877
2,8;1,519538
2,85;1,530805
2,9;1,541658
2,95;1,552121
3;1,562185
3,05;1,571866
3,1;1,581243
3,15;1,590318
3,2;1,599144
3,25;1,607739
3,3;1,616153
3,35;1,624423
3,4;1,632504
3,45;1,640498
3,5;1,648441
3,55;1,656265
3,6;1,664024
3,65;1,671708
3,7;1,679382
3,75;1,687007
3,8;1,69461
3,85;1,702157
3,9;1,709659
3,95;1,71714
4;1,724542
4,05;1,731913
4,1;1,739251
4,15;1,746576
4,2;1,753827
4,25;1,761098
4,3;1,768248
4,35;1,775363
4,4;1,782447
4,45;1,789385
4,5;1,796314
4,55;1,803139
4,6;1,809907
4,65;1,816606
4,7;1,823208
4,75;1,829756
4,8;1,836101
4,85;1,842428
4,9;1,848658
4,95;1,854736
5;1,860795
