Tensao [V];Corrente [A]
-5;-0,0003203384
-4,95;-0,000302185
-4,9;-0,0002947301
-4,85;-0,0002897354
-4,8;-0,0002879055
-4,75;-0,0002864358
-4,7;-0,000285291
-4,65;-0,0002835959
-4,6;-0,000282076
-4,55;-0,0002798613
-4,5;-0,0002785352
-4,45;-0,0002775803
-4,4;-0,0002776442
-4,35;-0,000275574
-4,3;-0,0002743299
-4,25;-0,0002716724
-4,2;-0,0002694945
-4,15;-0,0002696782
-4,1;-0,0002704259
-4,05;-0,0002698731
-4;-0,0002694051
-3,95;-0,0002686146
-3,9;-0,0002661213
-3,85;-0,0002657584
-3,8;-0,0002647718
-3,75;-0,0002626797
-3,7;-0,0002612273
-3,65;-0,0002608643
-3,6;-0,0002600358
-3,55;-0,0002588971
-3,5;-0,000258309
-3,45;-0,0002566333
-3,4;-0,0002563919
-3,35;-0,0002552495
-3,3;-0,0002536316
-3,25;-0,0002518875
-3,2;-0,0002522074
-3,15;-0,0002510197
-3,1;-0,0002495414
-3,05;-0,0002487337
-3;-0,0002482032
-2,95;-0,0002451855
-2,9;-0,0002447774
-2,85;-0,0002447419
-2,8;-0,0002441437
-2,75;-0,0002439266
-2,7;-0,0002422744
-2,65;-0,0002410145
-2,6;-0,0002403085
-2,55;-0,0002387714
-2,5;-0,0002373474
-2,45;-0,0002339925
-2,4;-0,0002323513
-2,35;-0,0002287674
-2,3;-0,000224882
-2,25;-0,0002230765
-2,2;-0,0002204045
-2,15;-0,0002170754
-2,1;-0,0002132256
-2,05;-0,0002081598
-2;-0,0002043493
-1,95;-0,0001998191
-1,9;-0,0001949617
-1,85;-0,0001888687
-1,8;-0,0001840088
-1,75;-0,0001777825
-1,7;-0,0001695041
-1,65;-0,000162378
-1,6;-0,0001580342
-1,55;-0,0001532699
-1,5;-0,0001454156
-1,45;-0,000136592
-1,4;-0,00012636
-1,35;-0,000112935
-1,3;-9,491004E-05
-1,25;-7,293834E-05
-1,2;-4,302422E-05
-1,15;-2,666028E-06
-1,1;5,127635E-05
-1,05;0,0001227378
-1;0,0002134738
-0,95;0,0003348638
-0,9;0,0005089055
-0,85;0,0007679701
-0,8;0,001168245
-0,75;0,001804235
-0,7;0,00326042
-0,65;0,004486335
-0,6;0,00686407
-0,55;0,01031521
-0,5;0,01504995
-0,45;0,02472114
-0,4;0,03394383
-0,35;0,04524669
-0,3;0,05864137
-0,25;0,07406854
-0,2;0,0912644
-0,15;0,1101895
-0,1;0,1307451
-0,05;0,1526517
0;0,1758606
0,05;0,1998548
0,1;0,224769
0,15;0,2502983
0,2;0,2763009
0,25;0,3029028
0,3;0,3301028
0,35;0,3578836
0,4;0,3862483
0,45;0,4151909
0,5;0,4447297
0,55;0,474847
0,6;0,5055587
0,65;0,5368296
0,7;0,5686629
0,75;0,6009988
0,8;0,6337658
0,85;0,6669075
0,9;0,7001792
0,95;0,7334686
1;0,766576
1,05;0,7993616
1,1;0,8316978
1,15;0,8634468
1,2;0,8945436
1,25;0,9248214
1,3;0,9543027
1,35;0,982963
1,4;1,010732
1,45;1,037605
1,5;1,063561
1,55;1,088645
1,6;1,112808
1,65;1,136214
1,7;1,158887
1,75;1,180857
1,8;1,202166
1,85;1,222828
1,9;1,242974
1,95;1,262552
2;1,28159
2,05;1,30015
2,1;1,318181
2,15;1,335694
2,2;1,352711
2,25;1,369238
2,3;1,385253
2,35;1,400836
2,4;1,415936
2,45;1,43055
2,5;1,444755
2,55;1,458557
2,6;1,471943
2,65;1,484899
2,7;1,497413
2,75;1,509551
2,8;1,521263
2,85;1,532505
2,9;1,543333
2,95;1,553789
3;1,563843
3,05;1,573474
3,1;1,582833
3,15;1,591964
3,2;1,600765
3,25;1,609346
3,3;1,617744
3,35;1,625946
3,4;1,634029
3,45;1,642065
3,5;1,649949
3,55;1,657781
3,6;1,665542
3,65;1,673227
3,7;1,680861
3,75;1,688489
3,8;1,696126
3,85;1,703673
3,9;1,711177
3,95;1,71863
4;1,726015
4,05;1,733419
4,1;1,740775
4,15;1,748045
4,2;1,755297
4,25;1,762452
4,3;1,769517
4,35;1,776617
4,4;1,783652
4,45;1,790609
4,5;1,797557
4,55;1,804362
4,6;1,811128
4,65;1,817848
4,7;1,824436
4,75;1,830937
4,8;1,837344
4,85;1,843675
4,9;1,849878
4,95;1,856004
5;1,86203
