Tensao [V];Corrente [A]
-5;-0,0001575778
-4,95;-0,0001419781
-4,9;-0,0001352795
-4,85;-0,0001301547
-4,8;-0,0001246587
-4,75;-0,000122201
-4,7;-0,0001206125
-4,65;-0,0001189872
-4,6;-0,0001175984
-4,55;-0,0001163077
-4,5;-0,0001152194
-4,45;-0,0001142853
-4,4;-0,0001125901
-4,35;-0,00011222
-4,3;-0,0001110494
-4,25;-0,0001106069
-4,2;-0,0001096864
-4,15;-0,0001080256
-4,1;-0,0001070842
-4,05;-0,0001057837
-4;-0,0001041658
-3,95;-0,0001029462
-3,9;-0,0001014433
-3,85;-0,0001003769
-3,8;-9,85237E-05
-3,75;-9,76081E-05
-3,7;-9,722809E-05
-3,65;-9,64339E-05
-3,6;-9,560158E-05
-3,55;-9,374708E-05
-3,5;-9,278119E-05
-3,45;-9,164624E-05
-3,4;-9,050628E-05
-3,35;-8,946559E-05
-3,3;-8,851695E-05
-3,25;-8,831347E-05
-3,2;-8,665996E-05
-3,15;-8,582648E-05
-3,1;-8,406269E-05
-3,05;-8,221914E-05
-3;-8,166887E-05
-2,95;-8,08697E-05
-2,9;-7,98965E-05
-2,85;-7,817427E-05
-2,8;-7,704784E-05
-2,75;-7,525337E-05
-2,7;-7,372612E-05
-2,65;-7,202849E-05
-2,6;-7,106882E-05
-2,55;-6,913091E-05
-2,5;-6,695037E-05
-2,45;-6,525886E-05
-2,4;-6,353421E-05
-2,35;-6,087687E-05
-2,3;-5,872574E-05
-2,25;-5,609781E-05
-2,2;-5,362183E-05
-2,15;-5,069849E-05
-2,1;-4,748342E-05
-2,05;-4,436641E-05
-2;-4,00629E-05
-1,95;-3,62509E-05
-1,9;-3,148405E-05
-1,85;-2,653092E-05
-1,8;-2,066705E-05
-1,75;-1,838599E-05
-1,7;-8,713816E-06
-1,65;-4,107763E-07
-1,6;9,064248E-06
-1,55;1,954808E-05
-1,5;3,175166E-05
-1,45;4,585513E-05
-1,4;6,327915E-05
-1,35;8,598371E-05
-1,3;0,0001159214
-1,25;0,0001535506
-1,2;0,0002046191
-1,15;0,0002700361
-1,1;0,0003529078
-1,05;0,0004561723
-1;0,0005842253
-0,95;0,0007398325
-0,9;0,0009237031
-0,85;0,001138622
-0,8;0,001388078
-0,75;0,001672062
-0,7;0,00199102
-0,65;0,00242715
-0,6;0,00275909
-0,55;0,003208192
-0,5;0,003725933
-0,45;0,004312248
-0,4;0,004971051
-0,35;0,005702423
-0,3;0,00650362
-0,25;0,007374727
-0,2;0,008318709
-0,15;0,009339305
-0,1;0,01044567
-0,05;0,01164167
0;0,01320742
0,05;0,01430288
0,1;0,01567592
0,15;0,01710786
0,2;0,01855897
0,25;0,02001431
0,3;0,0222141
0,35;0,02367313
0,4;0,02514957
0,45;0,02663405
0,5;0,02813454
0,55;0,02965002
0,6;0,03117999
0,65;0,03272037
0,7;0,03427409
0,75;0,03582877
0,8;0,03738057
0,85;0,0389346
0,9;0,04047439
0,95;0,04200444
1;0,04351383
1,05;0,04501457
1,1;0,04647374
1,15;0,04790944
1,2;0,04931361
1,25;0,05069042
1,3;0,05203254
1,35;0,05333555
1,4;0,054614
1,45;0,0558571
1,5;0,05707356
1,55;0,05827135
1,6;0,05943493
1,65;0,06058766
1,7;0,06171132
1,75;0,0628165
1,8;0,06390516
1,85;0,06497743
1,9;0,06605824
1,95;0,06709919
2;0,06812998
2,05;0,06915484
2,1;0,07016253
2,15;0,07115597
2,2;0,07214238
2,25;0,07311525
2,3;0,07407409
2,35;0,07501876
2,4;0,07595246
2,45;0,0768713
2,5;0,07777449
2,55;0,0786611
2,6;0,0795312
2,65;0,08039046
2,7;0,08123135
2,75;0,08205546
2,8;0,08286297
2,85;0,08364754
2,9;0,08442651
2,95;0,08521331
3;0,08594203
3,05;0,08667261
3,1;0,08739034
3,15;0,08809179
3,2;0,08878828
3,25;0,08946765
3,3;0,09013942
3,35;0,0908041
3,4;0,09146029
3,45;0,09212872
3,5;0,09280619
3,55;0,09346386
3,6;0,09411955
3,65;0,09474186
3,7;0,09537207
3,75;0,09599304
3,8;0,09661652
3,85;0,09723662
3,9;0,0978533
3,95;0,09846554
4;0,09907042
4,05;0,0996715
4,1;0,1002665
4,15;0,1008471
4,2;0,101427
4,25;0,1019998
4,3;0,1025684
4,35;0,1031286
4,4;0,1036788
4,45;0,1042233
4,5;0,104761
4,55;0,1052938
4,6;0,105814
4,65;0,1063284
4,7;0,1068393
4,75;0,1073385
4,8;0,1078242
4,85;0,1083154
4,9;0,1087851
4,95;0,1092563
5;0,109718
