Tensao [V];Corrente [A]
-5;-0,000160639
-4,95;-0,0001443184
-4,9;-0,0001372325
-4,85;-0,0001330026
-4,8;-0,0001297568
-4,75;-0,0001274978
-4,7;-0,0001257425
-4,65;-0,0001235069
-4,6;-0,0001218436
-4,55;-0,0001206864
-4,5;-0,0001192192
-4,45;-0,0001180928
-4,4;-0,0001159907
-4,35;-0,0001156597
-4,3;-0,0001140736
-4,25;-0,0001113317
-4,2;-0,0001098645
-4,15;-0,0001090249
-4,1;-0,000108108
-4,05;-0,0001066298
-4;-0,0001042924
-3,95;-0,0001038314
-3,9;-0,0001045374
-3,85;-0,0001044652
-3,8;-0,000100294
-3,75;-9,268841E-05
-3,7;-8,956396E-05
-3,65;-9,079705E-05
-3,6;-8,948556E-05
-3,55;-9,196517E-05
-3,5;-9,044769E-05
-3,45;-8,641141E-05
-3,4;-7,845522E-05
-3,35;-7,203975E-05
-3,3;-7,027472E-05
-3,25;-6,706087E-05
-3,2;-7,66154E-05
-3,15;-8,031221E-05
-3,1;-8,059043E-05
-3,05;-7,987344E-05
-3;-7,972755E-05
-2,95;-8,314244E-05
-2,9;-8,770941E-05
-2,85;-8,474928E-05
-2,8;-8,276484E-05
-2,75;-8,068968E-05
-2,7;-7,937945E-05
-2,65;-7,800541E-05
-2,6;-7,726875E-05
-2,55;-7,391146E-05
-2,5;-7,170759E-05
-2,45;-6,864205E-05
-2,4;-6,607908E-05
-2,35;-6,339348E-05
-2,3;-6,125583E-05
-2,25;-5,994553E-05
-2,2;-5,833611E-05
-2,15;-5,596435E-05
-2,1;-5,431087E-05
-2,05;-4,902183E-05
-2;-4,48544E-05
-1,95;-3,971E-05
-1,9;-3,442101E-05
-1,85;-2,874466E-05
-1,8;-2,307079E-05
-1,75;-1,580712E-05
-1,7;-9,304646E-06
-1,65;-2,884293E-06
-1,6;6,99276E-06
-1,55;1,793016E-05
-1,5;2,978807E-05
-1,45;4,427281E-05
-1,4;6,123231E-05
-1,35;8,243907E-05
-1,3;0,0001123929
-1,25;0,0001516671
-1,2;0,0002012256
-1,15;0,000264955
-1,1;0,0003491876
-1,05;0,0004528286
-1;0,0005816389
-0,95;0,0007361357
-0,9;0,0009223888
-0,85;0,001138598
-0,8;0,001387522
-0,75;0,001671958
-0,7;0,001992473
-0,65;0,002454027
-0,6;0,00276452
-0,55;0,003209339
-0,5;0,003729442
-0,45;0,00431808
-0,4;0,004978531
-0,35;0,00571131
-0,3;0,006513734
-0,25;0,007386732
-0,2;0,008332647
-0,15;0,009356534
-0,1;0,01046527
-0,05;0,01166295
0;0,01322673
0,05;0,01432872
0,1;0,01570595
0,15;0,01714252
0,2;0,0185953
0,25;0,02005452
0,3;0,02225545
0,35;0,02372035
0,4;0,02519757
0,45;0,02668853
0,5;0,02819172
0,55;0,0297157
0,6;0,03124494
0,65;0,03279349
0,7;0,03435043
0,75;0,03590903
0,8;0,03746826
0,85;0,03901965
0,9;0,04056786
0,95;0,04210074
1;0,04361392
1,05;0,0451101
1,1;0,04658177
1,15;0,04802108
1,2;0,04943119
1,25;0,05080775
1,3;0,05215236
1,35;0,05345824
1,4;0,0547416
1,45;0,05598846
1,5;0,05721305
1,55;0,05840949
1,6;0,05958148
1,65;0,06072472
1,7;0,06185456
1,75;0,06296233
1,8;0,0640517
1,85;0,06512559
1,9;0,06618536
1,95;0,06722919
2;0,06826576
2,05;0,06928558
2,1;0,07029227
2,15;0,07128724
2,2;0,07227553
2,25;0,07324648
2,3;0,07420866
2,35;0,0751587
2,4;0,07609352
2,45;0,07700944
2,5;0,07791069
2,55;0,0788021
2,6;0,07967959
2,65;0,08053362
2,7;0,0813797
2,75;0,0822061
2,8;0,08301293
2,85;0,08380586
2,9;0,08457899
2,95;0,0853402
3;0,08609092
3,05;0,08682382
3,1;0,08753891
3,15;0,08825383
3,2;0,08894855
3,25;0,08963761
3,3;0,09031214
3,35;0,09098542
3,4;0,09164595
3,45;0,09230639
3,5;0,09295832
3,55;0,09360448
3,6;0,09424881
3,65;0,09488504
3,7;0,09551645
3,75;0,09615214
3,8;0,09677771
3,85;0,09739822
3,9;0,09801758
3,95;0,09862663
4;0,099234
4,05;0,09983638
4,1;0,1004337
4,15;0,1010204
4,2;0,101603
4,25;0,1021778
4,3;0,1027429
4,35;0,1033064
4,4;0,1038608
4,45;0,1044033
4,5;0,1049388
4,55;0,10547
4,6;0,1059895
4,65;0,1065055
4,7;0,1070133
4,75;0,1075097
4,8;0,1080038
4,85;0,1084912
4,9;0,1089606
4,95;0,109432
5;0,1098911
