Tensao [V];Corrente [A]
-5;-0.0001584518
-4.95;-0.0001428411
-4.9;-0.0001350773
-4.85;-0.0001310078
-4.8;-0.0001295996
-4.75;-0.0001285196
-4.7;-0.0001246244
-4.65;-0.0001212732
-4.6;-0.0001191478
-4.55;-0.0001170935
-4.5;-0.0001157157
-4.45;-0.0001154082
-4.4;-0.0001276569
-4.35;-0.000116135
-4.3;-0.0001097968
-4.25;-9.797589E-05
-4.2;-8.843731E-05
-4.15;-9.50047E-05
-4.1;-0.0001076199
-4.05;-0.0001038446
-4;-0.0001013159
-3.95;-9.99186E-05
-3.9;-9.70443E-05
-3.85;-9.11842E-05
-3.8;-8.931243E-05
-3.75;-9.310609E-05
-3.7;-9.462105E-05
-3.65;-9.787416E-05
-3.6;-0.0001050521
-3.55;-0.0001011873
-3.5;-5.117778E-05
-3.45;-3.429345E-05
-3.4;-2.589847E-05
-3.35;-5.151485E-05
-3.3;-6.515711E-05
-3.25;-7.127104E-05
-3.2;-7.494824E-05
-3.15;-7.721819E-05
-3.1;-8.004351E-05
-3.05;-8.399776E-05
-3;-8.464251E-05
-2.95;-8.150342E-05
-2.9;-7.725751E-05
-2.85;-6.839065E-05
-2.8;-7.044004E-05
-2.75;-7.229331E-05
-2.7;-7.328979E-05
-2.65;-7.191939E-05
-2.6;-6.991418E-05
-2.55;-6.750563E-05
-2.5;-6.623584E-05
-2.45;-6.402214E-05
-2.4;-6.283562E-05
-2.35;-6.029597E-05
-2.3;-5.822934E-05
-2.25;-5.560145E-05
-2.2;-5.315854E-05
-2.15;-5.024011E-05
-2.1;-4.688406E-05
-2.05;-4.463119E-05
-2;-4.093198E-05
-1.95;-3.790442E-05
-1.9;-3.217416E-05
-1.85;-2.632379E-05
-1.8;-2.077372E-05
-1.75;-1.489026E-05
-1.7;-8.58513E-06
-1.65;4.641891E-08
-1.6;8.849759E-06
-1.55;1.838608E-05
-1.5;2.99829E-05
-1.45;4.482671E-05
-1.4;6.276922E-05
-1.35;8.466605E-05
-1.3;0.0001145855
-1.25;0.0001530654
-1.2;0.0002028958
-1.15;0.0002681144
-1.1;0.0003514566
-1.05;0.0004553586
-1;0.0005832805
-0.95;0.0007380285
-0.9;0.0009223456
-0.85;0.001138827
-0.8;0.001388137
-0.75;0.00167048
-0.7;0.001989961
-0.65;0.002449057
-0.6;0.002761921
-0.55;0.003209609
-0.5;0.00372618
-0.45;0.004312586
-0.4;0.004972528
-0.35;0.005705171
-0.3;0.006508067
-0.25;0.00737896
-0.2;0.008322003
-0.15;0.009345047
-0.1;0.0104549
-0.05;0.01165042
0;0.01321753
0.05;0.0143128
0.1;0.01568672
0.15;0.01712182
0.2;0.01857312
0.25;0.02003071
0.3;0.02223382
0.35;0.02369634
0.4;0.02516827
0.45;0.02665376
0.5;0.02816392
0.55;0.02968537
0.6;0.03121263
0.65;0.03275429
0.7;0.03430697
0.75;0.03586954
0.8;0.03742287
0.85;0.03896515
0.9;0.04051783
0.95;0.04204782
1;0.04356552
1.05;0.04505048
1.1;0.04652056
1.15;0.04796667
1.2;0.04936977
1.25;0.05073757
1.3;0.05208162
1.35;0.05340083
1.4;0.05467081
1.45;0.05591465
1.5;0.0571339
1.55;0.05833435
1.6;0.05950397
1.65;0.06064583
1.7;0.06176702
1.75;0.06288159
1.8;0.0639748
1.85;0.06503783
1.9;0.06609178
1.95;0.06714478
2;0.06817839
2.05;0.06919125
2.1;0.07019358
2.15;0.07119537
2.2;0.0721859
2.25;0.07315088
2.3;0.07410419
2.35;0.07505719
2.4;0.07600258
2.45;0.07690577
2.5;0.07780228
2.55;0.0786964
2.6;0.07957139
2.65;0.0804261
2.7;0.08125808
2.75;0.08208578
2.8;0.08290186
2.85;0.0836921
2.9;0.08445974
2.95;0.08521788
3;0.08597201
3.05;0.08670085
3.1;0.08741182
3.15;0.08811687
3.2;0.08882371
3.25;0.08951118
3.3;0.0901809
3.35;0.09084586
3.4;0.0915151
3.45;0.09217857
3.5;0.09282004
3.55;0.09346311
3.6;0.09411487
3.65;0.09475389
3.7;0.09538432
3.75;0.09600579
3.8;0.09663744
3.85;0.09726649
3.9;0.09788329
3.95;0.09848232
4;0.09909625
4.05;0.09970488
4.1;0.1002968
4.15;0.1008737
4.2;0.1014607
4.25;0.1020414
4.3;0.1026137
4.35;0.1031612
4.4;0.1037147
4.45;0.1042674
4.5;0.104808
4.55;0.1053352
4.6;0.10585
4.65;0.1063782
4.7;0.1068854
4.75;0.107374
4.8;0.1078667
4.85;0.1083598
4.9;0.1088391
4.95;0.1093016
5;0.1097616
