Tensao [V];Corrente [A]
-5;-0,001291101
-4,95;-0,001276736
-4,9;-0,001270247
-4,85;-0,001266869
-4,8;-0,001264796
-4,75;-0,001262398
-4,7;-0,001261033
-4,65;-0,001258169
-4,6;-0,001256206
-4,55;-0,001255223
-4,5;-0,001252708
-4,45;-0,001252674
-4,4;-0,001249808
-4,35;-0,001246004
-4,3;-0,001245233
-4,25;-0,00124705
-4,2;-0,00124713
-4,15;-0,001244138
-4,1;-0,001243389
-4,05;-0,001241612
-4;-0,001240807
-3,95;-0,001239808
-3,9;-0,001238292
-3,85;-0,001235951
-3,8;-0,001235335
-3,75;-0,001233227
-3,7;-0,001231235
-3,65;-0,001231011
-3,6;-0,001230894
-3,55;-0,001230279
-3,5;-0,001227848
-3,45;-0,001228174
-3,4;-0,00122591
-3,35;-0,00122504
-3,3;-0,001224108
-3,25;-0,0012222
-3,2;-0,001220719
-3,15;-0,001218113
-3,1;-0,00121496
-3,05;-0,001214169
-3;-0,001213522
-2,95;-0,001211375
-2,9;-0,001210713
-2,85;-0,001210305
-2,8;-0,001208265
-2,75;-0,001205706
-2,7;-0,001204488
-2,65;-0,001199119
-2,6;-0,001195872
-2,55;-0,001193985
-2,5;-0,001187458
-2,45;-0,001181319
-2,4;-0,001178194
-2,35;-0,001138008
-2,3;-0,001142642
-2,25;-0,00114253
-2,2;-0,001134829
-2,15;-0,001126544
-2,1;-0,001116216
-2,05;-0,001104765
-2;-0,00109119
-1,95;-0,001074303
-1,9;-0,001058397
-1,85;-0,001041949
-1,8;-0,001005732
-1,75;-0,0009641262
-1,7;-0,0009348019
-1,65;-0,0008851361
-1,6;-0,0008227549
-1,55;-0,0007619424
-1,5;-0,0006632742
-1,45;-0,0005355048
-1,4;-0,0003723662
-1,35;-0,0001701994
-1,3;0,0001119372
-1,25;0,0004414037
-1,2;0,0008410296
-1,15;0,001346766
-1,1;0,002005303
-1,05;0,003287764
-1;0,004195248
-0,95;0,005960559
-0,9;0,008573723
-0,85;0,01235751
-0,8;0,01777989
-0,75;0,02946035
-0,7;0,04115186
-0,65;0,05641968
-0,6;0,07638292
-0,55;0,1024174
-0,5;0,1348584
-0,45;0,1733381
-0,4;0,2159119
-0,35;0,2611972
-0,3;0,3087699
-0,25;0,3582431
-0,2;0,4093304
-0,15;0,4619451
-0,1;0,5159704
-0,05;0,5713437
0;0,6283776
0,05;0,686245
0,1;0,7457573
0,15;0,806844
0,2;0,8695598
0,25;0,9341009
0,3;1,000581
0,35;1,069032
0,4;1,139493
0,45;1,211975
0,5;1,286538
0,55;1,363124
0,6;1,441728
0,65;1,522151
0,7;1,604262
0,75;1,68789
0,8;1,77278
0,85;1,858794
0,9;1,945572
0,95;2,032927
1;2,120698
1,05;2,208786
1,1;2,296837
1,15;2,384801
1,2;2,472539
1,25;2,560066
1,3;2,647343
1,35;2,734397
1,4;2,820773
1,45;2,906715
1,5;2,991968
1,55;3,076788
1,6;3,160917
1,65;3,244203
1,7;3,326894
1,75;3,409027
1,8;3,490438
1,85;3,570747
1,9;3,650423
1,95;3,729423
2;3,807826
2,05;3,884987
2,1;3,961852
2,15;4,037755
2,2;4,112821
2,25;4,187141
2,3;4,260599
2,35;4,333423
2,4;4,404693
2,45;4,474928
2,5;4,544155
2,55;4,611801
2,6;4,678484
2,65;4,743699
2,7;4,807828
2,75;4,870763
2,8;4,932549
2,85;4,993109
2,9;5,052408
2,95;5,110636
3;5,167424
3,05;5,223204
3,1;5,277486
3,15;5,33092
3,2;5,383214
3,25;5,434572
3,3;5,485124
3,35;5,535084
3,4;5,584161
3,45;5,632676
3,5;5,680835
3,55;5,728251
3,6;5,775202
3,65;5,821784
3,7;5,867763
3,75;5,913203
3,8;5,958372
3,85;6,003194
3,9;6,047044
3,95;6,090931
4;6,133998
4,05;6,176695
4,1;6,218745
4,15;6,260252
4,2;6,301289
4,25;6,341676
4,3;6,381525
4,35;6,420788
4,4;6,45935
4,45;6,497439
4,5;6,534927
4,55;6,571689
4,6;6,608009
4,65;6,643728
4,7;6,678611
4,75;6,712851
4,8;6,746696
4,85;6,779534
4,9;6,812013
4,95;6,843977
5;6,875186
