Tensao [V];Corrente [A]
-5;-0,001292825
-4,95;-0,001276799
-4,9;-0,001269646
-4,85;-0,001266715
-4,8;-0,001265835
-4,75;-0,001263134
-4,7;-0,001257472
-4,65;-0,00125615
-4,6;-0,001258702
-4,55;-0,001257746
-4,5;-0,00125557
-4,45;-0,001253948
-4,4;-0,001253486
-4,35;-0,001250841
-4,3;-0,001248061
-4,25;-0,00124659
-4,2;-0,001246965
-4,15;-0,001245756
-4,1;-0,001241996
-4,05;-0,001239864
-4;-0,001240892
-3,95;-0,001241
-3,9;-0,001238163
-3,85;-0,001237086
-3,8;-0,001236607
-3,75;-0,001235703
-3,7;-0,001233073
-3,65;-0,001231418
-3,6;-0,001232203
-3,55;-0,001231029
-3,5;-0,001229662
-3,45;-0,001224309
-3,4;-0,001228913
-3,35;-0,001234024
-3,3;-0,001228538
-3,25;-0,001225826
-3,2;-0,001222685
-3,15;-0,001219366
-3,1;-0,001213317
-3,05;-0,001208506
-3;-0,001206683
-2,95;-0,001208063
-2,9;-0,001206135
-2,85;-0,001202551
-2,8;-0,001195857
-2,75;-0,001186844
-2,7;-0,001190473
-2,65;-0,001193393
-2,6;-0,001192912
-2,55;-0,001190223
-2,5;-0,001187227
-2,45;-0,001183069
-2,4;-0,001181145
-2,35;-0,00117451
-2,3;-0,001164835
-2,25;-0,001159706
-2,2;-0,001149532
-2,15;-0,001136482
-2,1;-0,001122496
-2,05;-0,001107888
-2;-0,001097576
-1,95;-0,001081486
-1,9;-0,001061408
-1,85;-0,001042122
-1,8;-0,001021934
-1,75;-0,0009952227
-1,7;-0,0009600348
-1,65;-0,0009168796
-1,6;-0,0008612567
-1,55;-0,0007850939
-1,5;-0,000682513
-1,45;-0,0005527847
-1,4;-0,0003882472
-1,35;-0,0001764993
-1,3;9,077322E-05
-1,25;0,0004182664
-1,2;0,0008210574
-1,15;0,001332037
-1,1;0,001993949
-1,05;0,003263998
-1;0,004184567
-0,95;0,005947605
-0,9;0,008553759
-0,85;0,01233532
-0,8;0,01774835
-0,75;0,02941459
-0,7;0,04111813
-0,65;0,05639533
-0,6;0,07632263
-0,55;0,1023363
-0,5;0,1347888
-0,45;0,1732591
-0,4;0,2158001
-0,35;0,2610962
-0,3;0,3086688
-0,25;0,358113
-0,2;0,4091921
-0,15;0,4618279
-0,1;0,5158371
-0,05;0,5712
0;0,628228
0,05;0,6860486
0,1;0,7456143
0,15;0,8066897
0,2;0,8693719
0,25;0,9338905
0,3;1,00038
0,35;1,068842
0,4;1,139309
0,45;1,211782
0,5;1,286402
0,55;1,363007
0,6;1,441591
0,65;1,522007
0,7;1,604117
0,75;1,687761
0,8;1,772657
0,85;1,858629
0,9;1,94544
0,95;2,032833
1;2,120549
1,05;2,20866
1,1;2,296636
1,15;2,3845
1,2;2,47244
1,25;2,559918
1,3;2,647029
1,35;2,734096
1,4;2,820498
1,45;2,906365
1,5;2,991706
1,55;3,076438
1,6;3,160506
1,65;3,244075
1,7;3,326744
1,75;3,408827
1,8;3,490011
1,85;3,570284
1,9;3,650093
1,95;3,729072
2;3,807246
2,05;3,884714
2,1;3,961654
2,15;4,037558
2,2;4,112445
2,25;4,187018
2,3;4,260659
2,35;4,33337
2,4;4,404728
2,45;4,475012
2,5;4,544214
2,55;4,612014
2,6;4,678442
2,65;4,743911
2,7;4,807981
2,75;4,870914
2,8;4,932923
2,85;4,993641
2,9;5,052827
2,95;5,111156
3;5,167957
3,05;5,223488
3,1;5,278031
3,15;5,331417
3,2;5,383647
3,25;5,435001
3,3;5,485757
3,35;5,535539
3,4;5,584619
3,45;5,632947
3,5;5,680733
3,55;5,728499
3,6;5,775614
3,65;5,822002
3,7;5,868124
3,75;5,9136
3,8;5,958557
3,85;6,003278
3,9;6,047471
3,95;6,091
4;6,13411
4,05;6,176832
4,1;6,218977
4,15;6,260525
4,2;6,301415
4,25;6,341747
4,3;6,381394
4,35;6,420661
4,4;6,459282
4,45;6,497326
4,5;6,535222
4,55;6,571854
4,6;6,607982
4,65;6,643816
4,7;6,678658
4,75;6,712863
4,8;6,746633
4,85;6,779414
4,9;6,812053
4,95;6,843649
5;6,875209
