Tensao [V];Corrente [A]
-5;-0,001292717
-4,95;-0,001277757
-4,9;-0,001272065
-4,85;-0,001266795
-4,8;-0,001262571
-4,75;-0,001263038
-4,7;-0,001261445
-4,65;-0,001258697
-4,6;-0,001258006
-4,55;-0,001257358
-4,5;-0,001255078
-4,45;-0,001251695
-4,4;-0,00125109
-4,35;-0,001251449
-4,3;-0,001250537
-4,25;-0,001247808
-4,2;-0,001246107
-4,15;-0,001246468
-4,1;-0,001244793
-4,05;-0,001242856
-4;-0,001240861
-3,95;-0,001241014
-3,9;-0,001240327
-3,85;-0,001234768
-3,8;-0,001232568
-3,75;-0,001234786
-3,7;-0,001235326
-3,65;-0,001232297
-3,6;-0,001230912
-3,55;-0,001231022
-3,5;-0,001229678
-3,45;-0,001227147
-3,4;-0,001224712
-3,35;-0,00122477
-3,3;-0,001223839
-3,25;-0,001220244
-3,2;-0,001217529
-3,15;-0,001217962
-3,1;-0,001219331
-3,05;-0,001216071
-3;-0,001214874
-2,95;-0,001213463
-2,9;-0,001210842
-2,85;-0,001209088
-2,8;-0,001206444
-2,75;-0,001207143
-2,7;-0,001204366
-2,65;-0,00120079
-2,6;-0,00119497
-2,55;-0,001191249
-2,5;-0,001189147
-2,45;-0,001183707
-2,4;-0,001178038
-2,35;-0,001171568
-2,3;-0,001163377
-2,25;-0,001152742
-2,2;-0,001140575
-2,15;-0,001130175
-2,1;-0,001119319
-2,05;-0,001102289
-2;-0,001085581
-1,95;-0,001069977
-1,9;-0,001053659
-1,85;-0,001033453
-1,8;-0,001009359
-1,75;-0,0009835616
-1,7;-0,0009509153
-1,65;-0,0009061411
-1,6;-0,0008478427
-1,55;-0,0007729672
-1,5;-0,0006739445
-1,45;-0,0005430791
-1,4;-0,0003736692
-1,35;-0,0001616393
-1,3;0,0001027911
-1,25;0,0004295383
-1,2;0,0008335785
-1,15;0,001342048
-1,1;0,002001993
-1,05;0,003221598
-1;0,004183801
-0,95;0,005954038
-0,9;0,008562371
-0,85;0,012343
-0,8;0,01775437
-0,75;0,02942888
-0,7;0,04111023
-0,65;0,0563662
-0,6;0,07632028
-0,55;0,1023481
-0,5;0,1347672
-0,45;0,173221
-0,4;0,2157981
-0,35;0,2610558
-0,3;0,308615
-0,25;0,358079
-0,2;0,4091724
-0,15;0,4617598
-0,1;0,5157856
-0,05;0,5711591
0;0,628185
0,05;0,6860137
0,1;0,7455401
0,15;0,8065853
0,2;0,8693038
0,25;0,9338166
0,3;1,000284
0,35;1,068753
0,4;1,139193
0,45;1,211671
0,5;1,286187
0,55;1,362756
0,6;1,44137
0,65;1,52182
0,7;1,603968
0,75;1,687608
0,8;1,772515
0,85;1,858531
0,9;1,945273
0,95;2,032617
1;2,120374
1,05;2,20835
1,1;2,296438
1,15;2,384502
1,2;2,472266
1,25;2,559918
1,3;2,647055
1,35;2,734023
1,4;2,820711
1,45;2,90644
1,5;2,991718
1,55;3,076324
1,6;3,160368
1,65;3,244037
1,7;3,326697
1,75;3,408552
1,8;3,489936
1,85;3,570461
1,9;3,650186
1,95;3,728922
2;3,80741
2,05;3,884674
2,1;3,96135
2,15;4,037305
2,2;4,112296
2,25;4,186606
2,3;4,259979
2,35;4,332457
2,4;4,403902
2,45;4,474278
2,5;4,543536
2,55;4,611476
2,6;4,677916
2,65;4,74345
2,7;4,807506
2,75;4,870537
2,8;4,932308
2,85;4,992943
2,9;5,052359
2,95;5,110434
3;5,167312
3,05;5,223029
3,1;5,277999
3,15;5,331116
3,2;5,382984
3,25;5,434637
3,3;5,485226
3,35;5,534872
3,4;5,583896
3,45;5,632658
3,5;5,680683
3,55;5,728411
3,6;5,775402
3,65;5,82182
3,7;5,867741
3,75;5,913394
3,8;5,95851
3,85;6,002974
3,9;6,047186
3,95;6,090795
4;6,134005
4,05;6,176496
4,1;6,218666
4,15;6,260278
4,2;6,301263
4,25;6,341509
4,3;6,381344
4,35;6,4207
4,4;6,459361
4,45;6,49759
4,5;6,534839
4,55;6,571768
4,6;6,607921
4,65;6,643577
4,7;6,678571
4,75;6,712829
4,8;6,746185
4,85;6,779408
4,9;6,811838
4,95;6,843549
5;6,874922
