Tensao [V];Corrente [A]
-5;-0,0004744854
-4,95;-0,0004565431
-4,9;-0,000449239
-4,85;-0,0004446636
-4,8;-0,0004410112
-4,75;-0,000438159
-4,7;-0,0004390525
-4,65;-0,0004379493
-4,6;-0,0004369074
-4,55;-0,0004351809
-4,5;-0,0004324347
-4,45;-0,00043149
-4,4;-0,0004298058
-4,35;-0,0004283449
-4,3;-0,0004269786
-4,25;-0,0004260334
-4,2;-0,0004240094
-4,15;-0,0004218269
-4,1;-0,0004205116
-4,05;-0,0004213365
-4;-0,0004207776
-3,95;-0,0004201008
-3,9;-0,0004190543
-3,85;-0,0004173408
-3,8;-0,0004170516
-3,75;-0,0004155965
-3,7;-0,0004143333
-3,65;-0,0004133587
-3,6;-0,000412073
-3,55;-0,0004095173
-3,5;-0,0004069382
-3,45;-0,0004071714
-3,4;-0,0004068218
-3,35;-0,0004062487
-3,3;-0,000405002
-3,25;-0,0004034172
-3,2;-0,0004025912
-3,15;-0,0004019427
-3,1;-0,0004012553
-3,05;-0,0003997781
-3;-0,0003991234
-2,95;-0,0003975632
-2,9;-0,0003941409
-2,85;-0,0003915993
-2,8;-0,0003932466
-2,75;-0,0003934257
-2,7;-0,0003926837
-2,65;-0,0003907572
-2,6;-0,0003888537
-2,55;-0,0003873251
-2,5;-0,0003840186
-2,45;-0,0003811909
-2,4;-0,0003785445
-2,35;-0,0003762305
-2,3;-0,0003719553
-2,25;-0,000366305
-2,2;-0,0003634687
-2,15;-0,000360853
-2,1;-0,0003561124
-2,05;-0,0003507424
-2;-0,0003454747
-1,95;-0,0003404689
-1,9;-0,0003342414
-1,85;-0,0003274805
-1,8;-0,0003197097
-1,75;-0,0003137971
-1,7;-0,0003062275
-1,65;-0,0002955663
-1,6;-0,0002855073
-1,55;-0,0002778937
-1,5;-0,0002679925
-1,45;-0,0002555739
-1,4;-0,0002392908
-1,35;-0,0002205601
-1,3;-0,0001938576
-1,25;-0,0001584527
-1,2;-0,0001096329
-1,15;-4,712485E-05
-1,1;3,539561E-05
-1,05;0,0001436666
-1;0,0002895727
-0,95;0,0004833141
-0,9;0,0007555517
-0,85;0,001165001
-0,8;0,00179798
-0,75;0,003263452
-0,7;0,004437563
-0,65;0,006865216
-0,6;0,0105024
-0,55;0,01561413
-0,5;0,02621076
-0,45;0,03644729
-0,4;0,04949275
-0,35;0,06535082
-0,3;0,08415929
-0,25;0,1055851
-0,2;0,1293206
-0,15;0,155222
-0,1;0,1830439
-0,05;0,2123953
0;0,2433434
0,05;0,2752631
0,1;0,3084132
0,15;0,3424238
0,2;0,3772557
0,25;0,413045
0,3;0,4498702
0,35;0,4876507
0,4;0,5263938
0,45;0,5660528
0,5;0,6066097
0,55;0,6481406
0,6;0,6906095
0,65;0,7340213
0,7;0,7783594
0,75;0,8235532
0,8;0,8694628
0,85;0,9159926
0,9;0,9629566
0,95;1,01024
1;1,057582
1,05;1,10481
1,1;1,151672
1,15;1,197984
1,2;1,243543
1,25;1,288349
1,3;1,332309
1,35;1,375335
1,4;1,417339
1,45;1,45827
1,5;1,498025
1,55;1,536577
1,6;1,573981
1,65;1,610306
1,7;1,645661
1,75;1,680163
1,8;1,713718
1,85;1,746457
1,9;1,778426
1,95;1,809678
2;1,840233
2,05;1,870191
2,1;1,899606
2,15;1,928408
2,2;1,956629
2,25;1,984235
2,3;2,01118
2,35;2,037459
2,4;2,063081
2,45;2,087938
2,5;2,11204
2,55;2,135223
2,6;2,157857
2,65;2,179555
2,7;2,200303
2,75;2,220355
2,8;2,239591
2,85;2,258081
2,9;2,275847
2,95;2,292963
3;2,309555
3,05;2,325484
3,1;2,34064
3,15;2,355519
3,2;2,369665
3,25;2,38381
3,3;2,397369
3,35;2,410564
3,4;2,423799
3,45;2,436706
3,5;2,449478
3,55;2,462099
3,6;2,474521
3,65;2,486993
3,7;2,498953
3,75;2,511412
3,8;2,523371
3,85;2,535757
3,9;2,547879
3,95;2,559714
4;2,571585
4,05;2,583385
4,1;2,595095
4,15;2,606718
4,2;2,618466
4,25;2,629989
4,3;2,641212
4,35;2,652572
4,4;2,663734
4,45;2,67492
4,5;2,685905
4,55;2,696617
4,6;2,70733
4,65;2,717915
4,7;2,728428
4,75;2,738401
4,8;2,748764
4,85;2,758639
4,9;2,76835
4,95;2,77804
5;2,787539
